variant,n,total_return_ratio_mean_pct,total_return_ratio_median_pct,total_return_ratio_min_pct,total_return_ratio_max_pct,total_return_delta_mean,total_return_wins_count,total_return_losses_count,annualized_return_ratio_mean_pct,annualized_return_ratio_median_pct,annualized_return_ratio_min_pct,annualized_return_ratio_max_pct,annualized_return_delta_mean,annualized_return_wins_count,annualized_return_losses_count,annualized_volatility_ratio_mean_pct,annualized_volatility_ratio_median_pct,annualized_volatility_ratio_min_pct,annualized_volatility_ratio_max_pct,annualized_volatility_delta_mean,annualized_volatility_wins_count,annualized_volatility_losses_count,max_drawdown_abs_ratio_mean_pct,max_drawdown_abs_ratio_median_pct,max_drawdown_abs_ratio_min_pct,max_drawdown_abs_ratio_max_pct,max_drawdown_abs_delta_mean,max_drawdown_abs_wins_count,max_drawdown_abs_losses_count,sharpe_ratio_ratio_mean_pct,sharpe_ratio_ratio_median_pct,sharpe_ratio_ratio_min_pct,sharpe_ratio_ratio_max_pct,sharpe_ratio_delta_mean,sharpe_ratio_wins_count,sharpe_ratio_losses_count,turnover_amount_ratio_ratio_mean_pct,turnover_amount_ratio_ratio_median_pct,turnover_amount_ratio_ratio_min_pct,turnover_amount_ratio_ratio_max_pct,turnover_amount_ratio_delta_mean,turnover_amount_ratio_wins_count,turnover_amount_ratio_losses_count,annualized_turnover_amount_ratio_mean_pct,annualized_turnover_amount_ratio_median_pct,annualized_turnover_amount_ratio_min_pct,annualized_turnover_amount_ratio_max_pct,annualized_turnover_amount_delta_mean,annualized_turnover_amount_wins_count,annualized_turnover_amount_losses_count,trade_count_ratio_mean_pct,trade_count_ratio_median_pct,trade_count_ratio_min_pct,trade_count_ratio_max_pct,trade_count_delta_mean,trade_count_wins_count,trade_count_losses_count,order_count_ratio_mean_pct,order_count_ratio_median_pct,order_count_ratio_min_pct,order_count_ratio_max_pct,order_count_delta_mean,order_count_wins_count,order_count_losses_count,rejected_order_count_ratio_mean_pct,rejected_order_count_ratio_median_pct,rejected_order_count_ratio_min_pct,rejected_order_count_ratio_max_pct,rejected_order_count_delta_mean,rejected_order_count_wins_count,rejected_order_count_losses_count,skipped_order_count_ratio_mean_pct,skipped_order_count_ratio_median_pct,skipped_order_count_ratio_min_pct,skipped_order_count_ratio_max_pct,skipped_order_count_delta_mean,skipped_order_count_wins_count,skipped_order_count_losses_count,skipped_below_lot_or_cash_count_ratio_mean_pct,skipped_below_lot_or_cash_count_ratio_median_pct,skipped_below_lot_or_cash_count_ratio_min_pct,skipped_below_lot_or_cash_count_ratio_max_pct,skipped_below_lot_or_cash_count_delta_mean,skipped_below_lot_or_cash_count_wins_count,skipped_below_lot_or_cash_count_losses_count,max_pending_intent_count_ratio_mean_pct,max_pending_intent_count_ratio_median_pct,max_pending_intent_count_ratio_min_pct,max_pending_intent_count_ratio_max_pct,max_pending_intent_count_delta_mean,max_pending_intent_count_wins_count,max_pending_intent_count_losses_count,average_cash_weight_ratio_mean_pct,average_cash_weight_ratio_median_pct,average_cash_weight_ratio_min_pct,average_cash_weight_ratio_max_pct,average_cash_weight_delta_mean,average_cash_weight_wins_count,average_cash_weight_losses_count
single_515080,255,112.95054153123921,98.58523755826629,-607.1940281661714,1330.8407686147557,-0.004916964962884998,80,175,112.95345334059373,98.63843619847478,-604.0726717447283,1324.307296002596,-0.00269215961888684,80,175,105.04304061007728,103.39975068363698,88.2351973207913,140.84248741080995,0.002614096302657561,226,29,108.73875045211025,109.6939595907551,78.3469981452629,129.57408048520395,0.003083396768781668,220,35,107.44817772135775,95.16235858216523,-579.0151040684779,1258.9833904043721,-0.05336105261531529,59,196,103.50223696965347,102.95080705875104,87.92816106889735,124.48421490439611,0.04056437271828997,181,74,103.50223696965345,102.95080705875104,87.92816106889734,124.48421490439611,0.03172529250327352,181,74,100.15650070211987,100.0,42.857142857142854,200.0,0.14901960784313725,98,104,100.26363436350269,100.0,42.857142857142854,200.0,0.23529411764705882,101,104,90.0,100.0,0.0,100.0,0.08627450980392157,29,7,101.84786972286972,100.0,0.0,300.0,-0.00392156862745098,72,73,101.84786972286972,100.0,0.0,300.0,-0.00392156862745098,72,73,100.0,100.0,100.0,100.0,0.0,0,0,100.59659904022885,100.15112500935754,89.056664747409,111.80487110644653,0.0005199452128580165,138,117
single_563020,255,102.13084282343011,93.7526875781742,-289.75480057168204,979.3284172336913,-0.012157142949204438,4,251,102.1657420117706,93.9949621347921,-288.9336969253097,975.8931896936557,-0.008988423087883965,4,251,101.00749655821407,100.07778927066668,96.27629154780016,115.3871382154294,0.00028880630426347673,129,126,105.27278816746265,105.62036425942031,82.7790946661118,125.99840395301467,0.0017687918770385419,201,54,101.03695161627175,94.6050953619911,-289.1155264053232,963.1141536423393,-0.13294623855081522,8,247,99.25976651370118,99.74110651803603,84.01965380694392,110.12023682202923,-0.005953960224009177,109,146,99.25976651370118,99.74110651803603,84.01965380694392,110.12023682202923,-0.009027064463654049,109,146,99.99039546889671,100.0,38.46153846153847,160.0,0.058823529411764705,90,99,99.92056707931404,100.0,35.714285714285715,160.0,0.050980392156862744,90,101,91.42857142857143,100.0,0.0,100.0,-0.00784313725490196,4,6,112.18273239106574,100.0,0.0,400.0,0.12156862745098039,76,60,112.18273239106574,100.0,0.0,400.0,0.12156862745098039,76,60,100.0,100.0,100.0,100.0,0.0,0,0,100.26774483607285,99.97638241172086,93.86202940837813,108.58540197516264,0.00016818215894758834,127,128
