slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2019-01-18,baseline_r1_domestic_low_vol_ewma_default_start_20190118_sensitivity_20260711_132859_509742,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2019-01-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20190118_sensitivity_20260711_132859_509742,1.54476200548963,0.16274810959384212,0.0668251804043037,-0.0731119019718901,2.4354309050748295,0.6246998055698615,129,129,0,3,0.022591993469405706,0.0003449917731075873
default,2019-03-18,baseline_r1_domestic_low_vol_ewma_default_start_20190318_sensitivity_20260711_132900_228702,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2019-03-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20190318_sensitivity_20260711_132900_228702,1.5716741966069048,0.16892461515283674,0.06642761563850198,-0.07253237444210203,2.542987784961631,0.5675988483438288,112,112,0,3,0.0228052958355896,0.00035023462982935154
default,2019-05-20,baseline_r1_domestic_low_vol_ewma_default_start_20190520_sensitivity_20260711_132900_870380,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2019-05-20\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20190520_sensitivity_20260711_132900_870380,1.4093649961837733,0.1610512338166783,0.06675057631691367,-0.07338564819635207,2.412731735109681,0.5877051592292287,116,116,0,3,0.024123018125191305,0.0003393686143662011
default,2019-07-18,baseline_r1_domestic_low_vol_ewma_default_start_20190718_sensitivity_20260711_132901_610461,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2019-07-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20190718_sensitivity_20260711_132901_610461,1.3230794991025792,0.15870361561446433,0.06688988774436642,-0.07309611596551102,2.3726099858469354,0.6080840012034024,113,113,0,3,0.024365510307822358,0.0003367729984922535
default,2019-09-18,baseline_r1_domestic_low_vol_ewma_default_start_20190918_sensitivity_20260711_132902_266482,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2019-09-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20190918_sensitivity_20260711_132902_266482,1.3504760211115507,0.16642226944430294,0.0675376067098303,-0.07346816474047158,2.4641422394388703,0.6111743700882933,116,116,0,3,0.025482701148531708,0.0003341418730940058
default,2019-11-18,baseline_r1_domestic_low_vol_ewma_default_start_20191118_sensitivity_20260711_132902_849693,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2019-11-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20191118_sensitivity_20260711_132902_849693,1.293627192419374,0.1661480109784801,0.06807812781723395,-0.0731427952903827,2.440549061873875,0.6241199821788749,119,119,0,3,0.026025477340415576,0.0003411053949783819
default,2020-01-20,baseline_r1_domestic_low_vol_ewma_default_start_20200120_sensitivity_20260711_132903_456022,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2020-01-20\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20200120_sensitivity_20260711_132903_456022,1.1137703862596195,0.15397885106873366,0.06839954934814002,-0.0675979804683039,2.2511676251697526,0.6265748473733895,109,109,0,3,0.0278950573106439,0.00034298442087071486
default,2020-03-18,baseline_r1_domestic_low_vol_ewma_default_start_20200318_sensitivity_20260711_132903_971580,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2020-03-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20200318_sensitivity_20260711_132903_971580,1.0631105906452998,0.1531167491235601,0.06514745032107273,-0.05185400116732242,2.3503106931881357,0.6400804600999707,108,108,0,3,0.028429121772540193,0.00033481079330242814
default,2020-05-18,baseline_r1_domestic_low_vol_ewma_default_start_20200518_sensitivity_20260711_132904_549784,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2020-05-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20200518_sensitivity_20260711_132904_549784,1.1085517664080529,0.16341842757016112,0.0650103251709058,-0.048743405520901506,2.5137303519179457,0.6464719733138574,102,102,0,3,0.029319504434553,0.000340061693950726
default,2020-07-20,baseline_r1_domestic_low_vol_ewma_default_start_20200720_sensitivity_20260711_132905_070568,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2020-07-20\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20200720_sensitivity_20260711_132905_070568,1.0071868425143622,0.1577010717184899,0.061893194120800916,-0.03308953272522008,2.5479549724109343,0.6273159394597818,99,99,0,3,0.031195178279179687,0.0003308766995873606
default,2020-09-18,baseline_r1_domestic_low_vol_ewma_default_start_20200918_sensitivity_20260711_132905_700564,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2020-09-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20200918_sensitivity_20260711_132905_700564,0.987032929329136,0.16161690351387858,0.061731884336424014,-0.03570521124189596,2.6180458486105023,0.6193985021523312,90,90,0,3,0.029805767131980593,0.0003540177321859175
default,2020-11-18,baseline_r1_domestic_low_vol_ewma_default_start_20201118_sensitivity_20260711_132906_245194,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2020-11-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20201118_sensitivity_20260711_132906_245194,1.0269478849321838,0.17263563193780884,0.06114077228421222,-0.03308201565044977,2.8235762403411258,0.6284924191943956,89,89,0,3,0.0300367529867935,0.000342443308096117
default,2021-01-18,baseline_r1_domestic_low_vol_ewma_default_start_20210118_sensitivity_20260711_132906_768664,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2021-01-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20210118_sensitivity_20260711_132906_768664,1.0437421532730022,0.18223013151876155,0.060924412629061946,-0.0329657173328155,2.991085570709873,0.6300362919104293,84,84,0,3,0.0316073896274871,0.0003461519818160433
default,2021-03-18,baseline_r1_domestic_low_vol_ewma_default_start_20210318_sensitivity_20260711_132907_366810,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_132859\default\2021-03-18\risk_parity_ewma\baseline_r1_domestic_low_vol_ewma_default_start_20210318_sensitivity_20260711_132907_366810,0.951686660628956,0.17626231845846596,0.061317263442405706,-0.03093961583475524,2.874595318886438,0.6171541169977522,83,83,0,3,0.03450203324051197,0.00034738674984346253
