slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_return_active,first_trade_date,active_observations,annualized_volatility,max_drawdown,sharpe_ratio,active_sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2025-12-15,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20251215_sensitivity_20260804_142128_339576,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\default\2025-12-15\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20251215_sensitivity_20260804_142128_339576,0.0018219092892801658,0.0030025601821102033,0.00950277470858052,2026-06-18,32,0.021439975853463217,-0.015215782630615182,0.14004494233724601,0.19770913145403293,0.857323360785394,6,6,0,3,0.7997844914077284,0.00021006927820299142
default,2026-02-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20260213_sensitivity_20260804_142128_672050,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\default\2026-02-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20260213_sensitivity_20260804_142128_672050,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
default,2026-04-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20260413_sensitivity_20260804_142128_879227,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\default\2026-04-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20260413_sensitivity_20260804_142128_879227,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
default,2026-06-15,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20260615_sensitivity_20260804_142129_034232,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\default\2026-06-15\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_default_start_20260615_sensitivity_20260804_142129_034232,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
stress,2023-06-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20230613_sensitivity_20260804_142129_129951,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2023-06-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20230613_sensitivity_20260804_142129_129951,0.4975276521436005,0.14307360088174126,0.17162283532044031,2023-12-11,640,0.06638826611848472,-0.04456231356653384,2.15510374418266,2.373931650129352,0.6182459556687233,62,63,1,3,0.18185156818454765,0.0015013970740101305
stress,2023-08-14,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20230814_sensitivity_20260804_142129_703332,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2023-08-14\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20230814_sensitivity_20260804_142129_703332,0.43319527813880043,0.13444374917878332,0.16502469107950968,2024-02-08,598,0.06716721661135114,-0.0449088194666295,2.0016275195191366,2.244196276593799,0.6807627363975003,73,74,1,3,0.19904645961877174,0.0014278679380167985
stress,2023-10-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20231013_sensitivity_20260804_142130_209811,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2023-10-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20231013_sensitivity_20260804_142130_209811,0.3181131286450001,0.10761232051209757,0.1327065593531267,2024-04-12,560,0.06493493809650155,-0.04370929156961778,1.6572329729824646,1.8548280649252211,0.5871797881193791,56,57,1,3,0.20551659516706547,0.0015326640214546401
stress,2023-12-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20231213_sensitivity_20260804_142130_678689,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2023-12-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20231213_sensitivity_20260804_142130_678689,0.3276625434020002,0.11845293466220674,0.1478400661630055,2024-06-18,517,0.0653660013243545,-0.04350502313778559,1.8121490111415577,2.0381137139713075,0.5636207849489193,49,50,1,3,0.22128839213827792,0.0015178420394055302
stress,2024-02-19,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240219_sensitivity_20260804_142131_094726,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2024-02-19\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240219_sensitivity_20260804_142131_094726,0.34702246961700034,0.13399329141152183,0.1731899552621381,2024-08-14,476,0.06863359615754074,-0.04578008358694785,1.952298858185359,2.2582188163758463,0.5999148458483436,46,47,1,3,0.23110325248009272,0.0014911238441966401
stress,2024-04-15,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240415_sensitivity_20260804_142131_491826,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2024-04-15\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240415_sensitivity_20260804_142131_491826,0.2072260330310003,0.08860595826823192,0.11526303041244845,2024-10-16,438,0.05693141836252623,-0.04538668754158448,1.5563630911847213,1.7938781681273732,0.6161411241122678,54,55,1,3,0.24981032423259247,0.001552402025332862
stress,2024-06-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240613_sensitivity_20260804_142131_891695,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2024-06-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240613_sensitivity_20260804_142131_891695,0.17849444657500046,0.08284531880022072,0.10812630095964537,2024-12-10,399,0.05611282616882051,-0.04330127579551635,1.4764060992218266,1.6892701011266138,0.6605801542159021,50,51,1,3,0.27038304173001954,0.0015336146582686804
stress,2024-08-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240813_sensitivity_20260804_142132_291108,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2024-08-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20240813_sensitivity_20260804_142132_291108,0.1277223066232005,0.06556146290873266,0.0893885061913049,2025-02-18,356,0.05668626393218455,-0.04460392544569969,1.1565670121983302,1.362661414742743,0.602073031808168,33,34,1,3,0.2887198606187863,0.0015923663285756116
stress,2024-10-14,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20241014_sensitivity_20260804_142132_655434,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2024-10-14\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20241014_sensitivity_20260804_142132_655434,0.08808572007600035,0.0495375068972872,0.0736880086856948,2025-04-11,319,0.05307952293919088,-0.04372750240801282,0.9332696330756118,1.1859699878181222,0.6418150139897021,42,43,1,3,0.31322265481578176,0.0015000691671116161
stress,2024-12-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20241213_sensitivity_20260804_142132_991645,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2024-12-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20241213_sensitivity_20260804_142132_991645,0.07544557785500006,0.047373866326155145,0.06933275565638652,2025-06-18,275,0.05075260067163567,-0.043932002578149,0.9334273652824098,1.1380787223992432,0.6184033171445581,33,34,1,3,0.3447165380672431,0.0013093863876894917
stress,2025-02-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250213_sensitivity_20260804_142133_309119,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2025-02-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250213_sensitivity_20260804_142133_309119,0.05892523528260041,0.041008300904036954,0.06496992231793919,2025-08-08,238,0.053347638044955896,-0.04607473483254332,0.7686994664970805,0.9915367983723335,0.7049808055717414,34,35,1,3,0.37632824093445966,0.0013182992152383187
stress,2025-04-14,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250414_sensitivity_20260804_142133_609362,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2025-04-14\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250414_sensitivity_20260804_142133_609362,0.027751453051000352,0.021929081085063418,0.04162970426962387,2025-10-14,197,0.05048132556839096,-0.0444627307207911,0.4343998664487206,0.6501857719718653,0.6468926633369492,17,18,1,3,0.41501328207873023,0.0012250179564492045
stress,2025-06-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250613_sensitivity_20260804_142133_905441,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2025-06-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250613_sensitivity_20260804_142133_905441,0.041361096320600366,0.03742134580767398,0.06909491424130776,2025-12-09,157,0.05074584766139053,-0.04569710099491009,0.737426755729329,1.0215866975693724,0.7800589025392517,21,22,1,3,0.4669782505367141,0.0012160970611281633
stress,2025-08-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250813_sensitivity_20260804_142134_203867,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2025-08-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20250813_sensitivity_20260804_142134_203867,0.014486367138800249,0.015542420486869268,0.034928685661769654,2026-02-10,114,0.04309711206069739,-0.03742908071855078,0.3606371690283918,0.5623506220554249,0.7129869001006703,11,11,0,3,0.5265125588569823,0.0010482844683153787
stress,2025-10-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20251013_sensitivity_20260804_142134_474196,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2025-10-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20251013_sensitivity_20260804_142134_474196,0.0237594771172005,0.03033674920256102,0.0711188061818695,2026-04-13,77,0.033825553133704056,-0.02019930885464105,0.8968589244541647,1.3074815900807466,0.7668799499377373,7,7,0,3,0.6347224651776425,0.0010491073565308342
stress,2025-12-15,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20251215_sensitivity_20260804_142134_744724,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2025-12-15\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20251215_sensitivity_20260804_142134_744724,0.0009477608463999143,0.0015614964638859252,0.008985490995157663,2026-06-18,32,0.021461932871648975,-0.015271840465875708,0.07275656266489625,0.18664150097161686,0.8581185653194355,6,6,0,3,0.7996153393674231,0.0010503463910152048
stress,2026-02-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20260213_sensitivity_20260804_142134_975726,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2026-02-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20260213_sensitivity_20260804_142134_975726,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
stress,2026-04-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20260413_sensitivity_20260804_142135_125442,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2026-04-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20260413_sensitivity_20260804_142135_125442,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
stress,2026-06-15,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20260615_sensitivity_20260804_142135_246322,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\stress\2026-06-15\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_stress_start_20260615_sensitivity_20260804_142135_246322,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
dynamic_participation,2023-06-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20230613_sensitivity_20260804_142135_325288,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2023-06-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20230613_sensitivity_20260804_142135_325288,0.5023322810162401,0.14428673738351172,0.17260049851731551,2023-12-11,640,0.06629812579626732,-0.04453179590194456,2.176332070485698,2.391056194988864,0.6108196622762502,63,64,1,3,0.17959671758526596,0.0003006189155428535
dynamic_participation,2023-08-14,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20230814_sensitivity_20260804_142135_788169,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2023-08-14\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20230814_sensitivity_20260804_142135_788169,0.4377799401247202,0.13571434070347177,0.16605416250961214,2024-02-08,598,0.06774013092676402,-0.044009446283676756,2.0034555417407858,2.2385939644030164,0.668907935539371,64,65,1,3,0.1897029383835038,0.00028695065214918297
dynamic_participation,2023-10-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20231013_sensitivity_20260804_142136_205040,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2023-10-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20231013_sensitivity_20260804_142136_205040,0.33671789201187985,0.11337192032591425,0.1392412058509893,2024-04-12,560,0.06663103703558375,-0.04321069338250372,1.70148815581797,1.8966011402193883,0.6173123243908234,69,70,1,3,0.20915014090427542,0.00030658985988321695
dynamic_participation,2023-12-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20231213_sensitivity_20260804_142136_613993,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2023-12-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20231213_sensitivity_20260804_142136_613993,0.3569975012804001,0.12814947572050905,0.15951786841376547,2024-06-18,517,0.06769841672365981,-0.04501405523492896,1.8929464221239654,2.1236797780864305,0.5930969546512626,58,59,1,3,0.21894616611093723,0.00030274679988373597
dynamic_participation,2024-02-19,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240219_sensitivity_20260804_142137_001081,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2024-02-19\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240219_sensitivity_20260804_142137_001081,0.34945408112339993,0.13485692529749582,0.17366694986715014,2024-08-14,476,0.0689855420358247,-0.045483794469055705,1.9548578052407506,2.252058357715989,0.6066957733618175,50,51,1,3,0.23085984697959888,0.00029704930629270617
dynamic_participation,2024-04-15,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240415_sensitivity_20260804_142137_380494,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2024-04-15\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240415_sensitivity_20260804_142137_380494,0.21525489300620015,0.09186382706846996,0.1187686364346694,2024-10-16,438,0.05717863115700565,-0.04495971028544998,1.6066111624152548,1.8402464506242209,0.6101212447069712,48,49,1,3,0.24586307634947072,0.00030693004370286524
dynamic_participation,2024-06-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240613_sensitivity_20260804_142137_747190,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2024-06-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240613_sensitivity_20260804_142137_747190,0.1811758287150005,0.08403859334415298,0.10888692024308688,2024-12-10,399,0.05633821075850706,-0.04462147279570017,1.4916801973776415,1.694959120753973,0.6516890647505396,45,46,1,3,0.2673381181223389,0.00030562114830522753
dynamic_participation,2024-08-13,domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240813_sensitivity_20260804_142138_101231,D:\strategy\platform\results\sensitivity\risk_parity_cvar_dynamic_budget\20260804_142122\dynamic_participation\2024-08-13\risk_parity_cvar_dynamic_budget\domestic_cvar_dynamic_budget_bond_30y_511090_capital_100k_dynamic_participation_start_20240813_sensitivity_20260804_142138_101231,0.1327965274846401,0.06809173809122848,0.09184417144169932,2025-02-18,356,0.057189540065964294,-0.044371802301361174,1.190632727815073,1.387710780283665,0.6026480731474452,35,36,1,3,0.2840087865327541,0.00031811238580793243
