slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_return_active,first_trade_date,active_observations,annualized_volatility,max_drawdown,sharpe_ratio,active_sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
dynamic_participation,2024-06-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20240613_sensitivity_20260804_131631_358429,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2024-06-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20240613_sensitivity_20260804_131631_358429,0.11423577569951648,0.05381851522707515,0.07070205219552239,2024-12-10,399,0.05417743533021144,-0.03877129957925751,0.9933750997818802,1.143153938121854,0.654814475504857,50,51,1,6,0.23461074486127434,0.0003578357624506626
dynamic_participation,2024-08-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20240813_sensitivity_20260804_131634_238095,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2024-08-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20240813_sensitivity_20260804_131634_238095,0.07795027480057604,0.04045180816149374,0.054912748563351155,2025-02-18,356,0.05461687631741561,-0.03871731173850024,0.7406466808244566,0.8683301647938552,0.7641355195752593,53,54,1,6,0.25508426489943575,0.0003645422712597672
dynamic_participation,2024-10-14,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20241014_sensitivity_20260804_131636_824142,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2024-10-14\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20241014_sensitivity_20260804_131636_824142,0.07068894696207617,0.03989380743278659,0.0578421122039372,2025-04-11,319,0.05142349393802581,-0.03876815940478462,0.775789515213912,0.958368052859896,0.698434814808359,46,47,1,6,0.2793078065000241,0.00033655326630823546
dynamic_participation,2024-12-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20241213_sensitivity_20260804_131639_262152,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2024-12-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20241213_sensitivity_20260804_131639_262152,0.05429325162108389,0.034217344674098316,0.04894153882642649,2025-06-18,275,0.05180166031312828,-0.03840048769859028,0.6605453274521105,0.7867822060111916,0.6975663300868941,40,41,1,6,0.30668827070931415,0.0003360495412946444
dynamic_participation,2025-02-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250213_sensitivity_20260804_131641_476097,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2025-02-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250213_sensitivity_20260804_131641_476097,0.046646260849311894,0.0325201967413955,0.05041022565015929,2025-08-08,238,0.0531871707415152,-0.03858011381688753,0.6114293407227974,0.7710232529054115,0.7780294811850255,40,41,1,6,0.3381651502381826,0.0003313064813680842
dynamic_participation,2025-04-14,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250414_sensitivity_20260804_131643_389560,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2025-04-14\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250414_sensitivity_20260804_131643_389560,0.053843491577699965,0.04243503469916954,0.07156895209178571,2025-10-14,197,0.05361055498826524,-0.038989269148205996,0.7915425368839794,1.050027763689897,0.8392578033621592,38,39,1,6,0.38114765951971313,0.00033054488918243395
dynamic_participation,2025-06-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250613_sensitivity_20260804_131645_106890,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2025-06-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250613_sensitivity_20260804_131645_106890,0.06609766291241193,0.0597349868599637,0.11236689238996234,2025-12-09,157,0.053414343437857344,-0.03728528646347706,1.1183323245273966,1.5814352164413708,0.7365478575650001,25,26,1,6,0.43865669448806316,0.0003405456014680718
dynamic_participation,2025-08-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250813_sensitivity_20260804_131646_685562,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2025-08-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20250813_sensitivity_20260804_131646_685562,0.0346874862495441,0.037242970488674976,0.07944047835850232,2026-02-10,114,0.04675125200840972,-0.03762788397970074,0.7966197457551646,1.179897192911516,0.7788420644259576,18,18,0,6,0.5161616363496366,0.00031349328783522866
dynamic_participation,2025-10-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20251013_sensitivity_20260804_131647_919719,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2025-10-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20251013_sensitivity_20260804_131647_919719,0.007888206116700047,0.010050313647649078,0.021838222807970986,2026-04-13,77,0.03510599633646286,-0.03675771938791883,0.28628481446089354,0.38518242082691023,0.8203117086742824,14,14,0,6,0.611595765539185,0.00027973131002335705
dynamic_participation,2025-12-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20251215_sensitivity_20260804_131648_874364,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2025-12-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20251215_sensitivity_20260804_131648_874364,0.01086611635324397,0.01795997019730744,0.120326489551275,2026-06-18,32,0.02969467600761892,-0.016530584637383994,0.6048212209050321,1.8399127973580027,1.0284528993335718,12,12,0,6,0.7939624553237955,0.00025732682393741124
dynamic_participation,2026-02-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20260213_sensitivity_20260804_131649_577196,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2026-02-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20260213_sensitivity_20260804_131649_577196,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
dynamic_participation,2026-04-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20260413_sensitivity_20260804_131649_783217,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2026-04-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20260413_sensitivity_20260804_131649_783217,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
dynamic_participation,2026-06-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20260615_sensitivity_20260804_131649_949975,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131446\dynamic_participation\2026-06-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_1000k_dynamic_participation_start_20260615_sensitivity_20260804_131649_949975,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
