slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2017-08-24,r0_domestic_equal_weight_risk_parity_ewma_default_start_20170824_sensitivity_20260711_133109_803400,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2017-08-24\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20170824_sensitivity_20260711_133109_803400,1.4684615654763218,0.12710941436047496,0.06755095659037887,-0.07534546160891809,1.8816819298541048,0.5726625751913291,131,131,0,3,0.020285136819401518,0.00035146843696182666
default,2017-10-24,r0_domestic_equal_weight_risk_parity_ewma_default_start_20171024_sensitivity_20260711_133110_724588,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2017-10-24\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20171024_sensitivity_20260711_133110_724588,1.5269047236781361,0.1334387775738033,0.06798491598355626,-0.07530137866729947,1.9627703534424987,0.5776454623162192,132,132,0,3,0.02031310993292465,0.00035404242589730933
default,2017-12-25,r0_domestic_equal_weight_risk_parity_ewma_default_start_20171225_sensitivity_20260711_133111_562538,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2017-12-25\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20171225_sensitivity_20260711_133111_562538,1.5086169238624785,0.13573215804937644,0.06799038540169568,-0.07530462316256892,1.9963434130789806,0.5839150919591244,134,134,0,3,0.01997487142679384,0.0003498584404268181
default,2018-02-26,r0_domestic_equal_weight_risk_parity_ewma_default_start_20180226_sensitivity_20260711_133112_387612,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2018-02-26\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20180226_sensitivity_20260711_133112_387612,1.5088612365493894,0.13891587440440123,0.0678728021197994,-0.07529184187954185,2.0467089919052808,0.5962887959936413,136,136,0,3,0.020242917998522913,0.00034921480356785167
default,2018-04-24,r0_domestic_equal_weight_risk_parity_ewma_default_start_20180424_sensitivity_20260711_133113_405339,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2018-04-24\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20180424_sensitivity_20260711_133113_405339,1.5009158455271185,0.141711809377842,0.06805258936356876,-0.07531620613884393,2.082386735069716,0.5861776260711653,130,130,0,3,0.021268178056818823,0.0003515700716729478
default,2018-06-25,r0_domestic_equal_weight_risk_parity_ewma_default_start_20180625_sensitivity_20260711_133114_273080,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2018-06-25\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20180625_sensitivity_20260711_133114_273080,1.5228016841252128,0.1468411234981899,0.06827608408258189,-0.07532018410600272,2.1506963305127655,0.5957813366160997,123,123,0,3,0.02247141022487587,0.00035666188115841824
default,2018-08-24,r0_domestic_equal_weight_risk_parity_ewma_default_start_20180824_sensitivity_20260711_133115_059932,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2018-08-24\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20180824_sensitivity_20260711_133115_059932,1.521272575623113,0.15091257141449677,0.06838196625063275,-0.07531811465774696,2.206905997136348,0.5921587994663247,117,117,0,3,0.023156087633132674,0.00035011327335432956
default,2018-10-24,r0_domestic_equal_weight_risk_parity_ewma_default_start_20181024_sensitivity_20260711_133115_897705,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2018-10-24\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20181024_sensitivity_20260711_133115_897705,1.420519091672929,0.1473139154045171,0.06881453459363222,-0.07523156174003687,2.1407383814254386,0.5825281214041587,112,112,0,3,0.023370013182625545,0.0003521013031205462
default,2018-12-24,r0_domestic_equal_weight_risk_parity_ewma_default_start_20181224_sensitivity_20260711_133116_577434,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2018-12-24\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20181224_sensitivity_20260711_133116_577434,1.3199342102815201,0.14383909407150064,0.06920649579308812,-0.07525913886041591,2.078404525805601,0.5958214816160039,115,115,0,3,0.023706823016150798,0.00034595962546090725
default,2019-02-25,r0_domestic_equal_weight_risk_parity_ewma_default_start_20190225_sensitivity_20260711_133117_287444,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma\20260711_133109\default\2019-02-25\risk_parity_ewma\r0_domestic_equal_weight_risk_parity_ewma_default_start_20190225_sensitivity_20260711_133117_287444,1.329130253218075,0.1483816765791044,0.06974246643682441,-0.07528746750245807,2.1275656592029852,0.5678863898616957,100,100,0,3,0.02371043776939145,0.0003591707811262933
