trade_date,open,high,low,close,volume,amount,adjust_factor,source,updated_at
2024-03-28,99.4,99.89,99.1,99.598,103529.0,1031515367.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-03-29,99.598,99.775,99.302,99.76,104984.0,1045410826.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-01,99.743,99.745,99.22,99.332,150590.0,1496661070.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-02,99.498,99.755,99.351,99.599,156678.0,1560724921.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-03,99.74,99.912,99.71,99.879,90525.0,903816035.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-08,99.989,100.119,99.8,100.007,95601.0,954925609.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-09,100.124,100.149,100.002,100.135,140894.0,1410463667.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-10,100.098,100.098,99.752,99.976,154294.0,1542121104.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-11,99.988,99.988,99.205,99.286,150406.0,1497772878.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-12,99.6,99.902,99.5,99.62,155755.0,1553784937.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-15,99.697,99.811,99.549,99.564,103254.0,1029673073.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-16,99.673,99.899,99.552,99.879,97595.0,972533007.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-17,100.055,100.298,99.91,99.922,200318.0,2006041258.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-18,100.129,100.548,100.041,100.474,92429.0,927592272.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-19,100.58,100.82,100.58,100.772,136976.0,1379896505.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-22,100.815,101.226,100.815,101.204,91442.0,924556102.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-23,101.398,101.848,101.395,101.844,92434.0,939384461.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-24,101.398,101.398,100.437,100.621,141058.0,1422173647.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-25,100.608,100.608,100.255,100.268,134028.0,1346269437.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-26,100.174,100.499,99.701,99.845,123204.0,1234773383.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-29,99.484,99.499,98.294,98.699,43335.0,427925711.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-04-30,99.2,99.45,99.1,99.444,30828.0,306162573.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-06,99.35,99.414,99.187,99.198,91438.0,907867194.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-07,99.311,99.732,99.311,99.619,88853.0,884054328.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-08,99.618,99.888,99.361,99.805,110107.0,1097813715.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-09,99.555,99.8,99.411,99.431,93162.0,927295500.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-10,99.205,99.564,98.933,99.081,85325.0,847195095.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-13,99.235,99.802,99.235,99.647,67830.0,675635169.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-14,99.608,99.93,99.608,99.744,85699.0,855415406.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-15,99.75,99.9,99.35,99.49,55135.0,550014442.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-16,99.463,99.463,99.145,99.165,142892.0,1419469181.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-17,98.98,99.243,98.713,98.964,121228.0,1200737721.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-20,99.076,99.222,99.055,99.161,114788.0,1138098572.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-21,99.104,99.13,98.934,99.03,138627.0,1372464564.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-22,99.094,99.28,99.07,99.102,92919.0,921713653.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-23,99.229,99.394,99.221,99.366,121746.0,1208902316.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-24,99.525,99.566,99.205,99.28,118848.0,1179890248.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-27,99.266,99.36,99.097,99.357,104109.0,1032684076.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-28,99.496,99.75,99.436,99.679,183700.0,1830657415.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-29,99.999,100.033,99.8,99.939,131355.0,1312928101.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-30,100.079,100.193,99.761,100.099,166022.0,1660930639.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-05-31,99.407,99.722,99.334,99.39,144946.0,1444109282.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-03,99.533,99.74,99.5,99.618,120538.0,1200788136.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-04,99.74,99.75,99.531,99.693,156625.0,1560482829.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-05,99.8,99.942,99.753,99.899,172925.0,1727188509.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-06,99.925,100.03,99.869,99.898,70252.0,701863226.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-07,100.029,100.138,99.902,100.111,119809.0,1198253546.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-11,100.15,100.365,100.122,100.287,71410.0,716191151.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-12,100.272,100.35,100.135,100.157,48657.0,487787558.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-13,100.3,100.43,100.249,100.371,179925.0,1804996748.0,1.0,eastmoney,2026-03-16 10:57:05.324385
2024-06-14,100.544,100.758,100.5,100.698,90981.0,915637204.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-17,100.83,100.933,100.784,100.896,91376.0,921462684.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-18,100.976,101.371,100.902,101.328,97614.0,987890794.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-19,101.39,101.473,101.001,101.317,159512.0,1616059288.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-20,101.468,101.735,101.37,101.718,112739.0,1145800645.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-21,101.63,101.63,100.961,101.165,164403.0,1667486896.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-24,101.187,101.685,101.128,101.681,179381.0,1818495090.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-25,101.774,102.111,101.774,102.071,214869.0,2192732996.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-26,102.052,102.299,101.908,102.069,35559.0,363029311.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-27,101.977,102.377,101.977,102.364,145594.0,1489397734.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-06-28,102.431,102.71,102.33,102.686,176123.0,1805503994.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-01,102.686,103.047,101.536,101.601,60816.0,622509215.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-02,101.402,101.875,101.398,101.809,167834.0,1707052581.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-03,101.85,102.069,101.762,102.017,151980.0,1548145497.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-04,101.885,102.011,101.741,101.763,241289.0,2457769974.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-05,101.625,101.744,101.325,101.428,152670.0,1549916374.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-08,101.001,101.177,100.828,101.085,169148.0,1708511695.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-09,101.284,101.5,101.234,101.311,124317.0,1260478387.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-10,101.233,101.459,101.233,101.45,147897.0,1498901186.0,1.0,eastmoney,2026-03-16 10:57:05.325395
2024-07-11,101.421,101.521,101.339,101.5,193458.0,1962400141.0,1.0,eastmoney,2026-03-16 10:57:05.325395
