trade_date,close
2019-01-16,6096.0
2019-01-17,6068.0
2019-01-18,6232.0
2019-01-21,6426.0
2019-01-22,6420.0
2019-01-23,6376.0
2019-01-24,6380.0
2019-01-25,6470.0
2019-01-28,6354.0
2019-01-29,6390.0
2019-01-30,6436.0
2019-01-31,6612.0
2019-02-01,6636.0
2019-02-11,6612.0
2019-02-12,6670.0
2019-02-13,6438.0
2019-02-14,6430.0
2019-02-15,6392.0
2019-02-18,6486.0
2019-02-19,6474.0
2019-02-20,6450.0
2019-02-21,6480.0
2019-02-22,6460.0
2019-02-25,6462.0
2019-02-26,6406.0
2019-02-27,6338.0
2019-02-28,6334.0
2019-03-01,6590.0
2019-03-04,6612.0
2019-03-05,6636.0
2019-03-06,6760.0
2019-03-07,6724.0
2019-03-08,6604.0
2019-03-11,6598.0
2019-03-12,6600.0
2019-03-13,6514.0
2019-03-14,6500.0
2019-03-15,6430.0
2019-03-18,6296.0
2019-03-19,6310.0
2019-03-20,6334.0
2019-03-21,6352.0
2019-03-22,6362.0
2019-03-25,6384.0
2019-03-26,6374.0
2019-03-27,6340.0
2019-03-28,6370.0
2019-03-29,6504.0
2019-04-01,6542.0
2019-04-02,6428.0
2019-04-03,6392.0
2019-04-04,6540.0
2019-04-08,6576.0
2019-04-09,6260.0
2019-04-10,6250.0
2019-04-11,6308.0
2019-04-12,6356.0
2019-04-15,6334.0
2019-04-16,6342.0
2019-04-17,6298.0
2019-04-18,6004.0
2019-04-19,6006.0
2019-04-24,6056.0
2019-04-25,6022.0
2019-04-26,5958.0
2019-04-29,5962.0
2019-04-30,5988.0
2019-05-06,5846.0
2019-05-07,5884.0
2019-05-08,5882.0
2019-05-09,5884.0
2019-05-10,5890.0
2019-05-13,5772.0
2019-05-14,5560.0
2019-05-15,5578.0
2019-05-16,5626.0
2019-05-17,5566.0
2019-05-20,5582.0
2019-05-21,5588.0
2019-05-22,5528.0
2019-05-23,5364.0
2019-05-24,5306.0
2019-05-27,5436.0
2019-05-28,5448.0
2019-05-29,5452.0
2019-05-30,5398.0
2019-05-31,5352.0
2019-06-03,5190.0
2019-06-04,5186.0
2019-06-05,5160.0
2019-06-06,5154.0
2019-06-10,5320.0
2019-06-11,5294.0
2019-06-12,5158.0
2019-06-13,5224.0
2019-06-14,5234.0
2019-06-17,5318.0
2019-06-18,5416.0
2019-06-19,5574.0
2019-06-20,5618.0
2019-06-21,5536.0
2019-06-24,5690.0
2019-06-25,5660.0
2019-06-26,5876.0
2019-06-27,5898.0
2019-06-28,5920.0
2019-07-01,6290.0
2019-07-02,6448.0
2019-07-03,6318.0
2019-07-04,6068.0
2019-07-05,5890.0
2019-07-08,5940.0
2019-07-09,5868.0
2019-07-10,6120.0
2019-07-11,6166.0
2019-07-12,5962.0
2019-07-15,5918.0
2019-07-16,5890.0
2019-07-17,5894.0
2019-07-18,6036.0
2019-07-19,5862.0
2019-07-22,5596.0
2019-07-23,5504.0
2019-07-24,5406.0
2019-07-25,5334.0
2019-07-26,5386.0
2019-07-29,5272.0
2019-07-30,5364.0
2019-07-31,5408.0
2019-08-01,5376.0
2019-08-02,5252.0
2019-08-05,5158.0
2019-08-06,5132.0
2019-08-07,5148.0
2019-08-08,5168.0
2019-08-09,5200.0
2019-08-12,5218.0
2019-08-13,5232.0
2019-08-14,5368.0
2019-08-15,5290.0
2019-08-16,5188.0
2019-08-19,5232.0
2019-08-20,5246.0
2019-08-21,5158.0
2019-08-22,5086.0
2019-08-23,5144.0
2019-08-26,5094.0
2019-08-27,5108.0
2019-08-28,5140.0
2019-08-29,5074.0
2019-08-30,5102.0
2019-09-02,5096.0
