trade_date,open,high,low,close,volume,amount,adjust_factor,source,updated_at
2023-06-13,100.4,101.05,100.35,100.98,14664.0,147576790.0,1.0,finshare,2026-07-12T01:26:22
2023-06-14,101.342,101.55,101.189,101.299,2621.0,26557238.0,1.0,finshare,2026-07-12T01:26:22
2023-06-15,101.125,101.205,100.3,100.809,4665.0,47081437.0,1.0,finshare,2026-07-12T01:26:22
2023-06-16,100.309,100.65,100.16,100.289,5258.0,52791565.0,1.0,finshare,2026-07-12T01:26:22
2023-06-19,100.226,100.448,100.226,100.3,1077.0,10803103.0,1.0,finshare,2026-07-12T01:26:22
2023-06-20,100.294,100.38,100.254,100.3,201.0,2014565.0,1.0,finshare,2026-07-12T01:26:22
2023-06-21,100.35,100.649,100.305,100.631,1988.0,19983058.0,1.0,finshare,2026-07-12T01:26:22
2023-06-26,100.64,100.731,100.606,100.731,857.0,8623225.0,1.0,finshare,2026-07-12T01:26:22
2023-06-27,100.732,100.828,100.62,100.699,1531.0,15406827.0,1.0,finshare,2026-07-12T01:26:22
2023-06-28,100.794,100.795,100.66,100.727,705.0,7101812.0,1.0,finshare,2026-07-12T01:26:22
2023-06-29,100.73,100.82,100.718,100.82,533.0,5371364.0,1.0,finshare,2026-07-12T01:26:22
2023-06-30,100.95,101.184,100.95,101.174,2873.0,29040895.0,1.0,finshare,2026-07-12T01:26:22
2023-07-03,101.177,101.274,101.115,101.155,1503.0,15207487.0,1.0,finshare,2026-07-12T01:26:22
2023-07-04,101.13,101.237,101.055,101.138,2039.0,20621979.0,1.0,finshare,2026-07-12T01:26:22
2023-07-05,101.141,101.229,101.07,101.227,1480.0,14960517.0,1.0,finshare,2026-07-12T01:26:22
2023-07-06,101.24,101.327,101.152,101.222,1869.0,18918741.0,1.0,finshare,2026-07-12T01:26:22
2023-07-07,101.123,101.3,101.123,101.236,2009.0,20332863.0,1.0,finshare,2026-07-12T01:26:22
2023-07-10,101.236,101.299,101.135,101.279,1943.0,19664429.0,1.0,finshare,2026-07-12T01:26:22
2023-07-11,101.315,101.379,101.315,101.369,2064.0,20920897.0,1.0,finshare,2026-07-12T01:26:22
2023-07-12,101.409,101.45,101.351,101.422,1871.0,18967033.0,1.0,finshare,2026-07-12T01:26:22
2023-07-13,101.422,101.44,101.37,101.429,2037.0,20652313.0,1.0,finshare,2026-07-12T01:26:22
2023-07-14,101.39,101.4,101.297,101.358,1787.0,18110559.0,1.0,finshare,2026-07-12T01:26:22
2023-07-17,101.306,101.483,101.306,101.44,979.0,9923281.0,1.0,finshare,2026-07-12T01:26:22
2023-07-18,101.49,101.62,101.49,101.613,2083.0,21156483.0,1.0,finshare,2026-07-12T01:26:22
2023-07-19,101.673,101.86,101.613,101.672,2362.0,24018834.0,1.0,finshare,2026-07-12T01:26:22
2023-07-20,101.67,101.772,101.59,101.766,2208.0,22443600.0,1.0,finshare,2026-07-12T01:26:22
2023-07-21,101.768,101.97,101.76,101.967,2884.0,29382672.0,1.0,finshare,2026-07-12T01:26:22
2023-07-24,102.167,102.167,102.0,102.095,4396.0,44878995.0,1.0,finshare,2026-07-12T01:26:22
2023-07-25,101.41,102.0,101.41,101.627,5872.0,59759628.0,1.0,finshare,2026-07-12T01:26:22
2023-07-26,101.615,101.62,101.451,101.56,8536.0,86630165.0,1.0,finshare,2026-07-12T01:26:22
2023-07-27,101.66,101.84,101.58,101.818,10323.0,104986655.0,1.0,finshare,2026-07-12T01:26:22
2023-07-28,101.788,101.79,101.58,101.66,12439.0,126440566.0,1.0,finshare,2026-07-12T01:26:22
2023-07-31,101.65,101.655,101.359,101.51,11790.0,119703260.0,1.0,finshare,2026-07-12T01:26:22
2023-08-01,101.519,101.684,101.519,101.605,11893.0,120890873.0,1.0,finshare,2026-07-12T01:26:22
2023-08-02,101.639,101.765,101.639,101.734,13330.0,135616616.0,1.0,finshare,2026-07-12T01:26:22
2023-08-03,101.747,101.839,101.747,101.829,12143.0,123636495.0,1.0,finshare,2026-07-12T01:26:22
2023-08-04,101.83,101.977,101.728,101.944,11777.0,119998924.0,1.0,finshare,2026-07-12T01:26:22
2023-08-07,101.945,102.044,101.945,102.039,10621.0,108327575.0,1.0,finshare,2026-07-12T01:26:22
2023-08-08,102.04,102.097,102.01,102.047,13665.0,139464589.0,1.0,finshare,2026-07-12T01:26:22
2023-08-09,102.077,102.107,102.047,102.06,14672.0,149744300.0,1.0,finshare,2026-07-12T01:26:22
2023-08-10,102.087,102.087,102.004,102.005,11994.0,122355459.0,1.0,finshare,2026-07-12T01:26:22
2023-08-11,102.001,102.095,102.001,102.088,11151.0,113807925.0,1.0,finshare,2026-07-12T01:26:22
2023-08-14,102.188,102.4,102.091,102.329,13037.0,133392999.0,1.0,finshare,2026-07-12T01:26:22
2023-08-15,102.429,103.19,102.42,103.08,12829.0,132071247.0,1.0,finshare,2026-07-12T01:26:22
2023-08-16,103.16,103.35,103.16,103.28,10786.0,111350237.0,1.0,finshare,2026-07-12T01:26:22
2023-08-17,103.38,103.38,103.12,103.16,12076.0,124616231.0,1.0,finshare,2026-07-12T01:26:22
2023-08-18,103.164,103.379,103.083,103.362,10776.0,111291537.0,1.0,finshare,2026-07-12T01:26:22
2023-08-21,103.449,104.224,103.448,104.204,18821.0,195355356.0,1.0,finshare,2026-07-12T01:26:22
2023-08-22,104.03,104.204,103.888,104.079,16703.0,173810301.0,1.0,finshare,2026-07-12T01:26:22
2023-08-23,104.038,104.243,104.038,104.118,13599.0,141558884.0,1.0,finshare,2026-07-12T01:26:22
2023-08-24,104.161,104.28,104.129,104.249,17103.0,178236078.0,1.0,finshare,2026-07-12T01:26:22
2023-08-25,104.309,104.378,104.015,104.053,14517.0,151339313.0,1.0,finshare,2026-07-12T01:26:22
2023-08-28,104.0,104.0,102.151,103.933,23276.0,241541134.0,1.0,finshare,2026-07-12T01:26:22
