trade_date,open,high,low,close,volume,amount,adjust_factor,source,updated_at
2024-03-28,5.0,5.031,4.997,5.029,1276030.0,639140316.0,1.0,finshare,2026-06-24T14:48:01
2024-03-29,5.1,5.137,5.085,5.126,2097015.0,1072971466.0,1.0,finshare,2026-06-24T14:48:01
2024-04-01,5.175,5.2,5.145,5.155,1960394.0,1010883023.0,1.0,finshare,2026-06-24T14:48:01
2024-04-02,5.137,5.163,5.13,5.159,1521359.0,782916589.0,1.0,finshare,2026-06-24T14:48:01
2024-04-03,5.204,5.238,5.204,5.231,2199878.0,1149376150.0,1.0,finshare,2026-06-24T14:48:01
2024-04-08,5.289,5.427,5.289,5.354,4694739.0,2516202029.0,1.0,finshare,2026-06-24T14:48:01
2024-04-09,5.383,5.396,5.365,5.369,2340934.0,1259104562.0,1.0,finshare,2026-06-24T14:48:01
2024-04-10,5.38,5.405,5.375,5.388,2025717.0,1091553982.0,1.0,finshare,2026-06-24T14:48:01
2024-04-11,5.37,5.379,5.34,5.348,2428650.0,1302119014.0,1.0,finshare,2026-06-24T14:48:01
2024-04-12,5.456,5.506,5.455,5.504,2747128.0,1504648256.0,1.0,finshare,2026-06-24T14:48:01
2024-04-15,5.39,5.435,5.39,5.417,3214255.0,1742057340.0,1.0,finshare,2026-06-24T14:48:01
2024-04-16,5.471,5.496,5.438,5.452,3356552.0,1836558831.0,1.0,finshare,2026-06-24T14:48:01
2024-04-17,5.469,5.477,5.441,5.461,2381284.0,1300363996.0,1.0,finshare,2026-06-24T14:48:01
2024-04-18,5.421,5.447,5.4,5.445,2284805.0,1238671787.0,1.0,finshare,2026-06-24T14:48:01
2024-04-19,5.464,5.547,5.444,5.471,4431506.0,2434190306.0,1.0,finshare,2026-06-24T14:48:01
2024-04-22,5.447,5.45,5.357,5.364,3196573.0,1727493380.0,1.0,finshare,2026-06-24T14:48:01
2024-04-23,5.325,5.33,5.223,5.232,5095873.0,2676701679.0,1.0,finshare,2026-06-24T14:48:01
2024-04-24,5.281,5.301,5.263,5.287,3452005.0,1823643155.0,1.0,finshare,2026-06-24T14:48:01
2024-04-25,5.275,5.29,5.25,5.288,2832036.0,1494237455.0,1.0,finshare,2026-06-24T14:48:01
2024-04-26,5.29,5.334,5.29,5.329,2595143.0,1378526672.0,1.0,finshare,2026-06-24T14:48:01
2024-04-29,5.299,5.31,5.288,5.294,2265815.0,1200650630.0,1.0,finshare,2026-06-24T14:48:01
2024-04-30,5.296,5.3,5.271,5.286,1920943.0,1015518866.0,1.0,finshare,2026-06-24T14:48:01
2024-05-06,5.224,5.255,5.217,5.254,1766624.0,925928338.0,1.0,finshare,2026-06-24T14:48:01
2024-05-07,5.278,5.286,5.261,5.268,1880533.0,990811477.0,1.0,finshare,2026-06-24T14:48:01
2024-05-08,5.258,5.279,5.24,5.261,2357123.0,1239904404.0,1.0,finshare,2026-06-24T14:48:01
2024-05-09,5.252,5.265,5.242,5.25,2163457.0,1136483149.0,1.0,finshare,2026-06-24T14:48:01
2024-05-10,5.33,5.371,5.314,5.369,3037136.0,1620849700.0,1.0,finshare,2026-06-24T14:48:01
2024-05-13,5.34,5.358,5.33,5.337,2809580.0,1501938254.0,1.0,finshare,2026-06-24T14:48:01
2024-05-14,5.33,5.347,5.316,5.329,2649568.0,1413160940.0,1.0,finshare,2026-06-24T14:48:01
2024-05-15,5.36,5.375,5.358,5.37,2157842.0,1158027386.0,1.0,finshare,2026-06-24T14:48:01
2024-05-16,5.445,5.45,5.415,5.417,2585079.0,1402789732.0,1.0,finshare,2026-06-24T14:48:01
2024-05-17,5.406,5.418,5.397,5.416,2336818.0,1263239949.0,1.0,finshare,2026-06-24T14:48:01
2024-05-20,5.519,5.586,5.519,5.55,4070430.0,2258322876.0,1.0,finshare,2026-06-24T14:48:01
2024-05-21,5.549,5.549,5.471,5.481,3495102.0,1922435102.0,1.0,finshare,2026-06-24T14:48:01
