slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,annualized_turnover,trade_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2022-03-08,r8_permanent_real_fixed_weight_threshold_default_start_20220308_sensitivity_20260709_231824_682427,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2022-03-08\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20220308_sensitivity_20260709_231824_682427,0.3427234799279195,0.09689524652971948,0.08817101146786889,-0.07272526367681742,1.0989467503730503,0.17674554587273258,11,0,4,0.007167205084482599,0.0003094467123875706
default,2022-05-11,r8_permanent_real_fixed_weight_threshold_default_start_20220511_sensitivity_20260709_231824_938471,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2022-05-11\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20220511_sensitivity_20260709_231824_938471,0.37532803580072405,0.11114864478110387,0.08478104968379108,-0.07503634526363123,1.3110081226365602,0.18420033065580216,11,0,4,0.007365230249502889,0.00031239682481147725
default,2022-07-08,r8_permanent_real_fixed_weight_threshold_default_start_20220708_sensitivity_20260709_231825_207276,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2022-07-08\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20220708_sensitivity_20260709_231825_207276,0.35343428300046376,0.11157611459743033,0.08671487597852448,-0.06685789641475448,1.2867009649539591,0.19265490464015325,12,0,4,0.006454528206860955,0.00031198887534834385
default,2022-09-05,r8_permanent_real_fixed_weight_threshold_default_start_20220905_sensitivity_20260709_231825_501353,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2022-09-05\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20220905_sensitivity_20260709_231825_501353,0.34582520072411604,0.1163533462180788,0.0859280506547505,-0.06846454946791958,1.354078736006404,0.20565779771334108,11,0,4,0.0049184995828983015,0.0003165454056511989
default,2022-11-09,r8_permanent_real_fixed_weight_threshold_default_start_20221109_sensitivity_20260709_231825_754011,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2022-11-09\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20221109_sensitivity_20260709_231825_754011,0.3921103814277882,0.1393575635810902,0.08740067891123285,-0.05771059621915808,1.5944677468996156,0.21322427057406315,10,0,4,0.004971889231568434,0.0003090828903467559
default,2023-01-06,r8_permanent_real_fixed_weight_threshold_default_start_20230106_sensitivity_20260709_231826_000111,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2023-01-06\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20230106_sensitivity_20260709_231826_000111,0.3465099335482795,0.13357305521965368,0.08677992532898768,-0.056338071436046855,1.539216065389208,0.23044667138584266,11,0,4,0.005893886828088616,0.00031000024476540125
default,2023-03-13,r8_permanent_real_fixed_weight_threshold_default_start_20230313_sensitivity_20260709_231826_229740,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2023-03-13\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20230313_sensitivity_20260709_231826_229740,0.3144645825536321,0.13168305063209407,0.08864147290608397,-0.05748978310124142,1.485569297473349,0.25068986612246835,11,0,4,0.0033559390138330797,0.0003088343437603633
default,2023-05-15,r8_permanent_real_fixed_weight_threshold_default_start_20230515_sensitivity_20260709_231826_447249,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2023-05-15\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20230515_sensitivity_20260709_231826_447249,0.2688210399149682,0.12330542394586641,0.0905003898483526,-0.055367808308644406,1.3624850031307458,0.2847870370738117,13,0,4,0.00837878803775111,0.00031606401108986396
default,2023-07-13,r8_permanent_real_fixed_weight_threshold_default_start_20230713_sensitivity_20260709_231826_664078,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2023-07-13\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20230713_sensitivity_20260709_231826_664078,0.2744033010429039,0.13728176338862652,0.09290258981533453,-0.05553269412885564,1.4776957635035353,0.30090567157775766,11,0,4,0.00778332772987155,0.0003169371723761882
default,2023-09-08,r8_permanent_real_fixed_weight_threshold_default_start_20230908_sensitivity_20260709_231826_875107,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2023-09-08\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20230908_sensitivity_20260709_231826_875107,0.262152489213316,0.1447485280205223,0.09231535999505248,-0.05436311836648422,1.5679788068668084,0.29687046916283877,8,0,4,0.007694032865686566,0.00031025149450139
default,2023-11-14,r8_permanent_real_fixed_weight_threshold_default_start_20231114_sensitivity_20260709_231827_089047,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2023-11-14\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20231114_sensitivity_20260709_231827_089047,0.2743978125813602,0.16821782333248714,0.09581031779338713,-0.0552900978731542,1.755738079224883,0.32029243049948763,8,0,4,0.00802948246232629,0.00031046083596488757
default,2024-01-11,r8_permanent_real_fixed_weight_threshold_default_start_20240111_sensitivity_20260709_231827_265399,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2024-01-11\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20240111_sensitivity_20260709_231827_265399,0.2947902317153439,0.20316331244247365,0.10114407472286074,-0.05694558665263372,2.0086526373309574,0.35297945028628697,8,0,4,0.007213489244127078,0.00031149896553174045
default,2024-03-18,r8_permanent_real_fixed_weight_threshold_default_start_20240318_sensitivity_20260709_231827_435991,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2024-03-18\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20240318_sensitivity_20260709_231827_435991,0.22243839119990394,0.1767361538745189,0.10239116325856049,-0.055766638211883435,1.7260879576904578,0.4115184395552636,8,0,4,0.0033351330031613,0.0003094069783779616
default,2024-05-21,r8_permanent_real_fixed_weight_threshold_default_start_20240521_sensitivity_20260709_231827_596018,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2024-05-21\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20240521_sensitivity_20260709_231827_596018,0.15345419069354005,0.1425283744638981,0.1063367340606038,-0.05337652348789601,1.3403493696041844,0.5051550228208168,10,0,4,0.007277129604850847,0.0003100813700610617
default,2024-07-18,r8_permanent_real_fixed_weight_threshold_default_start_20240718_sensitivity_20260709_231827_743660,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2024-07-18\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20240718_sensitivity_20260709_231827_743660,0.17216236100082383,0.1910134736849909,0.1121149293876813,-0.046811924443948105,1.7037291530059029,0.5737103337356292,8,0,4,0.0076201560287459955,0.0003113989479895099
default,2024-09-13,r8_permanent_real_fixed_weight_threshold_default_start_20240913_sensitivity_20260709_231827_885832,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2024-09-13\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20240913_sensitivity_20260709_231827_885832,0.21279355179075599,0.2951201851852103,0.12544641533331333,-0.049188647966348475,2.352559731587952,0.585225369982139,4,0,4,0.005631306628846836,0.000299682819586074
default,2024-11-20,r8_permanent_real_fixed_weight_threshold_default_start_20241120_sensitivity_20260709_231828_036677,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2024-11-20\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20241120_sensitivity_20260709_231828_036677,0.09541515889293617,0.1690935915521039,0.082899470663782,-0.03558203603824006,2.0397427172714058,0.922371017274631,9,0,4,0.0076233915619156175,0.00031048392006833095
default,2025-01-17,r8_permanent_real_fixed_weight_threshold_default_start_20250117_sensitivity_20260709_231828_159021,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2025-01-17\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20250117_sensitivity_20260709_231828_159021,0.08701053234265599,0.2193843538612048,0.08903947500269124,-0.03633268978679427,2.463899903436918,1.244868439462944,8,0,4,0.01219633173729121,0.00030899892471409544
default,2025-03-25,r8_permanent_real_fixed_weight_threshold_default_start_20250325_sensitivity_20260709_231828_279318,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2025-03-25\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20250325_sensitivity_20260709_231828_279318,0.04188634289703996,0.17243320011882313,0.10472641272499553,-0.035819449965173944,1.6465110914437702,1.8909660037499718,4,0,4,0.015631062496800727,0.0002976892458980471
default,2025-05-27,r8_permanent_real_fixed_weight_threshold_default_start_20250527_sensitivity_20260709_231828_387475,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\default\2025-05-27\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_default_start_20250527_sensitivity_20260709_231828_387475,0.014327909304544084,0.16110886418300252,0.049543950379664435,-0.007642911935272889,3.2518372666772746,5.16769814853032,4,0,4,0.04661004081978385,0.0003004491699674196
stress,2012-05-28,r8_permanent_real_fixed_weight_threshold_stress_start_20120528_sensitivity_20260709_231828_492882,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2012-05-28\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20120528_sensitivity_20260709_231828_492882,1.1690791866611203,0.0632609463269651,0.08214202208602298,-0.12906329646820336,0.7701410888170647,0.21643950126853034,2230,0,4,0.2509462384641195,0.0016002112427848253
stress,2012-07-25,r8_permanent_real_fixed_weight_threshold_stress_start_20120725_sensitivity_20260709_231829_836879,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2012-07-25\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20120725_sensitivity_20260709_231829_836879,1.213676272305801,0.06585237182257098,0.08251611064147964,-0.12909319611111925,0.798054723018755,0.2176459725623972,2213,0,4,0.2447914398479052,0.0016000725615011732
stress,2012-09-20,r8_permanent_real_fixed_weight_threshold_stress_start_20120920_sensitivity_20260709_231831_190406,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2012-09-20\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20120920_sensitivity_20260709_231831_190406,1.2581424243332604,0.06847862633789004,0.08272885921129931,-0.12900142359720357,0.8277477411236568,0.2167622098235196,2164,0,4,0.23840178446618424,0.0016163138007441035
stress,2012-11-23,r8_permanent_real_fixed_weight_threshold_stress_start_20121123_sensitivity_20260709_231832_540540,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2012-11-23\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20121123_sensitivity_20260709_231832_540540,1.2569663404700622,0.06938200413185758,0.08313005679819999,-0.12902532947278733,0.8346199534096782,0.217125057554611,2141,0,4,0.23148744136990315,0.0016210278885100933
stress,2013-01-24,r8_permanent_real_fixed_weight_threshold_stress_start_20130124_sensitivity_20260709_231833_815296,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2013-01-24\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20130124_sensitivity_20260709_231833_815296,1.1647000427122411,0.06663212384244388,0.08340984263017595,-0.1290449546465139,0.798852050805066,0.2215911254248097,2113,0,4,0.2239768269264878,0.0016107693426583006
stress,2013-03-29,r8_permanent_real_fixed_weight_threshold_stress_start_20130329_sensitivity_20260709_231835_126213,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2013-03-29\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20130329_sensitivity_20260709_231835_126213,1.1884177766672601,0.06856599733646829,0.08376055594197548,-0.12898931532311275,0.8185952990088423,0.2159028329309756,2062,0,4,0.21740096681775983,0.0016342485925084046
stress,2013-06-03,r8_permanent_real_fixed_weight_threshold_stress_start_20130603_sensitivity_20260709_231836_303068,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2013-06-03\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20130603_sensitivity_20260709_231836_303068,1.1560178168780397,0.06818750288315356,0.08397509060246718,-0.12903142538766266,0.8119967765911552,0.21806341297934861,2038,0,4,0.20951109409966923,0.0016338114665439497
stress,2013-08-02,r8_permanent_real_fixed_weight_threshold_stress_start_20130802_sensitivity_20260709_231837_522398,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2013-08-02\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20130802_sensitivity_20260709_231837_522398,1.229177312881479,0.07229748598576702,0.08420193408961861,-0.1290601023152288,0.8586202534115032,0.2177600657712229,2009,0,4,0.2024611692825248,0.0016403960590403903
stress,2013-10-09,r8_permanent_real_fixed_weight_threshold_stress_start_20131009_sensitivity_20260709_231838_705438,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2013-10-09\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20131009_sensitivity_20260709_231838_705438,1.1839915870754192,0.07143390323927701,0.08464785369781422,-0.1290896250138983,0.8438950324043666,0.21248084422001817,1938,0,4,0.1980143241595213,0.0016468224901694166
stress,2013-12-05,r8_permanent_real_fixed_weight_threshold_stress_start_20131205_sensitivity_20260709_231839_851995,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2013-12-05\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20131205_sensitivity_20260709_231839_851995,1.2222797254081392,0.07418402848838457,0.08470238347277192,-0.1291258083984025,0.8758198464654947,0.21282610087177156,1874,0,4,0.19372758362256584,0.0016387834678059726
stress,2014-02-10,r8_permanent_real_fixed_weight_threshold_stress_start_20140210_sensitivity_20260709_231841_031879,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2014-02-10\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20140210_sensitivity_20260709_231841_031879,1.2477646297321185,0.07643767232299825,0.08504771403657846,-0.12905277247785873,0.8987622205827063,0.21212469038913473,1824,0,4,0.18935078391054022,0.0016353674414217765
stress,2014-04-09,r8_permanent_real_fixed_weight_threshold_stress_start_20140409_sensitivity_20260709_231842_144370,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2014-04-09\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20140409_sensitivity_20260709_231842_144370,1.23126616988844,0.07689652018129012,0.08526950194256577,-0.12906269256336456,0.9018056682573874,0.2100932664773603,1745,0,4,0.18477272012582482,0.0016275499401227187
stress,2014-06-10,r8_permanent_real_fixed_weight_threshold_stress_start_20140610_sensitivity_20260709_231843_245077,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2014-06-10\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20140610_sensitivity_20260709_231843_245077,1.268267808284099,0.07977667649909415,0.08575130602065562,-0.12899916888616803,0.9303260813296265,0.206311320859989,1700,0,4,0.18053216289425433,0.0016366967741534633
stress,2014-08-06,r8_permanent_real_fixed_weight_threshold_stress_start_20140806_sensitivity_20260709_231844_339929,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2014-08-06\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20140806_sensitivity_20260709_231844_339929,1.1963700455566189,0.07775191328702147,0.08630945259336863,-0.12904933643392258,0.9008504972605439,0.20494852424585644,1621,0,4,0.17574072639447955,0.0016319098343065708
stress,2014-10-10,r8_permanent_real_fixed_weight_threshold_stress_start_20141010_sensitivity_20260709_231845_338399,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2014-10-10\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20141010_sensitivity_20260709_231845_338399,1.2046898305912808,0.07941622357099631,0.08696624470578974,-0.12902467710738652,0.9131844641523219,0.20517606150397805,1588,0,4,0.16976454407118435,0.0016260137728821074
stress,2014-12-08,r8_permanent_real_fixed_weight_threshold_stress_start_20141208_sensitivity_20260709_231846_311330,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2014-12-08\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20141208_sensitivity_20260709_231846_311330,1.07390008020774,0.07426366241420257,0.08648474592803032,-0.12908162671641044,0.8586908779960142,0.2042308892575622,1527,0,4,0.16420760742221996,0.0016265811260554334
stress,2015-02-05,r8_permanent_real_fixed_weight_threshold_stress_start_20150205_sensitivity_20260709_231847_299627,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2015-02-05\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20150205_sensitivity_20260709_231847_299627,1.011878611937579,0.07225988397550709,0.08636738817070896,-0.12915053564407608,0.8366570473647094,0.19971810680994803,1450,0,4,0.15821996446380882,0.0016213739525309555
stress,2015-04-13,r8_permanent_real_fixed_weight_threshold_stress_start_20150413_sensitivity_20260709_231848_279979,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2015-04-13\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20150413_sensitivity_20260709_231848_279979,0.914455329115081,0.06810336904555214,0.08673582428380248,-0.12920060651206688,0.7851815510822341,0.19707994665061376,1376,0,4,0.15288541234671416,0.0016264519172775101
stress,2015-06-10,r8_permanent_real_fixed_weight_threshold_stress_start_20150610_sensitivity_20260709_231849_238319,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2015-06-10\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20150610_sensitivity_20260709_231849_238319,0.8294482827654808,0.06428713058625313,0.08641040780005442,-0.12926782362102207,0.743974391777059,0.1940148527274353,1323,0,4,0.1471552445189145,0.001635030353041129
stress,2015-08-07,r8_permanent_real_fixed_weight_threshold_stress_start_20150807_sensitivity_20260709_231850_148285,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2015-08-07\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20150807_sensitivity_20260709_231850_148285,0.9888642027358203,0.07479944267898331,0.08346325777381909,-0.09544658997244804,0.8961960588895984,0.17876842921000463,1240,0,4,0.1423855614692645,0.0016355272581314152
stress,2015-10-14,r8_permanent_real_fixed_weight_threshold_stress_start_20151014_sensitivity_20260709_231851_036682,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2015-10-14\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20151014_sensitivity_20260709_231851_036682,1.0023321839969799,0.0769220968057387,0.08198064350272367,-0.0949868301727036,0.9382958405685493,0.17657103237166294,1177,0,4,0.13646778207608276,0.001611431609763841
stress,2015-12-10,r8_permanent_real_fixed_weight_threshold_stress_start_20151210_sensitivity_20260709_231851_951529,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2015-12-10\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20151210_sensitivity_20260709_231851_951529,1.0102083240848598,0.07879333301538938,0.08190325860886528,-0.09513305243950587,0.9620292812972489,0.1704476999895872,1105,0,4,0.12841786491295165,0.0016131222809551752
stress,2016-02-15,r8_permanent_real_fixed_weight_threshold_stress_start_20160215_sensitivity_20260709_231852_851966,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2016-02-15\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20160215_sensitivity_20260709_231852_851966,1.0448420907866187,0.08230869332172897,0.08234847728262196,-0.09543553657998949,0.9995168828592124,0.1570848698043267,1020,0,4,0.12188479050417264,0.0016144044781908177
stress,2016-04-13,r8_permanent_real_fixed_weight_threshold_stress_start_20160413_sensitivity_20260709_231853_647314,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2016-04-13\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20160413_sensitivity_20260709_231853_647314,0.9823371355974797,0.08009597515374911,0.08249823824374736,-0.09537992553732688,0.9708810376907616,0.14960907294797748,940,0,4,0.11553655504673777,0.0016159032852068674
stress,2016-06-14,r8_permanent_real_fixed_weight_threshold_stress_start_20160614_sensitivity_20260709_231854_437029,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2016-06-14\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20160614_sensitivity_20260709_231854_437029,0.9855393705064199,0.0818504253958321,0.08289402892425288,-0.09538826112594523,0.9874103896026768,0.14954296304825693,913,0,4,0.10826779445272085,0.0016049624407637316
stress,2016-08-10,r8_permanent_real_fixed_weight_threshold_stress_start_20160810_sensitivity_20260709_231855_203626,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2016-08-10\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20160810_sensitivity_20260709_231855_203626,0.92290448625466,0.07941851346072015,0.08303024389346153,-0.0950140834420723,0.9565010258505842,0.15553114342397928,861,0,4,0.10101662494065015,0.0015548529468025728
stress,2016-10-17,r8_permanent_real_fixed_weight_threshold_stress_start_20161017_sensitivity_20260709_231855_953868,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2016-10-17\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20161017_sensitivity_20260709_231855_953868,0.9383230137805596,0.08204798410035119,0.0836751059293887,-0.09522747412141463,0.9805542901802765,0.1534223246781794,807,0,4,0.09422890619650141,0.0015537635871061399
stress,2016-12-13,r8_permanent_real_fixed_weight_threshold_stress_start_20161213_sensitivity_20260709_231856_657647,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2016-12-13\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20161213_sensitivity_20260709_231856_657647,0.93677444311834,0.08363082330893223,0.08444735301536273,-0.09526385644614266,0.9903309023045169,0.14644202695483022,749,0,4,0.08423202610340619,0.0015530151202607018
stress,2017-02-16,r8_permanent_real_fixed_weight_threshold_stress_start_20170216_sensitivity_20260709_231857_334756,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2017-02-16\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20170216_sensitivity_20260709_231857_334756,0.91796109308164,0.08407501418185825,0.08493267952084871,-0.09493553978543923,0.9899018217271726,0.14802687103681952,681,0,4,0.07655113701229214,0.0015421211319889814
stress,2017-04-18,r8_permanent_real_fixed_weight_threshold_stress_start_20170418_sensitivity_20260709_231858_002445,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2017-04-18\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20170418_sensitivity_20260709_231858_002445,0.89301607869268,0.08408089021070486,0.08595187827846885,-0.0954461243141066,0.9782321444831918,0.14311628656115397,634,0,4,0.06762135352923711,0.001552660569711614
stress,2017-06-19,r8_permanent_real_fixed_weight_threshold_stress_start_20170619_sensitivity_20260709_231858_647203,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2017-06-19\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20170619_sensitivity_20260709_231858_647203,0.8966148869817401,0.08618811685252914,0.08640375476885599,-0.09544646478102325,0.9975042992413499,0.14322737596331467,590,0,4,0.059139606965468994,0.0015432621324407761
stress,2017-08-15,r8_permanent_real_fixed_weight_threshold_stress_start_20170815_sensitivity_20260709_231859_251572,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2017-08-15\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20170815_sensitivity_20260709_231859_251572,0.87593160543184,0.08654440194439061,0.08707627109788066,-0.09543370923868377,0.9938919162846077,0.13922224114315626,531,0,4,0.04936924339699828,0.00155217742919398
stress,2017-10-18,r8_permanent_real_fixed_weight_threshold_stress_start_20171018_sensitivity_20260709_231859_852191,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2017-10-18\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20171018_sensitivity_20260709_231859_852191,0.8516070127325404,0.08661075133339335,0.088289441276823,-0.09513557269058437,0.980986515271217,0.1535048649539065,503,0,4,0.043423223528228735,0.0014853078447512613
stress,2017-12-14,r8_permanent_real_fixed_weight_threshold_stress_start_20171214_sensitivity_20260709_231900_415396,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2017-12-14\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20171214_sensitivity_20260709_231900_415396,0.8579747056510401,0.08915236101151791,0.08924551593804915,-0.09526649366503293,0.9989561948793494,0.14719602852494934,449,0,4,0.03926988381624953,0.0014947397218807758
stress,2018-02-12,r8_permanent_real_fixed_weight_threshold_stress_start_20180212_sensitivity_20260709_231900_983601,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2018-02-12\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20180212_sensitivity_20260709_231900_983601,0.8630287402791399,0.091706628643345,0.08987397865951013,-0.09535617499674909,1.020391330295701,0.13743442239731782,381,0,4,0.03488037198458503,0.001512479284483194
stress,2018-04-19,r8_permanent_real_fixed_weight_threshold_stress_start_20180419_sensitivity_20260709_231901_511146,D:\qcy_project\strategy\platform\results\sensitivity_raw\fixed_weight_threshold\20260709_231742\stress\2018-04-19\fixed_weight_threshold\r8_permanent_real_fixed_weight_threshold_stress_start_20180419_sensitivity_20260709_231901_511146,0.8579921097065399,0.09353093501211207,0.09062961424082093,-0.09526510393697385,1.0320129440646382,0.13582808338148214,321,0,4,0.029368480832897313,0.0015029840544985285
