slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_return_active,first_trade_date,active_observations,annualized_volatility,max_drawdown,sharpe_ratio,active_sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2025-02-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250213_sensitivity_20260804_131530_446094,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2025-02-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250213_sensitivity_20260804_131530_446094,0.03314385323632019,0.023152026808661574,0.036384373510636614,2025-08-08,238,0.05268830827175355,-0.038790687955494785,0.43941488288538355,0.5617045859718055,0.7651221997028662,30,31,1,6,0.37047894269187115,0.00032322712099535473
default,2025-04-14,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250414_sensitivity_20260804_131532_345289,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2025-04-14\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250414_sensitivity_20260804_131532_345289,0.04346175751032,0.034288709834868314,0.05867090188162449,2025-10-14,197,0.05377635090420308,-0.04375412354787367,0.6376168940125753,0.8580981659785027,0.7642800530585242,26,27,1,6,0.4165648193941019,0.00033896210536635426
default,2025-06-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250613_sensitivity_20260804_131534_130098,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2025-06-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250613_sensitivity_20260804_131534_130098,0.05480271807176007,0.04955244775368306,0.0938662039496867,2025-12-09,157,0.05299621444496158,-0.04311539378866114,0.9350186286445988,1.3309409642518177,0.6526373096890578,16,17,1,6,0.47321844504061017,0.000343214710200653
default,2025-08-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250813_sensitivity_20260804_131535_623723,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2025-08-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20250813_sensitivity_20260804_131535_623723,0.03459469909887991,0.0371432256546842,0.0795026812353119,2026-02-10,114,0.045879736126125926,-0.03561221672100234,0.8095780139749588,1.2033705896964748,0.7118111986429472,14,14,0,6,0.5340997746312962,0.0003203997328370899
default,2025-10-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20251013_sensitivity_20260804_131536_862203,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2025-10-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20251013_sensitivity_20260804_131536_862203,0.004714799188960006,0.006004507095706879,0.01238939996057642,2026-04-13,77,0.035444096055120694,-0.03730150032376678,0.16940782144278704,0.21633590208436046,0.7666112298343272,10,10,0,6,0.6304387303956092,0.0002872310480578527
default,2025-12-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20251215_sensitivity_20260804_131537_798790,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2025-12-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20251215_sensitivity_20260804_131537_798790,0.009727818035200508,0.016072656918880268,0.11166160997311958,2026-06-18,32,0.02913039352474984,-0.016539139764799815,0.5517487055306883,1.742273761191439,0.8669570502471259,8,8,0,6,0.7924682179754533,0.00026553097239974453
default,2026-02-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20260213_sensitivity_20260804_131538_553124,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2026-02-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20260213_sensitivity_20260804_131538_553124,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
default,2026-04-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20260413_sensitivity_20260804_131538_762468,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2026-04-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20260413_sensitivity_20260804_131538_762468,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
default,2026-06-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20260615_sensitivity_20260804_131538_929050,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\default\2026-06-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_default_start_20260615_sensitivity_20260804_131538_929050,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
stress,2023-06-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20230613_sensitivity_20260804_131539_058651,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2023-06-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20230613_sensitivity_20260804_131539_058651,0.28663545419640046,0.08703981907889946,0.10375304677123354,2023-12-11,640,0.06268904889214032,-0.0628667807144474,1.3884373844729385,1.5185029547911406,0.6534417089649959,62,62,0,6,0.17955218888214083,0.0016501321837859146
stress,2023-08-14,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20230814_sensitivity_20260804_131543_350185,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2023-08-14\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20230814_sensitivity_20260804_131543_350185,0.22696350644900032,0.07432162594209779,0.09114227389568996,2024-02-08,598,0.06351190126374383,-0.06278931553632838,1.17019998556593,1.3095144866882116,0.6267024918951752,59,59,0,6,0.18780092227248674,0.0017037084386747703
stress,2023-10-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20231013_sensitivity_20260804_131547_301908,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2023-10-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20231013_sensitivity_20260804_131547_301908,0.16449594531600042,0.05797149449807626,0.07119642205487353,2024-04-12,560,0.06389840099655995,-0.06583380889908852,0.9072448385867625,1.0104595404630021,0.6944721757574616,60,61,1,6,0.1991500300215927,0.0017533476650521736
stress,2023-12-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20231213_sensitivity_20260804_131551_082161,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2023-12-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20231213_sensitivity_20260804_131551_082161,0.1710517064042003,0.06435492306985058,0.08040922273002837,2024-06-18,517,0.06477784072929267,-0.05197514762759814,0.9934712603155534,1.1175775136142319,0.6776215440114626,51,52,1,6,0.20940268538134926,0.0017616046870675007
stress,2024-02-19,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240219_sensitivity_20260804_131554_588567,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2024-02-19\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240219_sensitivity_20260804_131554_588567,0.19866834350800033,0.07949265960327034,0.10268947425159936,2024-08-14,476,0.06341919292463834,-0.03822803404065189,1.2534479853398997,1.4474555799669497,0.5786372785518105,47,47,0,6,0.22477456050345657,0.0017685864421360727
stress,2024-04-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240415_sensitivity_20260804_131557_995375,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2024-04-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240415_sensitivity_20260804_131557_995375,0.11840998122480051,0.05174290189239339,0.06753118256695889,2024-10-16,438,0.055522903420994064,-0.039123613115420675,0.9319199592294484,1.076901383695602,0.6061994004415738,39,40,1,6,0.23689789735639755,0.0018966103660459166
stress,2024-06-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240613_sensitivity_20260804_131601_093085,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2024-06-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240613_sensitivity_20260804_131601_093085,0.10398879846000031,0.04911075337136084,0.06504390608592381,2024-12-10,399,0.05404267697239906,-0.04336276500807856,0.9087402053832921,1.054294772531508,0.6034533804006584,35,36,1,6,0.26242902121432793,0.0018667647958022628
stress,2024-08-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240813_sensitivity_20260804_131603_970238,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2024-08-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20240813_sensitivity_20260804_131603_970238,0.05714417196739996,0.029793518109662687,0.04148985369105729,2025-02-18,356,0.054463570713162476,-0.04369965051262359,0.5470357106509424,0.6580266433933094,0.6091164657085071,34,35,1,6,0.2799626270105788,0.0019906499080318465
stress,2024-10-14,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20241014_sensitivity_20260804_131606_660579,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2024-10-14\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20241014_sensitivity_20260804_131606_660579,0.04885473621600034,0.02769499690572763,0.0419366956670737,2025-04-11,319,0.051184773180489244,-0.04375286240697773,0.5410788245181575,0.6987130050272067,0.6524871839380807,33,34,1,6,0.302709194128514,0.0016471830611566468
stress,2024-12-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20241213_sensitivity_20260804_131609_078571,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2024-12-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20241213_sensitivity_20260804_131609_078571,0.03603797140000031,0.022785397950245923,0.03348304389815526,2025-06-18,275,0.051304076938146745,-0.03871728306536859,0.44412450842291673,0.5433905618456322,0.7186626258933946,32,33,1,6,0.333559672227917,0.0016254180263746136
stress,2025-02-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250213_sensitivity_20260804_131611_350663,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2025-02-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250213_sensitivity_20260804_131611_350663,0.030432264781600438,0.021266297864960038,0.034823992797904824,2025-08-08,238,0.05272404511408571,-0.03898870289452516,0.4033510292873669,0.5375423967215621,0.7661043283644695,30,31,1,6,0.36993631138820066,0.001615550438444307
stress,2025-04-14,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250414_sensitivity_20260804_131613_249636,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2025-04-14\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250414_sensitivity_20260804_131613_249636,0.04707944415160048,0.0371293325243911,0.06500819051996243,2025-10-14,197,0.05367770488463286,-0.03924670186138979,0.6917086452222864,0.9535449331612866,0.7698005581631882,27,28,1,6,0.4064450951265752,0.0017134170194176245
stress,2025-06-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250613_sensitivity_20260804_131615_130248,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2025-06-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250613_sensitivity_20260804_131615_130248,0.05278015515880008,0.04772800745277217,0.09273287454807311,2025-12-09,157,0.05317305502942266,-0.043568597306179124,0.8975976164311503,1.312251001053266,0.6536047401272049,16,17,1,6,0.47243668503627817,0.0017160735510032348
stress,2025-08-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250813_sensitivity_20260804_131616_712716,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2025-08-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20250813_sensitivity_20260804_131616_712716,0.032873915894400474,0.035293526143557186,0.0783875346284939,2026-02-10,114,0.04598635570782646,-0.03571498588626132,0.7674782139248871,1.184659594886618,0.7114813206085747,14,14,0,6,0.5338745576724536,0.00160307428656578
stress,2025-10-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20251013_sensitivity_20260804_131617_970569,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2025-10-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20251013_sensitivity_20260804_131617_970569,0.003330216744799941,0.004240380893886009,0.011426440749937372,2026-04-13,77,0.03548458933592519,-0.03736912559021732,0.11949922412073617,0.1992085512846115,0.7675644412978162,10,10,0,6,0.6300320155621433,0.001436155240289109
stress,2025-12-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20251215_sensitivity_20260804_131618_938348,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2025-12-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20251215_sensitivity_20260804_131618_938348,0.008605187176000229,0.014212668403027706,0.11086686246158628,2026-06-18,32,0.0294161316987779,-0.01755640282399984,0.48315898733952756,1.7275886817459527,0.8688850659669176,8,8,0,6,0.7922635230013807,0.001327281842489062
stress,2026-02-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20260213_sensitivity_20260804_131619_686957,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2026-02-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20260213_sensitivity_20260804_131619_686957,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
stress,2026-04-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20260413_sensitivity_20260804_131619_884440,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2026-04-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20260413_sensitivity_20260804_131619_884440,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
stress,2026-06-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20260615_sensitivity_20260804_131620_041948,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\stress\2026-06-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_stress_start_20260615_sensitivity_20260804_131620_041948,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
dynamic_participation,2023-06-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20230613_sensitivity_20260804_131620_160240,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\dynamic_participation\2023-06-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20230613_sensitivity_20260804_131620_160240,0.2992490643592802,0.09055725953608618,0.10750578524137167,2023-12-11,640,0.06268885804447313,-0.06244092514339539,1.4445511110099096,1.573737980159444,0.6239543143392754,59,59,0,6,0.17949479511202118,0.00033803065147194585
dynamic_participation,2023-08-14,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20230814_sensitivity_20260804_131624_553696,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\dynamic_participation\2023-08-14\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20230814_sensitivity_20260804_131624_553696,0.2338701266898,0.07643729486530604,0.09319728094017332,2024-02-08,598,0.06348515037463713,-0.061928479340847,1.2040184895875021,1.3393484327199272,0.6283092426004312,57,57,0,6,0.18927198374181167,0.00034212706266456463
dynamic_participation,2023-10-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20231013_sensitivity_20260804_131628_743803,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\dynamic_participation\2023-10-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20231013_sensitivity_20260804_131628_743803,0.16121905866320008,0.05686884829047578,0.06923185436641455,2024-04-12,560,0.06420983580702551,-0.06560156217800861,0.8856719157698498,0.9777739440914491,0.6910308956692364,60,61,1,6,0.19611162742705426,0.00035052539759919713
dynamic_participation,2023-12-13,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20231213_sensitivity_20260804_131632_480724,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\dynamic_participation\2023-12-13\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20231213_sensitivity_20260804_131632_480724,0.17623445624084,0.06621302722908529,0.08201708337610847,2024-06-18,517,0.06382345905293621,-0.05167991206249678,1.0374402799786695,1.1569553071849947,0.6148627895123739,49,50,1,6,0.2097144918609917,0.00035555740421736146
dynamic_participation,2024-02-19,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20240219_sensitivity_20260804_131636_029134,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\dynamic_participation\2024-02-19\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20240219_sensitivity_20260804_131636_029134,0.20257795650159993,0.08097747291524193,0.10382326448669654,2024-08-14,476,0.06340742293632537,-0.038033293293990744,1.2770976829725544,1.4631098330428403,0.577906324893197,46,46,0,6,0.22591282115506567,0.00035399583346823986
dynamic_participation,2024-04-15,domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20240415_sensitivity_20260804_131639_307746,D:\strategy\platform\results\sensitivity\risk_parity_expected_shortfall_fixed_budget\20260804_131457\dynamic_participation\2024-04-15\risk_parity_expected_shortfall_fixed_budget\domestic_dividend_commodity_expected_shortfall_fixed_budget_511090_30y_100k_dynamic_participation_start_20240415_sensitivity_20260804_131639_307746,0.12338009468495992,0.053847332057142205,0.06939142954185185,2024-10-16,438,0.055517257278178404,-0.03911125000589333,0.9699206102227139,1.1064387749882163,0.6060561217407822,40,41,1,6,0.23703467005478884,0.0003796144642054146
