slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2020-03-16,domestic_industry_equal_weight_default_start_20200316_sensitivity_20260725_061312_628303,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2020-03-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20200316_sensitivity_20260725_061312_628303,0.4037534648219523,0.06888277746446159,0.2041846788133034,-0.3628318823196469,0.33735527006629457,0.3388364884239065,891,895,4,16,0.001449723883997061,0.00022570621363111304
default,2020-05-18,domestic_industry_equal_weight_default_start_20200518_sensitivity_20260725_061314_048522,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2020-05-18\monthly_equal_weight\domestic_industry_equal_weight_default_start_20200518_sensitivity_20260725_061314_048522,0.3231896227893565,0.05846608004478693,0.20357878011922384,-0.362771298242623,0.28719142540566783,0.3453426695392479,852,856,4,16,0.0015206322620417302,0.00022564406376056554
default,2020-07-16,domestic_industry_equal_weight_default_start_20200716_sensitivity_20260725_061315_430531,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2020-07-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20200716_sensitivity_20260725_061315_430531,0.11355197170048781,0.022824295984567033,0.20011558439164143,-0.36299984054751033,0.11405556470753497,0.36376142299891073,829,833,4,16,0.001587332156535328,0.0002258779577297143
default,2020-09-16,domestic_industry_equal_weight_default_start_20200916_sensitivity_20260725_061316_826827,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2020-09-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20200916_sensitivity_20260725_061316_826827,0.09767918658959607,0.020506411186855145,0.19896750574493458,-0.36301337418391566,0.10306412150104168,0.37110052801473425,813,817,4,16,0.0016107263777964903,0.00022612064364887824
default,2020-11-16,domestic_industry_equal_weight_default_start_20201116_sensitivity_20260725_061318_223239,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2020-11-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20201116_sensitivity_20260725_061318_223239,0.027394048957348094,0.006099273286157558,0.1990879544596567,-0.36301225442518836,0.030636073903675162,0.38210684410071694,778,782,4,16,0.0016791619268922869,0.00022558786412060333
default,2021-01-18,domestic_industry_equal_weight_default_start_20210118_sensitivity_20260725_061319_497255,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2021-01-18\monthly_equal_weight\domestic_industry_equal_weight_default_start_20210118_sensitivity_20260725_061319_497255,-0.06591263855337604,-0.015842221114914845,0.19983947041049854,-0.36318351017230877,-0.0792747352781344,0.39521974390572895,749,753,4,16,0.0017512587863696175,0.00022586894519375237
default,2021-03-16,domestic_industry_equal_weight_default_start_20210316_sensitivity_20260725_061320_658518,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2021-03-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20210316_sensitivity_20260725_061320_658518,0.03848001114965993,0.009191062817936357,0.19799321906344136,-0.36303833967413324,0.04642109897203772,0.3842297003712318,721,725,4,16,0.0017558460762817257,0.00022569954706873208
default,2021-05-17,domestic_industry_equal_weight_default_start_20210517_sensitivity_20260725_061321_826949,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2021-05-17\monthly_equal_weight\domestic_industry_equal_weight_default_start_20210517_sensitivity_20260725_061321_826949,-0.04148292678134802,-0.010619918078760504,0.19946317492487484,-0.3631984567155079,-0.053242499938950416,0.4008190952045689,690,694,4,16,0.0017848036342888735,0.000225228764375568
default,2021-07-16,domestic_industry_equal_weight_default_start_20210716_sensitivity_20260725_061323_029735,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2021-07-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20210716_sensitivity_20260725_061323_029735,-0.10375361599583177,-0.028432340364757613,0.20118207722415896,-0.36323207971957217,-0.14132640818236525,0.41109298308756287,661,665,4,16,0.0019253202438741985,0.00022437599918205433
default,2021-09-16,domestic_industry_equal_weight_default_start_20210916_sensitivity_20260725_061324_133690,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2021-09-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20210916_sensitivity_20260725_061324_133690,-0.11675306732801594,-0.03368669035990457,0.20173191232315488,-0.3634045534627568,-0.1669874139989402,0.4036473042594855,625,629,4,16,0.0020144559223433714,0.0002234398173371516
default,2021-11-16,domestic_industry_equal_weight_default_start_20211116_sensitivity_20260725_061325_165121,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2021-11-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20211116_sensitivity_20260725_061325_165121,-0.10619053538406786,-0.0317431749831395,0.2040572417278621,-0.36328775630804233,-0.1555601492716113,0.4058322546944816,599,603,4,16,0.002071805408174664,0.0002235670294544579
default,2022-01-17,domestic_industry_equal_weight_default_start_20220117_sensitivity_20260725_061326_215830,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2022-01-17\monthly_equal_weight\domestic_industry_equal_weight_default_start_20220117_sensitivity_20260725_061326_215830,-0.10656073811208,-0.033473212697960775,0.20701305370110976,-0.3331930601339357,-0.1616961447575677,0.410752733034948,567,571,4,16,0.0017661631490687,0.00022295959749362714
default,2022-03-16,domestic_industry_equal_weight_default_start_20220316_sensitivity_20260725_061327_294966,D:\qcy_project\strategy\platform\results\sensitivity\monthly_equal_weight\20260725_061312\default\2022-03-16\monthly_equal_weight\domestic_industry_equal_weight_default_start_20220316_sensitivity_20260725_061327_294966,0.013101852128367897,0.004124196172853534,0.20360442469986426,-0.2895308450504883,0.020255926063164204,0.39549307907946657,543,547,4,16,0.0018850214308352225,0.0002219050864158015
