slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2019-01-18,r045_domestic_low_vol_ewma_boundary_default_start_20190118_sensitivity_20260711_133024_163662,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2019-01-18\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20190118_sensitivity_20260711_133024_163662,1.4477313578989568,0.1554737071203991,0.06623709704405353,-0.072032880756834,2.3472300879520023,0.3336848360017513,138,138,0,3,0.02296594853734178,0.00035251524299574724
default,2019-03-18,r045_domestic_low_vol_ewma_boundary_default_start_20190318_sensitivity_20260711_133024_880009,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2019-03-18\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20190318_sensitivity_20260711_133024_880009,1.489168850059022,0.1626429417356774,0.06642657780045118,-0.07210456431924173,2.4484618524871937,0.341311345704222,131,131,0,3,0.02440756908936194,0.0003546765179607829
default,2019-05-20,r045_domestic_low_vol_ewma_boundary_default_start_20190520_sensitivity_20260711_133025_553694,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2019-05-20\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20190520_sensitivity_20260711_133025_553694,1.2952488991735458,0.1515239705494391,0.06611408841501465,-0.07243760684819434,2.2918560050058514,0.31985480423628715,120,120,0,3,0.024528758402239764,0.00034413812251484535
default,2019-07-18,r045_domestic_low_vol_ewma_boundary_default_start_20190718_sensitivity_20260711_133026_214232,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2019-07-18\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20190718_sensitivity_20260711_133026_214232,1.2284021518302568,0.15030871507117705,0.06617419158799386,-0.07196937466607001,2.2714099177366895,0.3417867419045696,120,120,0,3,0.024878547614920307,0.0003333926694208225
default,2019-09-18,r045_domestic_low_vol_ewma_boundary_default_start_20190918_sensitivity_20260711_133026_822932,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2019-09-18\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20190918_sensitivity_20260711_133026_822932,1.2555844898241202,0.15779611889834144,0.06677717372792347,-0.0726099622237868,2.363024819547845,0.3363899286756419,125,125,0,3,0.02746200187472202,0.0003406472444529851
default,2019-11-18,r045_domestic_low_vol_ewma_boundary_default_start_20191118_sensitivity_20260711_133027_382536,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2019-11-18\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20191118_sensitivity_20260711_133027_382536,1.193037092405556,0.1565046453239478,0.06747105500406461,-0.07145386267352527,2.319582009122573,0.34444439965617984,121,121,0,3,0.028248275512741124,0.00034363138360856484
default,2020-01-20,r045_domestic_low_vol_ewma_boundary_default_start_20200120_sensitivity_20260711_133027_953496,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2020-01-20\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20200120_sensitivity_20260711_133027_953496,1.0332974658779488,0.14544010658621898,0.06799334553058817,-0.06759798046830412,2.139034422431675,0.3439916442829703,116,116,0,3,0.02824890623622984,0.00035277695393486546
default,2020-03-18,r045_domestic_low_vol_ewma_boundary_default_start_20200318_sensitivity_20260711_133028_544037,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2020-03-18\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20200318_sensitivity_20260711_133028_544037,0.9876031978671904,0.1446897849184785,0.06452320403360633,-0.05927875183021181,2.242445753982058,0.3437821884520657,105,105,0,3,0.029353147401560108,0.00034906671483476607
default,2020-05-18,r045_domestic_low_vol_ewma_boundary_default_start_20200518_sensitivity_20260711_133029_084119,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2020-05-18\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20200518_sensitivity_20260711_133029_084119,1.0327811024669278,0.15481160405389627,0.0647059745093716,-0.058212603627513904,2.3925395642016696,0.35819477646007497,105,105,0,3,0.030001987741833873,0.0003426013215465104
default,2020-07-20,r045_domestic_low_vol_ewma_boundary_default_start_20200720_sensitivity_20260711_133029_639057,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133024\default\2020-07-20\risk_parity_ewma_boundary\r045_domestic_low_vol_ewma_boundary_default_start_20200720_sensitivity_20260711_133029_639057,0.9621135865855948,0.15218797919322946,0.06150335347857258,-0.03371608423287564,2.4744663597286753,0.37221768595839994,104,104,0,3,0.028437676857989747,0.0003340260305568111
