slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2019-01-18,r10_core_satellite_no_gate_default_start_20190118_sensitivity_20260729_235953_453594,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2019-01-18\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20190118_sensitivity_20260729_235953_453594,1.2970867074449202,0.14368562804226692,0.11043625451350318,-0.12991608439779234,1.3010729916116297,0.09335840629483767,28,28,0,5,0.005054694169935037,0.0003956370166579185
default,2019-03-18,r10_core_satellite_no_gate_default_start_20190318_sensitivity_20260729_235954_007882,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2019-03-18\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20190318_sensitivity_20260729_235954_007882,1.1254021485777561,0.13268279115672454,0.11018497037538479,-0.13427691204118075,1.204182300949874,0.10277885517770746,30,30,0,5,0.0029489770905275167,0.000397117023486285
default,2019-05-20,r10_core_satellite_no_gate_default_start_20190520_sensitivity_20260729_235954_561955,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2019-05-20\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20190520_sensitivity_20260729_235954_561955,1.1179496207116002,0.13591062753532102,0.11223512524568177,-0.12819629678787503,1.2109455684021715,0.09219510258368205,24,24,0,5,0.0024458053890456287,0.0003879921952380859
default,2019-07-18,r10_core_satellite_no_gate_default_start_20190718_sensitivity_20260729_235955_132159,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2019-07-18\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20190718_sensitivity_20260729_235955_132159,1.0001079606368322,0.12878513225962784,0.11219617270251055,-0.1282976515569264,1.1478567330554414,0.10002265362746593,25,25,0,5,0.004101274430499396,0.00039047879804997515
default,2019-09-18,r10_core_satellite_no_gate_default_start_20190918_sensitivity_20260729_235955_714028,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2019-09-18\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20190918_sensitivity_20260729_235955_714028,0.9464363418959001,0.12745820487377135,0.11334366242976461,-0.12843889553582388,1.1245287309535552,0.1025602453486364,25,25,0,5,0.0032461098380705826,0.0003906419531004454
default,2019-11-18,r10_core_satellite_no_gate_default_start_20191118_sensitivity_20260729_235956_230934,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2019-11-18\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20191118_sensitivity_20260729_235956_230934,0.995806718893812,0.1364997099012477,0.11309912022149506,-0.12142334558471257,1.2069033749681215,0.13954322312229545,41,41,0,5,0.003510073022137915,0.0004109702749515685
default,2020-01-20,r10_core_satellite_no_gate_default_start_20200120_sensitivity_20260729_235956_730814,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2020-01-20\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20200120_sensitivity_20260729_235956_730814,0.8126928415583845,0.12054365319349447,0.11387533427879602,-0.13292949503747953,1.0585580622610749,0.1153375703054281,23,23,0,5,0.0029450486067925464,0.00039213016951336306
default,2020-03-18,r10_core_satellite_no_gate_default_start_20200318_sensitivity_20260729_235957_230063,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2020-03-18\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20200318_sensitivity_20260729_235957_230063,0.9952822216570043,0.1455584306344051,0.10918041483873316,-0.1189451060539195,1.33319177115607,0.12859101068160114,30,30,0,5,0.0034818918960314014,0.00040143378292870324
default,2020-05-18,r10_core_satellite_no_gate_default_start_20200518_sensitivity_20260729_235957_704048,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2020-05-18\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20200518_sensitivity_20260729_235957_704048,0.763007476922672,0.12192702899020702,0.10629785173481278,-0.11839646935680259,1.147031920215897,0.1219921530226596,26,26,0,5,0.0032704127893025065,0.0003962080620194701
default,2020-07-20,r10_core_satellite_no_gate_default_start_20200720_sensitivity_20260729_235958_176273,D:\qcy_project\strategy\platform\results\sensitivity\fixed_weight_threshold\20260729_235953\default\2020-07-20\fixed_weight_threshold\r10_core_satellite_no_gate_default_start_20200720_sensitivity_20260729_235958_176273,0.6353994209751319,0.10891541767389112,0.10334356881252314,-0.11275980124913898,1.0539157774924142,0.14592170267741061,32,32,0,5,0.005447208156119742,0.000400564864733039
