config_group,side,start_date,run_id,raw_path,annualized_return,sharpe_ratio,max_drawdown,annualized_turnover,trade_count,order_count,rejected_order_count
r2,candidate_halflife,2019-09-18,research_r037_r2_halflife_train_start_20190918_r037_r2_candidate_halflife_2019-09-18_20260625_000419_496230,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2019-09-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20190918_r037_r2_candidate_halflife_2019-09-18_20260625_000419_496230,0.1494721586054517,0.9888936005651165,-0.1808776447984065,0.3116240271187202,183,184,1
r2,baseline_r016,2019-11-18,research_r037_r2_r016_train_start_20191118_r037_r2_baseline_r016_2019-11-18_20260625_000431_047094,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2019-11-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20191118_r037_r2_baseline_r016_2019-11-18_20260625_000431_047094,0.14706567654453262,0.9963377584457187,-0.1592641700136448,0.3718142608383861,116,118,2
r2,candidate_halflife,2019-11-18,research_r037_r2_halflife_train_start_20191118_r037_r2_candidate_halflife_2019-11-18_20260625_000440_007648,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2019-11-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20191118_r037_r2_candidate_halflife_2019-11-18_20260625_000440_007648,0.14512430693888234,1.00179436611919,-0.16683534936179434,0.3308787987008969,158,158,0
r2,baseline_r016,2020-01-20,research_r037_r2_r016_train_start_20200120_r037_r2_baseline_r016_2020-01-20_20260625_000451_451863,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2020-01-20\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20200120_r037_r2_baseline_r016_2020-01-20_20260625_000451_451863,0.14266046367571628,0.9510799280848403,-0.16040181740334014,0.34160416037525115,108,110,2
r2,candidate_halflife,2020-01-20,research_r037_r2_halflife_train_start_20200120_r037_r2_candidate_halflife_2020-01-20_20260625_000500_148772,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2020-01-20\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20200120_r037_r2_candidate_halflife_2020-01-20_20260625_000500_148772,0.14008031821517775,0.9391342642664835,-0.17055360204116177,0.2913149188063316,124,124,0
r2,baseline_r016,2020-03-18,research_r037_r2_r016_train_start_20200318_r037_r2_baseline_r016_2020-03-18_20260625_000511_009994,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2020-03-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20200318_r037_r2_baseline_r016_2020-03-18_20260625_000511_009994,0.1410803824585689,0.9429656373099458,-0.15952299449283125,0.35619442310780614,110,112,2
r2,candidate_halflife,2020-03-18,research_r037_r2_halflife_train_start_20200318_r037_r2_candidate_halflife_2020-03-18_20260625_000519_611182,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2020-03-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20200318_r037_r2_candidate_halflife_2020-03-18_20260625_000519_611182,0.13987654894329227,0.9533577208951829,-0.16677303238062624,0.3151222039071714,143,143,0
r2,baseline_r016,2020-05-18,research_r037_r2_r016_train_start_20200518_r037_r2_baseline_r016_2020-05-18_20260625_000530_248141,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2020-05-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20200518_r037_r2_baseline_r016_2020-05-18_20260625_000530_248141,0.15204632770317827,0.9978343257025639,-0.16050597763361618,0.36469571703425324,109,111,2
r2,candidate_halflife,2020-05-18,research_r037_r2_halflife_train_start_20200518_r037_r2_candidate_halflife_2020-05-18_20260625_000538_411919,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2020-05-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20200518_r037_r2_candidate_halflife_2020-05-18_20260625_000538_411919,0.15047251970411457,0.9845927439638017,-0.1704877343905422,0.32912620212160765,138,138,0
r2,baseline_r016,2020-07-20,research_r037_r2_r016_train_start_20200720_r037_r2_baseline_r016_2020-07-20_20260625_000548_722638,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2020-07-20\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20200720_r037_r2_baseline_r016_2020-07-20_20260625_000548_722638,0.14394949606770968,0.9346413611415922,-0.1605118793725464,0.36973014380484576,101,103,2
r2,candidate_halflife,2020-07-20,research_r037_r2_halflife_train_start_20200720_r037_r2_candidate_halflife_2020-07-20_20260625_000556_592982,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2020-07-20\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20200720_r037_r2_candidate_halflife_2020-07-20_20260625_000556_592982,0.14253328979841906,0.9335061602332286,-0.16661325099516955,0.332679074402307,132,132,0
r2,baseline_r016,2020-09-18,research_r037_r2_r016_train_start_20200918_r037_r2_baseline_r016_2020-09-18_20260625_000606_421676,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2020-09-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20200918_r037_r2_baseline_r016_2020-09-18_20260625_000606_421676,0.15411260206623023,0.9937009860373925,-0.15933562584087824,0.3480680068902216,97,99,2
r2,candidate_halflife,2020-09-18,research_r037_r2_halflife_train_start_20200918_r037_r2_candidate_halflife_2020-09-18_20260625_000614_438843,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2020-09-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20200918_r037_r2_candidate_halflife_2020-09-18_20260625_000614_438843,0.1521622243159435,0.9754062771986255,-0.1703874823426037,0.3182292563924391,122,122,0
r2,baseline_r016,2020-11-18,research_r037_r2_r016_train_start_20201118_r037_r2_baseline_r016_2020-11-18_20260625_000624_026467,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2020-11-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20201118_r037_r2_baseline_r016_2020-11-18_20260625_000624_026467,0.160944045178264,1.0200137317559455,-0.16221664838795047,0.35773457713959955,99,101,2
r2,candidate_halflife,2020-11-18,research_r037_r2_halflife_train_start_20201118_r037_r2_candidate_halflife_2020-11-18_20260625_000631_387433,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2020-11-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20201118_r037_r2_candidate_halflife_2020-11-18_20260625_000631_387433,0.15947628902831124,1.0104605820149366,-0.17057499667103493,0.33164880689996773,120,120,0
r2,baseline_r016,2021-01-18,research_r037_r2_r016_train_start_20210118_r037_r2_baseline_r016_2021-01-18_20260625_000640_513621,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2021-01-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20210118_r037_r2_baseline_r016_2021-01-18_20260625_000640_513621,0.1660030561010657,1.0114922149756695,-0.16027513586806497,0.3672319224473195,94,96,2
r2,candidate_halflife,2021-01-18,research_r037_r2_halflife_train_start_20210118_r037_r2_candidate_halflife_2021-01-18_20260625_000647_691370,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2021-01-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20210118_r037_r2_candidate_halflife_2021-01-18_20260625_000647_691370,0.1687941934275421,1.0675488426506559,-0.17038326616400923,0.36025399289753596,137,137,0
r2,baseline_r016,2021-03-18,research_r037_r2_r016_train_start_20210318_r037_r2_baseline_r016_2021-03-18_20260625_000656_494239,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2021-03-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20210318_r037_r2_baseline_r016_2021-03-18_20260625_000656_494239,0.1597734880571322,0.9743963751388469,-0.16195515335761101,0.388175744391283,98,100,2
r2,candidate_halflife,2021-03-18,research_r037_r2_halflife_train_start_20210318_r037_r2_candidate_halflife_2021-03-18_20260625_000703_286800,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2021-03-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20210318_r037_r2_candidate_halflife_2021-03-18_20260625_000703_286800,0.15988789110090895,0.9875789794215392,-0.17041126908862347,0.35102638261363883,125,125,0
r2,baseline_r016,2021-05-18,research_r037_r2_r016_train_start_20210518_r037_r2_baseline_r016_2021-05-18_20260625_000711_740831,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2021-05-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20210518_r037_r2_baseline_r016_2021-05-18_20260625_000711_740831,0.15840628983943605,0.9272352774960501,-0.15983072971256862,0.3912076819822215,96,98,2
r2,candidate_halflife,2021-05-18,research_r037_r2_halflife_train_start_20210518_r037_r2_candidate_halflife_2021-05-18_20260625_000718_350465,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2021-05-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20210518_r037_r2_candidate_halflife_2021-05-18_20260625_000718_350465,0.15879618548773178,0.9364878764786639,-0.1751322866970445,0.34666682463066234,115,116,1
r2,baseline_r016,2021-07-19,research_r037_r2_r016_train_start_20210719_r037_r2_baseline_r016_2021-07-19_20260625_000726_474303,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2021-07-19\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20210719_r037_r2_baseline_r016_2021-07-19_20260625_000726_474303,0.15411858599404504,1.0239207292474128,-0.16339759459089598,0.3962975320825964,88,90,2
r2,candidate_halflife,2021-07-19,research_r037_r2_halflife_train_start_20210719_r037_r2_candidate_halflife_2021-07-19_20260625_000732_699090,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2021-07-19\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20210719_r037_r2_candidate_halflife_2021-07-19_20260625_000732_699090,0.15591113036122906,0.9878637406824815,-0.17225317968028908,0.3739911284643965,119,119,0
r2,baseline_r016,2021-09-22,research_r037_r2_r016_train_start_20210922_r037_r2_baseline_r016_2021-09-22_20260625_000740_455471,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2021-09-22\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20210922_r037_r2_baseline_r016_2021-09-22_20260625_000740_455471,0.1607561072698669,1.3001372145501706,-0.15336578148187718,0.39269884458026494,78,79,1
r2,candidate_halflife,2021-09-22,research_r037_r2_halflife_train_start_20210922_r037_r2_candidate_halflife_2021-09-22_20260625_000746_397274,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2021-09-22\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20210922_r037_r2_candidate_halflife_2021-09-22_20260625_000746_397274,0.160071628935871,1.1411793230566354,-0.17680244044013382,0.36004844358568944,101,101,0
r2,baseline_r016,2021-11-18,research_r037_r2_r016_train_start_20211118_r037_r2_baseline_r016_2021-11-18_20260625_000753_931059,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2021-11-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20211118_r037_r2_baseline_r016_2021-11-18_20260625_000753_931059,0.16461149235141015,1.5078324120288529,-0.1297113782760293,0.38361868827369744,66,66,0
r2,candidate_halflife,2021-11-18,research_r037_r2_halflife_train_start_20211118_r037_r2_candidate_halflife_2021-11-18_20260625_000759_185637,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2021-11-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20211118_r037_r2_candidate_halflife_2021-11-18_20260625_000759_185637,0.16269580943518447,1.3336279904206807,-0.1502008757324922,0.36662660405355163,94,94,0
r2,baseline_r016,2022-01-18,research_r037_r2_r016_train_start_20220118_r037_r2_baseline_r016_2022-01-18_20260625_000805_748424,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2022-01-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20220118_r037_r2_baseline_r016_2022-01-18_20260625_000805_748424,0.16766098414141317,1.3973838120219337,-0.14283648745728095,0.405597581095072,76,76,0
r2,candidate_halflife,2022-01-18,research_r037_r2_halflife_train_start_20220118_r037_r2_candidate_halflife_2022-01-18_20260625_000810_754141,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2022-01-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20220118_r037_r2_candidate_halflife_2022-01-18_20260625_000810_754141,0.16555075431270616,1.383166307341506,-0.14515934660985186,0.36594677635460493,91,91,0
r2,baseline_r016,2022-03-18,research_r037_r2_r016_train_start_20220318_r037_r2_baseline_r016_2022-03-18_20260625_000817_102903,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2022-03-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20220318_r037_r2_baseline_r016_2022-03-18_20260625_000817_102903,0.17387415178392907,2.812148596207998,-0.04683432997869552,0.40246466371311246,69,69,0
r2,candidate_halflife,2022-03-18,research_r037_r2_halflife_train_start_20220318_r037_r2_candidate_halflife_2022-03-18_20260625_000821_880209,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2022-03-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20220318_r037_r2_candidate_halflife_2022-03-18_20260625_000821_880209,0.17489310543675285,2.85626751559938,-0.046890727959188694,0.3625107759791068,86,86,0
r2,baseline_r016,2022-05-18,research_r037_r2_r016_train_start_20220518_r037_r2_baseline_r016_2022-05-18_20260625_000827_839351,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2022-05-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20220518_r037_r2_baseline_r016_2022-05-18_20260625_000827_839351,0.18576251721214532,2.9469257393002852,-0.04745149564151829,0.4426109908508263,73,73,0
r2,candidate_halflife,2022-05-18,research_r037_r2_halflife_train_start_20220518_r037_r2_candidate_halflife_2022-05-18_20260625_000831_824089,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2022-05-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20220518_r037_r2_candidate_halflife_2022-05-18_20260625_000831_824089,0.18503431704070095,2.977041902974376,-0.0462381157818077,0.38028655924331456,88,88,0
r2,baseline_r016,2022-07-18,research_r037_r2_r016_train_start_20220718_r037_r2_baseline_r016_2022-07-18_20260625_000837_003869,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2022-07-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20220718_r037_r2_baseline_r016_2022-07-18_20260625_000837_003869,0.18332613117493124,2.849975968658103,-0.04686322355211381,0.4367820962086422,63,63,0
r2,candidate_halflife,2022-07-18,research_r037_r2_halflife_train_start_20220718_r037_r2_candidate_halflife_2022-07-18_20260625_000840_723413,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2022-07-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20220718_r037_r2_candidate_halflife_2022-07-18_20260625_000840_723413,0.1848582796733811,2.917965333225562,-0.04588147107251184,0.404457577331749,84,84,0
r2,baseline_r016,2022-09-19,research_r037_r2_r016_train_start_20220919_r037_r2_baseline_r016_2022-09-19_20260625_000845_591655,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2022-09-19\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20220919_r037_r2_baseline_r016_2022-09-19_20260625_000845_591655,0.20348578075523305,3.1770571754772123,-0.0465106855668167,0.4974141336867808,75,75,0
r2,candidate_halflife,2022-09-19,research_r037_r2_halflife_train_start_20220919_r037_r2_candidate_halflife_2022-09-19_20260625_000849_212577,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2022-09-19\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20220919_r037_r2_candidate_halflife_2022-09-19_20260625_000849_212577,0.20099637646981083,3.1960438281365,-0.04515442841366368,0.42608185073402927,83,83,0
r2,baseline_r016,2022-11-18,research_r037_r2_r016_train_start_20221118_r037_r2_baseline_r016_2022-11-18_20260625_000853_695992,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2022-11-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20221118_r037_r2_baseline_r016_2022-11-18_20260625_000853_695992,0.21021098817026274,3.333504508645812,-0.04684942013227533,0.48521408828471607,66,66,0
r2,candidate_halflife,2022-11-18,research_r037_r2_halflife_train_start_20221118_r037_r2_candidate_halflife_2022-11-18_20260625_000857_013818,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2022-11-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20221118_r037_r2_candidate_halflife_2022-11-18_20260625_000857_013818,0.21544046628352764,3.4741671325820245,-0.045743306354608104,0.47687803407671225,96,96,0
r2,baseline_r016,2023-01-18,research_r037_r2_r016_train_start_20230118_r037_r2_baseline_r016_2023-01-18_20260625_000901_237880,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2023-01-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20230118_r037_r2_baseline_r016_2023-01-18_20260625_000901_237880,0.207543841493103,3.260875034061193,-0.047269593354820505,0.5072330957651372,62,62,0
r2,candidate_halflife,2023-01-18,research_r037_r2_halflife_train_start_20230118_r037_r2_candidate_halflife_2023-01-18_20260625_000904_298563,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2023-01-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20230118_r037_r2_candidate_halflife_2023-01-18_20260625_000904_298563,0.2091639939079728,3.3352633004320063,-0.04513406564195743,0.4727206153116099,83,83,0
r2,baseline_r016,2023-03-20,research_r037_r2_r016_train_start_20230320_r037_r2_baseline_r016_2023-03-20_20260625_000908_284624,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2023-03-20\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20230320_r037_r2_baseline_r016_2023-03-20_20260625_000908_284624,0.1953125080719813,2.972785506761738,-0.04679203901421425,0.49815969919658837,50,50,0
r2,candidate_halflife,2023-03-20,research_r037_r2_halflife_train_start_20230320_r037_r2_candidate_halflife_2023-03-20_20260625_000911_142739,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2023-03-20\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20230320_r037_r2_candidate_halflife_2023-03-20_20260625_000911_142739,0.19795861824794292,3.079992197723358,-0.045466211365709386,0.4370898248683134,61,61,0
r2,baseline_r016,2023-05-18,research_r037_r2_r016_train_start_20230518_r037_r2_baseline_r016_2023-05-18_20260625_000914_744826,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2023-05-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20230518_r037_r2_baseline_r016_2023-05-18_20260625_000914_744826,0.19878019275815006,2.993237592349116,-0.0469029657554626,0.5135478990013048,52,52,0
r2,candidate_halflife,2023-05-18,research_r037_r2_halflife_train_start_20230518_r037_r2_candidate_halflife_2023-05-18_20260625_000917_492246,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2023-05-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20230518_r037_r2_candidate_halflife_2023-05-18_20260625_000917_492246,0.19941718430806965,3.0440315684123664,-0.046783911860469374,0.45948241716316807,60,60,0
r2,baseline_r016,2023-07-18,research_r037_r2_r016_train_start_20230718_r037_r2_baseline_r016_2023-07-18_20260625_000920_821184,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2023-07-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20230718_r037_r2_baseline_r016_2023-07-18_20260625_000920_821184,0.20442240454829808,2.9815961725554896,-0.04730603025534785,0.5512241855712597,46,46,0
r2,candidate_halflife,2023-07-18,research_r037_r2_halflife_train_start_20230718_r037_r2_candidate_halflife_2023-07-18_20260625_000923_238758,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2023-07-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20230718_r037_r2_candidate_halflife_2023-07-18_20260625_000923_238758,0.20395592251051675,3.0509938689815552,-0.04667973786841062,0.4820778978149001,56,56,0
r2,baseline_r016,2023-09-18,research_r037_r2_r016_train_start_20230918_r037_r2_baseline_r016_2023-09-18_20260625_000926_274942,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2023-09-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20230918_r037_r2_baseline_r016_2023-09-18_20260625_000926_274942,0.23271851883959793,3.343231130827234,-0.047159148476881296,0.5615794753884397,40,40,0
r2,candidate_halflife,2023-09-18,research_r037_r2_halflife_train_start_20230918_r037_r2_candidate_halflife_2023-09-18_20260625_000928_473928,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2023-09-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20230918_r037_r2_candidate_halflife_2023-09-18_20260625_000928_473928,0.23113983845386832,3.367260423694731,-0.04524772440625291,0.47631742012027795,46,46,0
r2,baseline_r016,2023-11-20,research_r037_r2_r016_train_start_20231120_r037_r2_baseline_r016_2023-11-20_20260625_000931_208652,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2023-11-20\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20231120_r037_r2_baseline_r016_2023-11-20_20260625_000931_208652,0.24110176170564013,3.316827275156186,-0.04618823536861938,0.7248720080489296,55,55,0
r2,candidate_halflife,2023-11-20,research_r037_r2_halflife_train_start_20231120_r037_r2_candidate_halflife_2023-11-20_20260625_000933_159612,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2023-11-20\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20231120_r037_r2_candidate_halflife_2023-11-20_20260625_000933_159612,0.23522304086543588,3.315056328741994,-0.046813185470831686,0.6308684594315183,69,69,0
r2,baseline_r016,2024-01-18,research_r037_r2_r016_train_start_20240118_r037_r2_baseline_r016_2024-01-18_20260625_000935_671966,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2024-01-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20240118_r037_r2_baseline_r016_2024-01-18_20260625_000935_671966,0.20225951525409736,2.687729164156171,-0.04718528310313019,0.7149925716737141,42,42,0
r2,candidate_halflife,2024-01-18,research_r037_r2_halflife_train_start_20240118_r037_r2_candidate_halflife_2024-01-18_20260625_000937_416521,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2024-01-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20240118_r037_r2_candidate_halflife_2024-01-18_20260625_000937_416521,0.2125660102342255,2.8970740761246114,-0.04580987028391714,0.700221581931883,60,60,0
r2,baseline_r016,2024-03-18,research_r037_r2_r016_train_start_20240318_r037_r2_baseline_r016_2024-03-18_20260625_000939_561362,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2024-03-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20240318_r037_r2_baseline_r016_2024-03-18_20260625_000939_561362,0.2043559391596168,2.729803519572058,-0.04563217943716835,0.7556537039785626,42,42,0
r2,candidate_halflife,2024-03-18,research_r037_r2_halflife_train_start_20240318_r037_r2_candidate_halflife_2024-03-18_20260625_000941_135225,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2024-03-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20240318_r037_r2_candidate_halflife_2024-03-18_20260625_000941_135225,0.19657246174886445,2.6918535809173356,-0.04676561122748968,0.7074685327157096,55,55,0
r2,baseline_r016,2024-05-20,research_r037_r2_r016_train_start_20240520_r037_r2_baseline_r016_2024-05-20_20260625_000943_045979,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2024-05-20\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20240520_r037_r2_baseline_r016_2024-05-20_20260625_000943_045979,0.1836037538484958,2.402077492419802,-0.04604519731393242,0.9274705098058216,44,44,0
r2,candidate_halflife,2024-05-20,research_r037_r2_halflife_train_start_20240520_r037_r2_candidate_halflife_2024-05-20_20260625_000944_407351,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2024-05-20\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20240520_r037_r2_candidate_halflife_2024-05-20_20260625_000944_407351,0.19013357892788574,2.552620958153985,-0.04679134825155029,0.8730299481036881,57,57,0
r2,baseline_r016,2024-07-18,research_r037_r2_r016_train_start_20240718_r037_r2_baseline_r016_2024-07-18_20260625_000946_047376,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2024-07-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20240718_r037_r2_baseline_r016_2024-07-18_20260625_000946_047376,0.21337771996248867,2.8702234849844177,-0.04593507193250179,0.8638820991703724,30,30,0
r2,candidate_halflife,2024-07-18,research_r037_r2_halflife_train_start_20240718_r037_r2_candidate_halflife_2024-07-18_20260625_000947_235978,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2024-07-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20240718_r037_r2_candidate_halflife_2024-07-18_20260625_000947_235978,0.21821247738575034,2.9186240148144824,-0.045677968448332384,0.8855004746255174,39,39,0
r2,baseline_r016,2024-09-18,research_r037_r2_r016_train_start_20240918_r037_r2_baseline_r016_2024-09-18_20260625_000948_612915,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2024-09-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20240918_r037_r2_baseline_r016_2024-09-18_20260625_000948_612915,0.1800485753393155,2.4480274906003685,-0.04860276770876204,1.009237947030342,28,28,0
r2,candidate_halflife,2024-09-18,research_r037_r2_halflife_train_start_20240918_r037_r2_candidate_halflife_2024-09-18_20260625_000949_535330,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2024-09-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20240918_r037_r2_candidate_halflife_2024-09-18_20260625_000949_535330,0.18046031778507676,2.530084583030113,-0.04799885078292421,0.9214019563787339,31,31,0
r2,baseline_r016,2024-11-18,research_r037_r2_r016_train_start_20241118_r037_r2_baseline_r016_2024-11-18_20260625_000950_600902,results\sensitivity_raw\r037_half_life\20260624_235524\r2\baseline_r016\2024-11-18\adaptive_risk_deviation_volatility_triggered\research_r037_r2_r016_train_start_20241118_r037_r2_baseline_r016_2024-11-18_20260625_000950_600902,0.12788459637009097,1.6961264751337781,-0.04215696007201308,1.0925014583167971,17,17,0
r2,candidate_halflife,2024-11-18,research_r037_r2_halflife_train_start_20241118_r037_r2_candidate_halflife_2024-11-18_20260625_000951_290331,results\sensitivity_raw\r037_half_life\20260624_235524\r2\candidate_halflife\2024-11-18\half_life_adaptive_risk_parity\research_r037_r2_halflife_train_start_20241118_r037_r2_candidate_halflife_2024-11-18_20260625_000951_290331,0.11436370525717288,1.5177994228709444,-0.043321392643226875,1.0719575246522732,20,20,0
