trade_date,unit_nav,cum_nav,source,updated_at
2016-03-23,1.0446,1.0446,eastmoney_f10,2026-07-29T23:50:46
2016-03-24,1.0336,1.0336,eastmoney_f10,2026-07-29T23:50:46
2016-03-25,1.0346,1.0346,eastmoney_f10,2026-07-29T23:50:46
2016-03-28,1.0349,1.0349,eastmoney_f10,2026-07-29T23:50:46
2016-03-29,1.0333,1.0333,eastmoney_f10,2026-07-29T23:50:46
2016-03-30,1.0518,1.0518,eastmoney_f10,2026-07-29T23:50:46
2016-03-31,1.0468,1.0468,eastmoney_f10,2026-07-29T23:50:46
2016-04-01,1.0327,1.0327,eastmoney_f10,2026-07-29T23:50:46
2016-04-05,1.0177,1.0177,eastmoney_f10,2026-07-29T23:50:46
2016-04-06,1.0206,1.0206,eastmoney_f10,2026-07-29T23:50:46
2016-04-07,1.0234,1.0234,eastmoney_f10,2026-07-29T23:50:46
2016-04-08,1.0282,1.0282,eastmoney_f10,2026-07-29T23:50:46
2016-04-11,1.0306,1.0306,eastmoney_f10,2026-07-29T23:50:46
2016-04-12,1.0332,1.0332,eastmoney_f10,2026-07-29T23:50:46
2016-04-13,1.0661,1.0661,eastmoney_f10,2026-07-29T23:50:46
2016-04-14,1.0796,1.0796,eastmoney_f10,2026-07-29T23:50:46
2016-04-15,1.0791,1.0791,eastmoney_f10,2026-07-29T23:50:46
2016-04-18,1.0695,1.0695,eastmoney_f10,2026-07-29T23:50:46
2016-04-19,1.0817,1.0817,eastmoney_f10,2026-07-29T23:50:46
2016-04-20,1.0692,1.0692,eastmoney_f10,2026-07-29T23:50:46
2016-04-21,1.0922,1.0922,eastmoney_f10,2026-07-29T23:50:46
2016-04-22,1.0857,1.0857,eastmoney_f10,2026-07-29T23:50:46
2016-04-25,1.081,1.081,eastmoney_f10,2026-07-29T23:50:46
2016-04-26,1.0826,1.0826,eastmoney_f10,2026-07-29T23:50:46
2016-04-27,1.0795,1.0795,eastmoney_f10,2026-07-29T23:50:46
2016-04-28,1.0827,1.0827,eastmoney_f10,2026-07-29T23:50:46
2016-04-29,1.0604,1.0604,eastmoney_f10,2026-07-29T23:50:46
2016-05-03,1.0407,1.0407,eastmoney_f10,2026-07-29T23:50:46
2016-05-04,1.0388,1.0388,eastmoney_f10,2026-07-29T23:50:46
2016-05-05,1.0376,1.0376,eastmoney_f10,2026-07-29T23:50:46
2016-05-06,1.0222,1.0222,eastmoney_f10,2026-07-29T23:50:46
2016-05-09,1.0233,1.0233,eastmoney_f10,2026-07-29T23:50:46
2016-05-10,1.0305,1.0305,eastmoney_f10,2026-07-29T23:50:46
2016-05-11,1.0212,1.0212,eastmoney_f10,2026-07-29T23:50:46
2016-05-12,1.01,1.01,eastmoney_f10,2026-07-29T23:50:46
2016-05-13,1.0046,1.0046,eastmoney_f10,2026-07-29T23:50:46
2016-05-16,1.0144,1.0144,eastmoney_f10,2026-07-29T23:50:46
2016-05-17,1.0254,1.0254,eastmoney_f10,2026-07-29T23:50:46
2016-05-18,1.0122,1.0122,eastmoney_f10,2026-07-29T23:50:46
2016-05-19,1.011,1.011,eastmoney_f10,2026-07-29T23:50:46
2016-05-20,1.0198,1.0198,eastmoney_f10,2026-07-29T23:50:46
2016-05-23,1.0169,1.0169,eastmoney_f10,2026-07-29T23:50:46
2016-05-24,1.0185,1.0185,eastmoney_f10,2026-07-29T23:50:46
2016-05-25,1.0492,1.0492,eastmoney_f10,2026-07-29T23:50:46
2016-05-26,1.0488,1.0488,eastmoney_f10,2026-07-29T23:50:46
2016-05-27,1.0576,1.0576,eastmoney_f10,2026-07-29T23:50:46
2016-05-30,1.0645,1.0645,eastmoney_f10,2026-07-29T23:50:46
2016-05-31,1.074,1.074,eastmoney_f10,2026-07-29T23:50:46
2016-06-01,1.0728,1.0728,eastmoney_f10,2026-07-29T23:50:46
2016-06-02,1.0757,1.0757,eastmoney_f10,2026-07-29T23:50:46
2016-06-03,1.0819,1.0819,eastmoney_f10,2026-07-29T23:50:46
2016-06-06,1.082,1.082,eastmoney_f10,2026-07-29T23:50:46
2016-06-07,1.0999,1.0999,eastmoney_f10,2026-07-29T23:50:46
2016-06-08,1.0991,1.0991,eastmoney_f10,2026-07-29T23:50:46
2016-06-13,1.0636,1.0636,eastmoney_f10,2026-07-29T23:50:46
2016-06-14,1.0558,1.0558,eastmoney_f10,2026-07-29T23:50:46
2016-06-15,1.0647,1.0647,eastmoney_f10,2026-07-29T23:50:46
2016-06-16,1.0407,1.0407,eastmoney_f10,2026-07-29T23:50:46
2016-06-17,1.048,1.048,eastmoney_f10,2026-07-29T23:50:46
2016-06-20,1.0641,1.0641,eastmoney_f10,2026-07-29T23:50:46
2016-06-21,1.0714,1.0714,eastmoney_f10,2026-07-29T23:50:46
2016-06-22,1.0871,1.0871,eastmoney_f10,2026-07-29T23:50:46
2016-06-23,1.0875,1.0875,eastmoney_f10,2026-07-29T23:50:46
2016-06-24,1.0573,1.0573,eastmoney_f10,2026-07-29T23:50:46
2016-06-27,1.0628,1.0628,eastmoney_f10,2026-07-29T23:50:46
2016-06-28,1.063,1.063,eastmoney_f10,2026-07-29T23:50:46
2016-06-29,1.0768,1.0768,eastmoney_f10,2026-07-29T23:50:46
2016-06-30,1.0964,1.0964,eastmoney_f10,2026-07-29T23:50:46
2016-07-01,1.0989,1.0989,eastmoney_f10,2026-07-29T23:50:46
2016-07-04,1.111,1.111,eastmoney_f10,2026-07-29T23:50:46
2016-07-05,1.0969,1.0969,eastmoney_f10,2026-07-29T23:50:46
2016-07-06,1.0876,1.0876,eastmoney_f10,2026-07-29T23:50:46
2016-07-07,1.0981,1.0981,eastmoney_f10,2026-07-29T23:50:46
2016-07-08,1.0914,1.0914,eastmoney_f10,2026-07-29T23:50:46
2016-07-11,1.1079,1.1079,eastmoney_f10,2026-07-29T23:50:46
2016-07-12,1.1275,1.1275,eastmoney_f10,2026-07-29T23:50:46
2016-07-13,1.1312,1.1312,eastmoney_f10,2026-07-29T23:50:46
2016-07-14,1.1436,1.1436,eastmoney_f10,2026-07-29T23:50:46
2016-07-15,1.1487,1.1487,eastmoney_f10,2026-07-29T23:50:46
2016-07-18,1.1577,1.1577,eastmoney_f10,2026-07-29T23:50:46
2016-07-19,1.151,1.151,eastmoney_f10,2026-07-29T23:50:46
2016-07-20,1.1616,1.1616,eastmoney_f10,2026-07-29T23:50:46
2016-07-21,1.1662,1.1662,eastmoney_f10,2026-07-29T23:50:46
2016-07-22,1.1614,1.1614,eastmoney_f10,2026-07-29T23:50:46
2016-07-25,1.1665,1.1665,eastmoney_f10,2026-07-29T23:50:46
2016-07-26,1.1714,1.1714,eastmoney_f10,2026-07-29T23:50:46
2016-07-27,1.1745,1.1745,eastmoney_f10,2026-07-29T23:50:46
2016-07-28,1.1711,1.1711,eastmoney_f10,2026-07-29T23:50:46
2016-07-29,1.1544,1.1544,eastmoney_f10,2026-07-29T23:50:46
2016-08-01,1.1628,1.1628,eastmoney_f10,2026-07-29T23:50:46
2016-08-02,1.1652,1.1652,eastmoney_f10,2026-07-29T23:50:46
2016-08-03,1.1407,1.1407,eastmoney_f10,2026-07-29T23:50:46
2016-08-04,1.1502,1.1502,eastmoney_f10,2026-07-29T23:50:46
2016-08-05,1.1661,1.1661,eastmoney_f10,2026-07-29T23:50:46
2016-08-08,1.188,1.188,eastmoney_f10,2026-07-29T23:50:46
2016-08-09,1.186,1.186,eastmoney_f10,2026-07-29T23:50:46
2016-08-10,1.1861,1.1861,eastmoney_f10,2026-07-29T23:50:46
2016-08-11,1.1878,1.1878,eastmoney_f10,2026-07-29T23:50:46
2016-08-12,1.2027,1.2027,eastmoney_f10,2026-07-29T23:50:46
2016-08-15,1.2097,1.2097,eastmoney_f10,2026-07-29T23:50:46
2016-08-16,1.2069,1.2069,eastmoney_f10,2026-07-29T23:50:46
2016-08-17,1.1963,1.1963,eastmoney_f10,2026-07-29T23:50:46
2016-08-18,1.2139,1.2139,eastmoney_f10,2026-07-29T23:50:46
2016-08-19,1.2086,1.2086,eastmoney_f10,2026-07-29T23:50:46
2016-08-22,1.2207,1.2207,eastmoney_f10,2026-07-29T23:50:46
2016-08-23,1.2194,1.2194,eastmoney_f10,2026-07-29T23:50:46
2016-08-24,1.207,1.207,eastmoney_f10,2026-07-29T23:50:46
2016-08-25,1.2096,1.2096,eastmoney_f10,2026-07-29T23:50:46
2016-08-26,1.2125,1.2125,eastmoney_f10,2026-07-29T23:50:46
2016-08-29,1.2147,1.2147,eastmoney_f10,2026-07-29T23:50:46
2016-08-30,1.2247,1.2247,eastmoney_f10,2026-07-29T23:50:46
2016-08-31,1.2237,1.2237,eastmoney_f10,2026-07-29T23:50:46
2016-09-01,1.2324,1.2324,eastmoney_f10,2026-07-29T23:50:46
2016-09-02,1.2366,1.2366,eastmoney_f10,2026-07-29T23:50:46
2016-09-05,1.2616,1.2616,eastmoney_f10,2026-07-29T23:50:46
2016-09-06,1.2659,1.2659,eastmoney_f10,2026-07-29T23:50:46
2016-09-07,1.2609,1.2609,eastmoney_f10,2026-07-29T23:50:46
2016-09-08,1.2716,1.2716,eastmoney_f10,2026-07-29T23:50:46
2016-09-09,1.2825,1.2825,eastmoney_f10,2026-07-29T23:50:46
2016-09-12,1.2455,1.2455,eastmoney_f10,2026-07-29T23:50:46
2016-09-13,1.2384,1.2384,eastmoney_f10,2026-07-29T23:50:46
2016-09-14,1.2404,1.2404,eastmoney_f10,2026-07-29T23:50:46
2016-09-19,1.2569,1.2569,eastmoney_f10,2026-07-29T23:50:46
2016-09-20,1.2525,1.2525,eastmoney_f10,2026-07-29T23:50:46
2016-09-21,1.2628,1.2628,eastmoney_f10,2026-07-29T23:50:46
2016-09-22,1.2644,1.2644,eastmoney_f10,2026-07-29T23:50:46
2016-09-23,1.2641,1.2641,eastmoney_f10,2026-07-29T23:50:46
2016-09-26,1.2462,1.2462,eastmoney_f10,2026-07-29T23:50:46
2016-09-27,1.2581,1.2581,eastmoney_f10,2026-07-29T23:50:46
2016-09-28,1.2612,1.2612,eastmoney_f10,2026-07-29T23:50:46
2016-09-29,1.2676,1.2676,eastmoney_f10,2026-07-29T23:50:46
2016-09-30,1.2456,1.2456,eastmoney_f10,2026-07-29T23:50:46
2016-10-10,1.2778,1.2778,eastmoney_f10,2026-07-29T23:50:46
2016-10-11,1.2636,1.2636,eastmoney_f10,2026-07-29T23:50:46
2016-10-12,1.2594,1.2594,eastmoney_f10,2026-07-29T23:50:46
2016-10-13,1.2397,1.2397,eastmoney_f10,2026-07-29T23:50:46
2016-10-14,1.2476,1.2476,eastmoney_f10,2026-07-29T23:50:46
2016-10-17,1.2411,1.2411,eastmoney_f10,2026-07-29T23:50:46
2016-10-18,1.2588,1.2588,eastmoney_f10,2026-07-29T23:50:46
2016-10-19,1.2548,1.2548,eastmoney_f10,2026-07-29T23:50:46
2016-10-20,1.2601,1.2601,eastmoney_f10,2026-07-29T23:50:46
2016-10-21,1.2642,1.2642,eastmoney_f10,2026-07-29T23:50:46
2016-10-24,1.2785,1.2785,eastmoney_f10,2026-07-29T23:50:46
2016-10-25,1.2779,1.2779,eastmoney_f10,2026-07-29T23:50:46
2016-10-26,1.264,1.264,eastmoney_f10,2026-07-29T23:50:46
2016-10-27,1.2544,1.2544,eastmoney_f10,2026-07-29T23:50:46
2016-10-28,1.2467,1.2467,eastmoney_f10,2026-07-29T23:50:46
2016-10-31,1.2417,1.2417,eastmoney_f10,2026-07-29T23:50:46
2016-11-01,1.2552,1.2552,eastmoney_f10,2026-07-29T23:50:46
2016-11-02,1.2341,1.2341,eastmoney_f10,2026-07-29T23:50:46
2016-11-03,1.2262,1.2262,eastmoney_f10,2026-07-29T23:50:46
2016-11-04,1.2238,1.2238,eastmoney_f10,2026-07-29T23:50:46
2016-11-07,1.2356,1.2356,eastmoney_f10,2026-07-29T23:50:46
2016-11-08,1.2433,1.2433,eastmoney_f10,2026-07-29T23:50:46
2016-11-09,1.2175,1.2175,eastmoney_f10,2026-07-29T23:50:46
2016-11-10,1.2418,1.2418,eastmoney_f10,2026-07-29T23:50:46
2016-11-11,1.2276,1.2276,eastmoney_f10,2026-07-29T23:50:46
2016-11-14,1.2134,1.2134,eastmoney_f10,2026-07-29T23:50:46
2016-11-15,1.2224,1.2224,eastmoney_f10,2026-07-29T23:50:46
2016-11-16,1.2218,1.2218,eastmoney_f10,2026-07-29T23:50:46
2016-11-17,1.2217,1.2217,eastmoney_f10,2026-07-29T23:50:46
2016-11-18,1.2276,1.2276,eastmoney_f10,2026-07-29T23:50:46
2016-11-21,1.2311,1.2311,eastmoney_f10,2026-07-29T23:50:46
2016-11-22,1.2455,1.2455,eastmoney_f10,2026-07-29T23:50:46
2016-11-23,1.2465,1.2465,eastmoney_f10,2026-07-29T23:50:46
2016-11-24,1.2456,1.2456,eastmoney_f10,2026-07-29T23:50:46
2016-11-25,1.2532,1.2532,eastmoney_f10,2026-07-29T23:50:46
2016-11-28,1.2567,1.2567,eastmoney_f10,2026-07-29T23:50:46
2016-11-29,1.249,1.249,eastmoney_f10,2026-07-29T23:50:46
2016-11-30,1.2514,1.2514,eastmoney_f10,2026-07-29T23:50:46
2016-12-01,1.2577,1.2577,eastmoney_f10,2026-07-29T23:50:46
2016-12-02,1.2382,1.2382,eastmoney_f10,2026-07-29T23:50:46
2016-12-05,1.2363,1.2363,eastmoney_f10,2026-07-29T23:50:46
2016-12-06,1.2405,1.2405,eastmoney_f10,2026-07-29T23:50:46
2016-12-07,1.2512,1.2512,eastmoney_f10,2026-07-29T23:50:46
2016-12-08,1.2527,1.2527,eastmoney_f10,2026-07-29T23:50:46
2016-12-09,1.2513,1.2513,eastmoney_f10,2026-07-29T23:50:46
2016-12-12,1.2348,1.2348,eastmoney_f10,2026-07-29T23:50:46
2016-12-13,1.2336,1.2336,eastmoney_f10,2026-07-29T23:50:46
2016-12-14,1.2363,1.2363,eastmoney_f10,2026-07-29T23:50:46
2016-12-15,1.2196,1.2196,eastmoney_f10,2026-07-29T23:50:46
2016-12-16,1.2206,1.2206,eastmoney_f10,2026-07-29T23:50:46
2016-12-19,1.2063,1.2063,eastmoney_f10,2026-07-29T23:50:46
2016-12-20,1.2027,1.2027,eastmoney_f10,2026-07-29T23:50:46
2016-12-21,1.2077,1.2077,eastmoney_f10,2026-07-29T23:50:46
2016-12-22,1.1983,1.1983,eastmoney_f10,2026-07-29T23:50:46
2016-12-23,1.1943,1.1943,eastmoney_f10,2026-07-29T23:50:46
2016-12-26,1.1945,1.1945,eastmoney_f10,2026-07-29T23:50:46
2016-12-27,1.1944,1.1944,eastmoney_f10,2026-07-29T23:50:46
2016-12-28,1.2043,1.2043,eastmoney_f10,2026-07-29T23:50:46
2016-12-29,1.2069,1.2069,eastmoney_f10,2026-07-29T23:50:46
2016-12-30,1.2164,1.2164,eastmoney_f10,2026-07-29T23:50:46
2016-12-31,1.2164,1.2164,eastmoney_f10,2026-07-29T23:50:46
2017-01-03,1.2267,1.2267,eastmoney_f10,2026-07-29T23:50:46
2017-01-04,1.2265,1.2265,eastmoney_f10,2026-07-29T23:50:46
2017-01-05,1.2409,1.2409,eastmoney_f10,2026-07-29T23:50:46
2017-01-06,1.2326,1.2326,eastmoney_f10,2026-07-29T23:50:46
2017-01-09,1.2458,1.2458,eastmoney_f10,2026-07-29T23:50:46
2017-01-10,1.2551,1.2551,eastmoney_f10,2026-07-29T23:50:46
2017-01-11,1.2661,1.2661,eastmoney_f10,2026-07-29T23:50:46
2017-01-12,1.2587,1.2587,eastmoney_f10,2026-07-29T23:50:46
2017-01-13,1.2607,1.2607,eastmoney_f10,2026-07-29T23:50:46
2017-01-16,1.2477,1.2477,eastmoney_f10,2026-07-29T23:50:46
2017-01-17,1.2567,1.2567,eastmoney_f10,2026-07-29T23:50:46
2017-01-18,1.2622,1.2622,eastmoney_f10,2026-07-29T23:50:46
2017-01-19,1.2602,1.2602,eastmoney_f10,2026-07-29T23:50:46
2017-01-20,1.2534,1.2534,eastmoney_f10,2026-07-29T23:50:46
2017-01-23,1.2516,1.2516,eastmoney_f10,2026-07-29T23:50:46
2017-01-24,1.2503,1.2503,eastmoney_f10,2026-07-29T23:50:46
2017-01-25,1.2609,1.2609,eastmoney_f10,2026-07-29T23:50:46
2017-01-26,1.2784,1.2784,eastmoney_f10,2026-07-29T23:50:46
2017-02-03,1.2641,1.2641,eastmoney_f10,2026-07-29T23:50:46
2017-02-06,1.2775,1.2775,eastmoney_f10,2026-07-29T23:50:46
2017-02-07,1.2761,1.2761,eastmoney_f10,2026-07-29T23:50:46
2017-02-08,1.2882,1.2882,eastmoney_f10,2026-07-29T23:50:46
2017-02-09,1.2872,1.2872,eastmoney_f10,2026-07-29T23:50:46
2017-02-10,1.2924,1.2924,eastmoney_f10,2026-07-29T23:50:46
2017-02-13,1.3008,1.3008,eastmoney_f10,2026-07-29T23:50:46
2017-02-14,1.2994,1.2994,eastmoney_f10,2026-07-29T23:50:46
2017-02-15,1.3121,1.3121,eastmoney_f10,2026-07-29T23:50:46
2017-02-16,1.3176,1.3176,eastmoney_f10,2026-07-29T23:50:46
2017-02-17,1.3107,1.3107,eastmoney_f10,2026-07-29T23:50:46
2017-02-20,1.3218,1.3218,eastmoney_f10,2026-07-29T23:50:46
2017-02-21,1.3126,1.3126,eastmoney_f10,2026-07-29T23:50:46
2017-02-22,1.3263,1.3263,eastmoney_f10,2026-07-29T23:50:46
2017-02-23,1.3221,1.3221,eastmoney_f10,2026-07-29T23:50:46
2017-02-24,1.3135,1.3135,eastmoney_f10,2026-07-29T23:50:46
2017-02-27,1.3137,1.3137,eastmoney_f10,2026-07-29T23:50:46
2017-02-28,1.3023,1.3023,eastmoney_f10,2026-07-29T23:50:46
2017-03-01,1.305,1.305,eastmoney_f10,2026-07-29T23:50:46
2017-03-02,1.3022,1.3022,eastmoney_f10,2026-07-29T23:50:46
2017-03-03,1.2945,1.2945,eastmoney_f10,2026-07-29T23:50:46
2017-03-06,1.2949,1.2949,eastmoney_f10,2026-07-29T23:50:46
2017-03-07,1.3027,1.3027,eastmoney_f10,2026-07-29T23:50:46
2017-03-08,1.3096,1.3096,eastmoney_f10,2026-07-29T23:50:46
2017-03-09,1.2954,1.2954,eastmoney_f10,2026-07-29T23:50:46
2017-03-10,1.2998,1.2998,eastmoney_f10,2026-07-29T23:50:46
2017-03-13,1.3119,1.3119,eastmoney_f10,2026-07-29T23:50:46
2017-03-14,1.314,1.314,eastmoney_f10,2026-07-29T23:50:46
2017-03-15,1.3116,1.3116,eastmoney_f10,2026-07-29T23:50:46
2017-03-16,1.3346,1.3346,eastmoney_f10,2026-07-29T23:50:46
2017-03-17,1.3366,1.3366,eastmoney_f10,2026-07-29T23:50:46
2017-03-20,1.3494,1.3494,eastmoney_f10,2026-07-29T23:50:46
2017-03-21,1.3551,1.3551,eastmoney_f10,2026-07-29T23:50:46
2017-03-22,1.3365,1.3365,eastmoney_f10,2026-07-29T23:50:46
2017-03-23,1.3363,1.3363,eastmoney_f10,2026-07-29T23:50:46
2017-03-24,1.3377,1.3377,eastmoney_f10,2026-07-29T23:50:46
2017-03-27,1.3261,1.3261,eastmoney_f10,2026-07-29T23:50:46
2017-03-28,1.3358,1.3358,eastmoney_f10,2026-07-29T23:50:46
2017-03-29,1.3408,1.3408,eastmoney_f10,2026-07-29T23:50:46
2017-03-30,1.335,1.335,eastmoney_f10,2026-07-29T23:50:46
2017-03-31,1.3261,1.3261,eastmoney_f10,2026-07-29T23:50:46
2017-04-05,1.3403,1.3403,eastmoney_f10,2026-07-29T23:50:46
2017-04-06,1.3341,1.3341,eastmoney_f10,2026-07-29T23:50:46
2017-04-07,1.3338,1.3338,eastmoney_f10,2026-07-29T23:50:46
2017-04-10,1.3354,1.3354,eastmoney_f10,2026-07-29T23:50:46
2017-04-11,1.324,1.324,eastmoney_f10,2026-07-29T23:50:46
2017-04-12,1.3359,1.3359,eastmoney_f10,2026-07-29T23:50:46
2017-04-13,1.3277,1.3277,eastmoney_f10,2026-07-29T23:50:46
2017-04-14,1.3289,1.3289,eastmoney_f10,2026-07-29T23:50:46
2017-04-17,1.3296,1.3296,eastmoney_f10,2026-07-29T23:50:46
2017-04-18,1.3123,1.3123,eastmoney_f10,2026-07-29T23:50:46
2017-04-19,1.3037,1.3037,eastmoney_f10,2026-07-29T23:50:46
2017-04-20,1.3185,1.3185,eastmoney_f10,2026-07-29T23:50:46
2017-04-21,1.3181,1.3181,eastmoney_f10,2026-07-29T23:50:46
2017-04-24,1.3207,1.3207,eastmoney_f10,2026-07-29T23:50:46
2017-04-25,1.3401,1.3401,eastmoney_f10,2026-07-29T23:50:46
2017-04-26,1.3467,1.3467,eastmoney_f10,2026-07-29T23:50:46
2017-04-27,1.3541,1.3541,eastmoney_f10,2026-07-29T23:50:46
2017-04-28,1.3507,1.3507,eastmoney_f10,2026-07-29T23:50:46
2017-05-02,1.356,1.356,eastmoney_f10,2026-07-29T23:50:46
2017-05-03,1.3542,1.3542,eastmoney_f10,2026-07-29T23:50:46
2017-05-04,1.3548,1.3548,eastmoney_f10,2026-07-29T23:50:46
2017-05-05,1.3418,1.3418,eastmoney_f10,2026-07-29T23:50:46
2017-05-08,1.3483,1.3483,eastmoney_f10,2026-07-29T23:50:46
2017-05-09,1.3667,1.3667,eastmoney_f10,2026-07-29T23:50:46
2017-05-10,1.3744,1.3744,eastmoney_f10,2026-07-29T23:50:46
2017-05-11,1.3798,1.3798,eastmoney_f10,2026-07-29T23:50:46
2017-05-12,1.3788,1.3788,eastmoney_f10,2026-07-29T23:50:46
2017-05-15,1.3883,1.3883,eastmoney_f10,2026-07-29T23:50:46
2017-05-16,1.3888,1.3888,eastmoney_f10,2026-07-29T23:50:46
2017-05-17,1.3837,1.3837,eastmoney_f10,2026-07-29T23:50:46
2017-05-18,1.3766,1.3766,eastmoney_f10,2026-07-29T23:50:46
2017-05-19,1.3834,1.3834,eastmoney_f10,2026-07-29T23:50:46
2017-05-22,1.3925,1.3925,eastmoney_f10,2026-07-29T23:50:46
2017-05-23,1.3928,1.3928,eastmoney_f10,2026-07-29T23:50:46
2017-05-24,1.3957,1.3957,eastmoney_f10,2026-07-29T23:50:46
2017-05-25,1.4054,1.4054,eastmoney_f10,2026-07-29T23:50:46
2017-05-26,1.4053,1.4053,eastmoney_f10,2026-07-29T23:50:46
2017-05-31,1.4049,1.4049,eastmoney_f10,2026-07-29T23:50:46
2017-06-01,1.4029,1.4029,eastmoney_f10,2026-07-29T23:50:46
2017-06-02,1.4099,1.4099,eastmoney_f10,2026-07-29T23:50:46
2017-06-05,1.4043,1.4043,eastmoney_f10,2026-07-29T23:50:46
2017-06-06,1.4113,1.4113,eastmoney_f10,2026-07-29T23:50:46
2017-06-07,1.4082,1.4082,eastmoney_f10,2026-07-29T23:50:46
2017-06-08,1.4153,1.4153,eastmoney_f10,2026-07-29T23:50:46
2017-06-09,1.4146,1.4146,eastmoney_f10,2026-07-29T23:50:46
2017-06-12,1.3968,1.3968,eastmoney_f10,2026-07-29T23:50:46
2017-06-13,1.4044,1.4044,eastmoney_f10,2026-07-29T23:50:46
2017-06-14,1.4056,1.4056,eastmoney_f10,2026-07-29T23:50:46
2017-06-15,1.3872,1.3872,eastmoney_f10,2026-07-29T23:50:46
2017-06-16,1.3927,1.3927,eastmoney_f10,2026-07-29T23:50:46
2017-06-19,1.4086,1.4086,eastmoney_f10,2026-07-29T23:50:46
2017-06-20,1.4074,1.4074,eastmoney_f10,2026-07-29T23:50:46
2017-06-21,1.4008,1.4008,eastmoney_f10,2026-07-29T23:50:46
2017-06-22,1.4054,1.4054,eastmoney_f10,2026-07-29T23:50:46
2017-06-23,1.4061,1.4061,eastmoney_f10,2026-07-29T23:50:46
2017-06-26,1.417,1.417,eastmoney_f10,2026-07-29T23:50:46
2017-06-27,1.4166,1.4166,eastmoney_f10,2026-07-29T23:50:46
2017-06-28,1.4029,1.4029,eastmoney_f10,2026-07-29T23:50:46
2017-06-29,1.4171,1.4171,eastmoney_f10,2026-07-29T23:50:46
2017-06-30,1.4022,1.4022,eastmoney_f10,2026-07-29T23:50:46
2017-07-03,1.4065,1.4065,eastmoney_f10,2026-07-29T23:50:46
2017-07-04,1.3864,1.3864,eastmoney_f10,2026-07-29T23:50:46
2017-07-05,1.3952,1.3952,eastmoney_f10,2026-07-29T23:50:46
2017-07-06,1.3953,1.3953,eastmoney_f10,2026-07-29T23:50:46
2017-07-07,1.3869,1.3869,eastmoney_f10,2026-07-29T23:50:46
2017-07-10,1.3974,1.3974,eastmoney_f10,2026-07-29T23:50:46
2017-07-11,1.4189,1.4189,eastmoney_f10,2026-07-29T23:50:46
2017-07-12,1.4255,1.4255,eastmoney_f10,2026-07-29T23:50:46
2017-07-13,1.4411,1.4411,eastmoney_f10,2026-07-29T23:50:46
2017-07-14,1.4427,1.4427,eastmoney_f10,2026-07-29T23:50:46
2017-07-17,1.4435,1.4435,eastmoney_f10,2026-07-29T23:50:46
2017-07-18,1.4479,1.4479,eastmoney_f10,2026-07-29T23:50:46
2017-07-19,1.4522,1.4522,eastmoney_f10,2026-07-29T23:50:46
2017-07-20,1.4553,1.4553,eastmoney_f10,2026-07-29T23:50:46
2017-07-21,1.4523,1.4523,eastmoney_f10,2026-07-29T23:50:46
2017-07-24,1.4598,1.4598,eastmoney_f10,2026-07-29T23:50:46
2017-07-25,1.4623,1.4623,eastmoney_f10,2026-07-29T23:50:46
2017-07-26,1.4674,1.4674,eastmoney_f10,2026-07-29T23:50:46
2017-07-27,1.4718,1.4718,eastmoney_f10,2026-07-29T23:50:46
2017-07-28,1.4651,1.4651,eastmoney_f10,2026-07-29T23:50:46
2017-07-31,1.4815,1.4815,eastmoney_f10,2026-07-29T23:50:46
2017-08-01,1.4904,1.4904,eastmoney_f10,2026-07-29T23:50:46
2017-08-02,1.4943,1.4943,eastmoney_f10,2026-07-29T23:50:46
2017-08-03,1.4911,1.4911,eastmoney_f10,2026-07-29T23:50:46
2017-08-04,1.4909,1.4909,eastmoney_f10,2026-07-29T23:50:46
2017-08-07,1.4993,1.4993,eastmoney_f10,2026-07-29T23:50:46
2017-08-08,1.507,1.507,eastmoney_f10,2026-07-29T23:50:46
2017-08-09,1.4985,1.4985,eastmoney_f10,2026-07-29T23:50:46
2017-08-10,1.477,1.477,eastmoney_f10,2026-07-29T23:50:46
2017-08-11,1.4438,1.4438,eastmoney_f10,2026-07-29T23:50:46
2017-08-14,1.4627,1.4627,eastmoney_f10,2026-07-29T23:50:46
2017-08-15,1.4601,1.4601,eastmoney_f10,2026-07-29T23:50:46
2017-08-16,1.4742,1.4742,eastmoney_f10,2026-07-29T23:50:46
2017-08-17,1.4694,1.4694,eastmoney_f10,2026-07-29T23:50:46
2017-08-18,1.4556,1.4556,eastmoney_f10,2026-07-29T23:50:46
2017-08-21,1.4607,1.4607,eastmoney_f10,2026-07-29T23:50:46
2017-08-22,1.4718,1.4718,eastmoney_f10,2026-07-29T23:50:46
2017-08-23,1.4721,1.4721,eastmoney_f10,2026-07-29T23:50:46
2017-08-24,1.4764,1.4764,eastmoney_f10,2026-07-29T23:50:46
2017-08-25,1.4958,1.4958,eastmoney_f10,2026-07-29T23:50:46
2017-08-28,1.4918,1.4918,eastmoney_f10,2026-07-29T23:50:46
2017-08-29,1.4848,1.4848,eastmoney_f10,2026-07-29T23:50:46
2017-08-30,1.4983,1.4983,eastmoney_f10,2026-07-29T23:50:46
2017-08-31,1.4936,1.4936,eastmoney_f10,2026-07-29T23:50:46
2017-09-01,1.4904,1.4904,eastmoney_f10,2026-07-29T23:50:46
2017-09-04,1.4754,1.4754,eastmoney_f10,2026-07-29T23:50:46
2017-09-05,1.4688,1.4688,eastmoney_f10,2026-07-29T23:50:46
