trade_date,unit_nav,cum_nav,source,updated_at
2013-07-31,1.029,1.029,eastmoney_f10,2026-07-29T23:50:46
2013-08-01,1.04,1.04,eastmoney_f10,2026-07-29T23:50:46
2013-08-02,1.046,1.046,eastmoney_f10,2026-07-29T23:50:46
2013-08-05,1.046,1.046,eastmoney_f10,2026-07-29T23:50:46
2013-08-06,1.039,1.039,eastmoney_f10,2026-07-29T23:50:46
2013-08-07,1.037,1.037,eastmoney_f10,2026-07-29T23:50:46
2013-08-08,1.042,1.042,eastmoney_f10,2026-07-29T23:50:46
2013-08-09,1.037,1.037,eastmoney_f10,2026-07-29T23:50:46
2013-08-12,1.039,1.039,eastmoney_f10,2026-07-29T23:50:46
2013-08-13,1.045,1.045,eastmoney_f10,2026-07-29T23:50:46
2013-08-14,1.041,1.041,eastmoney_f10,2026-07-29T23:50:46
2013-08-15,1.023,1.023,eastmoney_f10,2026-07-29T23:50:46
2013-08-16,1.021,1.021,eastmoney_f10,2026-07-29T23:50:46
2013-08-19,1.02,1.02,eastmoney_f10,2026-07-29T23:50:46
2013-08-20,1.025,1.025,eastmoney_f10,2026-07-29T23:50:46
2013-08-21,1.021,1.021,eastmoney_f10,2026-07-29T23:50:46
2013-08-22,1.031,1.031,eastmoney_f10,2026-07-29T23:50:46
2013-08-23,1.039,1.039,eastmoney_f10,2026-07-29T23:50:46
2013-08-26,1.037,1.037,eastmoney_f10,2026-07-29T23:50:46
2013-08-27,1.017,1.017,eastmoney_f10,2026-07-29T23:50:46
2013-08-28,1.02,1.02,eastmoney_f10,2026-07-29T23:50:46
2013-08-29,1.027,1.027,eastmoney_f10,2026-07-29T23:50:46
2013-08-30,1.021,1.021,eastmoney_f10,2026-07-29T23:50:46
2013-09-03,1.027,1.027,eastmoney_f10,2026-07-29T23:50:46
2013-09-04,1.038,1.038,eastmoney_f10,2026-07-29T23:50:46
2013-09-05,1.039,1.039,eastmoney_f10,2026-07-29T23:50:46
2013-09-06,1.041,1.041,eastmoney_f10,2026-07-29T23:50:46
2013-09-09,1.052,1.052,eastmoney_f10,2026-07-29T23:50:46
2013-09-10,1.057,1.057,eastmoney_f10,2026-07-29T23:50:46
2013-09-11,1.055,1.055,eastmoney_f10,2026-07-29T23:50:46
2013-09-12,1.053,1.053,eastmoney_f10,2026-07-29T23:50:46
2013-09-13,1.054,1.054,eastmoney_f10,2026-07-29T23:50:46
2013-09-16,1.051,1.051,eastmoney_f10,2026-07-29T23:50:46
2013-09-17,1.059,1.059,eastmoney_f10,2026-07-29T23:50:46
2013-09-18,1.072,1.072,eastmoney_f10,2026-07-29T23:50:46
2013-09-23,1.067,1.067,eastmoney_f10,2026-07-29T23:50:46
2013-09-24,1.067,1.067,eastmoney_f10,2026-07-29T23:50:46
2013-09-25,1.063,1.063,eastmoney_f10,2026-07-29T23:50:46
2013-09-26,1.071,1.071,eastmoney_f10,2026-07-29T23:50:46
2013-09-27,1.07,1.07,eastmoney_f10,2026-07-29T23:50:46
2013-09-30,1.066,1.066,eastmoney_f10,2026-07-29T23:50:46
2013-10-08,1.045,1.045,eastmoney_f10,2026-07-29T23:50:46
2013-10-09,1.042,1.042,eastmoney_f10,2026-07-29T23:50:46
2013-10-10,1.064,1.064,eastmoney_f10,2026-07-29T23:50:46
2013-10-11,1.072,1.072,eastmoney_f10,2026-07-29T23:50:46
2013-10-14,1.079,1.079,eastmoney_f10,2026-07-29T23:50:46
2013-10-15,1.075,1.075,eastmoney_f10,2026-07-29T23:50:46
2013-10-16,1.087,1.087,eastmoney_f10,2026-07-29T23:50:46
2013-10-17,1.093,1.093,eastmoney_f10,2026-07-29T23:50:46
2013-10-18,1.109,1.109,eastmoney_f10,2026-07-29T23:50:46
2013-10-21,1.111,1.111,eastmoney_f10,2026-07-29T23:50:46
2013-10-22,1.113,1.113,eastmoney_f10,2026-07-29T23:50:46
2013-10-23,1.106,1.106,eastmoney_f10,2026-07-29T23:50:46
2013-10-24,1.111,1.111,eastmoney_f10,2026-07-29T23:50:46
2013-10-25,1.118,1.118,eastmoney_f10,2026-07-29T23:50:46
2013-10-28,1.118,1.118,eastmoney_f10,2026-07-29T23:50:46
2013-10-29,1.121,1.121,eastmoney_f10,2026-07-29T23:50:46
2013-10-30,1.12,1.12,eastmoney_f10,2026-07-29T23:50:46
2013-10-31,1.118,1.118,eastmoney_f10,2026-07-29T23:50:46
2013-11-01,1.119,1.119,eastmoney_f10,2026-07-29T23:50:46
2013-11-04,1.121,1.121,eastmoney_f10,2026-07-29T23:50:46
2013-11-05,1.122,1.122,eastmoney_f10,2026-07-29T23:50:46
2013-11-06,1.122,1.122,eastmoney_f10,2026-07-29T23:50:46
2013-11-07,1.101,1.101,eastmoney_f10,2026-07-29T23:50:46
2013-11-08,1.114,1.114,eastmoney_f10,2026-07-29T23:50:46
2013-11-11,1.112,1.112,eastmoney_f10,2026-07-29T23:50:46
2013-11-12,1.113,1.113,eastmoney_f10,2026-07-29T23:50:46
2013-11-13,1.126,1.126,eastmoney_f10,2026-07-29T23:50:46
2013-11-14,1.129,1.129,eastmoney_f10,2026-07-29T23:50:46
2013-11-15,1.131,1.131,eastmoney_f10,2026-07-29T23:50:46
2013-11-18,1.12,1.12,eastmoney_f10,2026-07-29T23:50:46
2013-11-19,1.117,1.117,eastmoney_f10,2026-07-29T23:50:46
2013-11-20,1.113,1.113,eastmoney_f10,2026-07-29T23:50:46
2013-11-21,1.128,1.128,eastmoney_f10,2026-07-29T23:50:46
2013-11-22,1.134,1.134,eastmoney_f10,2026-07-29T23:50:46
2013-11-25,1.135,1.135,eastmoney_f10,2026-07-29T23:50:46
2013-11-26,1.142,1.142,eastmoney_f10,2026-07-29T23:50:46
2013-11-27,1.146,1.146,eastmoney_f10,2026-07-29T23:50:46
2013-11-29,1.152,1.152,eastmoney_f10,2026-07-29T23:50:46
2013-12-02,1.149,1.149,eastmoney_f10,2026-07-29T23:50:46
2013-12-03,1.149,1.149,eastmoney_f10,2026-07-29T23:50:46
2013-12-04,1.15,1.15,eastmoney_f10,2026-07-29T23:50:46
2013-12-05,1.148,1.148,eastmoney_f10,2026-07-29T23:50:46
2013-12-06,1.155,1.155,eastmoney_f10,2026-07-29T23:50:46
2013-12-09,1.157,1.157,eastmoney_f10,2026-07-29T23:50:46
2013-12-10,1.156,1.156,eastmoney_f10,2026-07-29T23:50:46
2013-12-11,1.141,1.141,eastmoney_f10,2026-07-29T23:50:46
2013-12-12,1.138,1.138,eastmoney_f10,2026-07-29T23:50:46
2013-12-13,1.137,1.137,eastmoney_f10,2026-07-29T23:50:46
2013-12-16,1.143,1.143,eastmoney_f10,2026-07-29T23:50:46
2013-12-17,1.141,1.141,eastmoney_f10,2026-07-29T23:50:46
2013-12-18,1.154,1.154,eastmoney_f10,2026-07-29T23:50:46
2013-12-19,1.152,1.152,eastmoney_f10,2026-07-29T23:50:46
2013-12-20,1.164,1.164,eastmoney_f10,2026-07-29T23:50:46
2013-12-23,1.175,1.175,eastmoney_f10,2026-07-29T23:50:46
2013-12-24,1.176,1.176,eastmoney_f10,2026-07-29T23:50:46
2013-12-26,1.18,1.18,eastmoney_f10,2026-07-29T23:50:46
2013-12-27,1.174,1.174,eastmoney_f10,2026-07-29T23:50:46
2013-12-30,1.172,1.172,eastmoney_f10,2026-07-29T23:50:46
2013-12-31,1.178,1.178,eastmoney_f10,2026-07-29T23:50:46
2014-01-02,1.17,1.17,eastmoney_f10,2026-07-29T23:50:46
2014-01-03,1.163,1.163,eastmoney_f10,2026-07-29T23:50:46
2014-01-06,1.16,1.16,eastmoney_f10,2026-07-29T23:50:46
2014-01-07,1.17,1.17,eastmoney_f10,2026-07-29T23:50:46
2014-01-08,1.173,1.173,eastmoney_f10,2026-07-29T23:50:46
2014-01-09,1.169,1.169,eastmoney_f10,2026-07-29T23:50:46
2014-01-10,1.171,1.171,eastmoney_f10,2026-07-29T23:50:46
2014-01-13,1.153,1.153,eastmoney_f10,2026-07-29T23:50:46
2014-01-14,1.174,1.174,eastmoney_f10,2026-07-29T23:50:46
2014-01-15,1.184,1.184,eastmoney_f10,2026-07-29T23:50:46
2014-01-16,1.186,1.186,eastmoney_f10,2026-07-29T23:50:46
2014-01-17,1.179,1.179,eastmoney_f10,2026-07-29T23:50:46
2014-01-21,1.188,1.188,eastmoney_f10,2026-07-29T23:50:46
2014-01-22,1.191,1.191,eastmoney_f10,2026-07-29T23:50:46
2014-01-23,1.187,1.187,eastmoney_f10,2026-07-29T23:50:46
2014-01-24,1.163,1.163,eastmoney_f10,2026-07-29T23:50:46
2014-01-27,1.153,1.153,eastmoney_f10,2026-07-29T23:50:46
2014-01-28,1.151,1.151,eastmoney_f10,2026-07-29T23:50:46
2014-01-29,1.139,1.139,eastmoney_f10,2026-07-29T23:50:46
2014-01-30,1.16,1.16,eastmoney_f10,2026-07-29T23:50:46
2014-02-07,1.169,1.169,eastmoney_f10,2026-07-29T23:50:46
2014-02-10,1.176,1.176,eastmoney_f10,2026-07-29T23:50:46
2014-02-11,1.188,1.188,eastmoney_f10,2026-07-29T23:50:46
2014-02-12,1.19,1.19,eastmoney_f10,2026-07-29T23:50:46
2014-02-13,1.2,1.2,eastmoney_f10,2026-07-29T23:50:46
2014-02-14,1.201,1.201,eastmoney_f10,2026-07-29T23:50:46
2014-02-18,1.206,1.206,eastmoney_f10,2026-07-29T23:50:46
2014-02-19,1.199,1.199,eastmoney_f10,2026-07-29T23:50:46
2014-02-20,1.205,1.205,eastmoney_f10,2026-07-29T23:50:46
2014-02-21,1.203,1.203,eastmoney_f10,2026-07-29T23:50:46
2014-02-24,1.21,1.21,eastmoney_f10,2026-07-29T23:50:46
2014-02-25,1.208,1.208,eastmoney_f10,2026-07-29T23:50:46
2014-02-26,1.207,1.207,eastmoney_f10,2026-07-29T23:50:46
2014-02-27,1.215,1.215,eastmoney_f10,2026-07-29T23:50:46
2014-02-28,1.214,1.214,eastmoney_f10,2026-07-29T23:50:46
2014-03-03,1.205,1.205,eastmoney_f10,2026-07-29T23:50:46
2014-03-04,1.221,1.221,eastmoney_f10,2026-07-29T23:50:46
2014-03-05,1.224,1.224,eastmoney_f10,2026-07-29T23:50:46
2014-03-06,1.222,1.222,eastmoney_f10,2026-07-29T23:50:46
2014-03-07,1.216,1.216,eastmoney_f10,2026-07-29T23:50:46
2014-03-10,1.219,1.219,eastmoney_f10,2026-07-29T23:50:46
2014-03-11,1.215,1.215,eastmoney_f10,2026-07-29T23:50:46
2014-03-12,1.22,1.22,eastmoney_f10,2026-07-29T23:50:46
2014-03-13,1.202,1.202,eastmoney_f10,2026-07-29T23:50:46
2014-03-14,1.195,1.195,eastmoney_f10,2026-07-29T23:50:46
2014-03-17,1.205,1.205,eastmoney_f10,2026-07-29T23:50:46
2014-03-18,1.219,1.219,eastmoney_f10,2026-07-29T23:50:46
2014-03-19,1.212,1.212,eastmoney_f10,2026-07-29T23:50:46
2014-03-20,1.217,1.217,eastmoney_f10,2026-07-29T23:50:46
2014-03-21,1.204,1.204,eastmoney_f10,2026-07-29T23:50:46
2014-03-24,1.193,1.193,eastmoney_f10,2026-07-29T23:50:46
2014-03-25,1.196,1.196,eastmoney_f10,2026-07-29T23:50:46
2014-03-26,1.182,1.182,eastmoney_f10,2026-07-29T23:50:46
2014-03-27,1.176,1.176,eastmoney_f10,2026-07-29T23:50:46
2014-03-28,1.178,1.178,eastmoney_f10,2026-07-29T23:50:46
2014-03-31,1.186,1.186,eastmoney_f10,2026-07-29T23:50:46
2014-04-01,1.207,1.207,eastmoney_f10,2026-07-29T23:50:46
2014-04-02,1.209,1.209,eastmoney_f10,2026-07-29T23:50:46
2014-04-03,1.2,1.2,eastmoney_f10,2026-07-29T23:50:46
2014-04-04,1.169,1.169,eastmoney_f10,2026-07-29T23:50:46
2014-04-08,1.168,1.168,eastmoney_f10,2026-07-29T23:50:46
2014-04-09,1.187,1.187,eastmoney_f10,2026-07-29T23:50:46
2014-04-10,1.151,1.151,eastmoney_f10,2026-07-29T23:50:46
2014-04-11,1.138,1.138,eastmoney_f10,2026-07-29T23:50:46
2014-04-14,1.147,1.147,eastmoney_f10,2026-07-29T23:50:46
2014-04-15,1.152,1.152,eastmoney_f10,2026-07-29T23:50:46
2014-04-16,1.167,1.167,eastmoney_f10,2026-07-29T23:50:46
2014-04-17,1.167,1.167,eastmoney_f10,2026-07-29T23:50:46
2014-04-21,1.176,1.176,eastmoney_f10,2026-07-29T23:50:46
2014-04-22,1.185,1.185,eastmoney_f10,2026-07-29T23:50:46
2014-04-23,1.175,1.175,eastmoney_f10,2026-07-29T23:50:46
2014-04-24,1.185,1.185,eastmoney_f10,2026-07-29T23:50:46
2014-04-25,1.166,1.166,eastmoney_f10,2026-07-29T23:50:46
2014-04-28,1.17,1.17,eastmoney_f10,2026-07-29T23:50:46
2014-04-29,1.179,1.179,eastmoney_f10,2026-07-29T23:50:46
2014-04-30,1.182,1.182,eastmoney_f10,2026-07-29T23:50:46
2014-05-05,1.189,1.189,eastmoney_f10,2026-07-29T23:50:46
2014-05-06,1.173,1.173,eastmoney_f10,2026-07-29T23:50:46
2014-05-07,1.17,1.17,eastmoney_f10,2026-07-29T23:50:46
2014-05-08,1.169,1.169,eastmoney_f10,2026-07-29T23:50:46
2014-05-09,1.174,1.174,eastmoney_f10,2026-07-29T23:50:46
2014-05-12,1.194,1.194,eastmoney_f10,2026-07-29T23:50:46
2014-05-13,1.194,1.194,eastmoney_f10,2026-07-29T23:50:46
2014-05-14,1.189,1.189,eastmoney_f10,2026-07-29T23:50:46
2014-05-15,1.179,1.179,eastmoney_f10,2026-07-29T23:50:46
2014-05-16,1.186,1.186,eastmoney_f10,2026-07-29T23:50:46
2014-05-19,1.196,1.196,eastmoney_f10,2026-07-29T23:50:46
2014-05-20,1.191,1.191,eastmoney_f10,2026-07-29T23:50:46
2014-05-21,1.202,1.202,eastmoney_f10,2026-07-29T23:50:46
2014-05-22,1.208,1.208,eastmoney_f10,2026-07-29T23:50:46
2014-05-23,1.217,1.217,eastmoney_f10,2026-07-29T23:50:46
2014-05-27,1.232,1.232,eastmoney_f10,2026-07-29T23:50:46
2014-05-28,1.229,1.229,eastmoney_f10,2026-07-29T23:50:46
2014-05-29,1.236,1.236,eastmoney_f10,2026-07-29T23:50:46
2014-05-30,1.237,1.237,eastmoney_f10,2026-07-29T23:50:46
2014-06-03,1.235,1.235,eastmoney_f10,2026-07-29T23:50:46
2014-06-04,1.238,1.238,eastmoney_f10,2026-07-29T23:50:46
2014-06-05,1.25,1.25,eastmoney_f10,2026-07-29T23:50:46
2014-06-06,1.254,1.254,eastmoney_f10,2026-07-29T23:50:46
2014-06-09,1.252,1.252,eastmoney_f10,2026-07-29T23:50:46
2014-06-10,1.253,1.253,eastmoney_f10,2026-07-29T23:50:46
2014-06-11,1.253,1.253,eastmoney_f10,2026-07-29T23:50:46
2014-06-12,1.243,1.243,eastmoney_f10,2026-07-29T23:50:46
2014-06-13,1.246,1.246,eastmoney_f10,2026-07-29T23:50:46
2014-06-16,1.248,1.248,eastmoney_f10,2026-07-29T23:50:46
2014-06-17,1.248,1.248,eastmoney_f10,2026-07-29T23:50:46
2014-06-18,1.256,1.256,eastmoney_f10,2026-07-29T23:50:46
2014-06-19,1.254,1.254,eastmoney_f10,2026-07-29T23:50:46
2014-06-20,1.255,1.255,eastmoney_f10,2026-07-29T23:50:46
2014-06-23,1.256,1.256,eastmoney_f10,2026-07-29T23:50:46
2014-06-24,1.254,1.254,eastmoney_f10,2026-07-29T23:50:46
2014-06-25,1.263,1.263,eastmoney_f10,2026-07-29T23:50:46
2014-06-26,1.262,1.262,eastmoney_f10,2026-07-29T23:50:46
2014-06-27,1.268,1.268,eastmoney_f10,2026-07-29T23:50:46
2014-06-30,1.269,1.269,eastmoney_f10,2026-07-29T23:50:46
2014-07-01,1.284,1.284,eastmoney_f10,2026-07-29T23:50:46
2014-07-02,1.286,1.286,eastmoney_f10,2026-07-29T23:50:46
2014-07-03,1.295,1.295,eastmoney_f10,2026-07-29T23:50:46
2014-07-07,1.292,1.292,eastmoney_f10,2026-07-29T23:50:46
2014-07-08,1.276,1.276,eastmoney_f10,2026-07-29T23:50:46
2014-07-09,1.285,1.285,eastmoney_f10,2026-07-29T23:50:46
2014-07-10,1.278,1.278,eastmoney_f10,2026-07-29T23:50:46
2014-07-11,1.286,1.286,eastmoney_f10,2026-07-29T23:50:46
2014-07-14,1.294,1.294,eastmoney_f10,2026-07-29T23:50:46
2014-07-15,1.289,1.289,eastmoney_f10,2026-07-29T23:50:46
2014-07-16,1.295,1.295,eastmoney_f10,2026-07-29T23:50:46
2014-07-17,1.279,1.279,eastmoney_f10,2026-07-29T23:50:46
2014-07-18,1.298,1.298,eastmoney_f10,2026-07-29T23:50:46
2014-07-21,1.296,1.296,eastmoney_f10,2026-07-29T23:50:46
2014-07-22,1.305,1.305,eastmoney_f10,2026-07-29T23:50:46
2014-07-23,1.313,1.313,eastmoney_f10,2026-07-29T23:50:46
2014-07-24,1.312,1.312,eastmoney_f10,2026-07-29T23:50:46
2014-07-25,1.307,1.307,eastmoney_f10,2026-07-29T23:50:46
2014-07-28,1.308,1.308,eastmoney_f10,2026-07-29T23:50:46
2014-07-29,1.305,1.305,eastmoney_f10,2026-07-29T23:50:46
2014-07-30,1.311,1.311,eastmoney_f10,2026-07-29T23:50:46
2014-07-31,1.286,1.286,eastmoney_f10,2026-07-29T23:50:46
2014-08-01,1.282,1.282,eastmoney_f10,2026-07-29T23:50:46
2014-08-04,1.29,1.29,eastmoney_f10,2026-07-29T23:50:46
2014-08-05,1.279,1.279,eastmoney_f10,2026-07-29T23:50:46
2014-08-06,1.28,1.28,eastmoney_f10,2026-07-29T23:50:46
2014-08-07,1.275,1.275,eastmoney_f10,2026-07-29T23:50:46
2014-08-08,1.283,1.283,eastmoney_f10,2026-07-29T23:50:46
2014-08-11,1.289,1.289,eastmoney_f10,2026-07-29T23:50:46
2014-08-12,1.287,1.287,eastmoney_f10,2026-07-29T23:50:46
2014-08-13,1.302,1.302,eastmoney_f10,2026-07-29T23:50:46
2014-08-14,1.309,1.309,eastmoney_f10,2026-07-29T23:50:46
2014-08-15,1.315,1.315,eastmoney_f10,2026-07-29T23:50:46
2014-08-18,1.325,1.325,eastmoney_f10,2026-07-29T23:50:46
2014-08-19,1.332,1.332,eastmoney_f10,2026-07-29T23:50:46
2014-08-20,1.333,1.333,eastmoney_f10,2026-07-29T23:50:46
2014-08-21,1.336,1.336,eastmoney_f10,2026-07-29T23:50:46
2014-08-22,1.338,1.338,eastmoney_f10,2026-07-29T23:50:46
2014-08-25,1.344,1.344,eastmoney_f10,2026-07-29T23:50:46
2014-08-26,1.345,1.345,eastmoney_f10,2026-07-29T23:50:46
2014-08-27,1.346,1.346,eastmoney_f10,2026-07-29T23:50:46
2014-08-28,1.343,1.343,eastmoney_f10,2026-07-29T23:50:46
2014-08-29,1.349,1.349,eastmoney_f10,2026-07-29T23:50:46
2014-09-02,1.354,1.354,eastmoney_f10,2026-07-29T23:50:46
2014-09-03,1.346,1.346,eastmoney_f10,2026-07-29T23:50:46
2014-09-04,1.343,1.343,eastmoney_f10,2026-07-29T23:50:46
2014-09-05,1.352,1.352,eastmoney_f10,2026-07-29T23:50:46
2014-09-09,1.339,1.339,eastmoney_f10,2026-07-29T23:50:46
2014-09-10,1.348,1.348,eastmoney_f10,2026-07-29T23:50:46
2014-09-11,1.348,1.348,eastmoney_f10,2026-07-29T23:50:46
2014-09-12,1.34,1.34,eastmoney_f10,2026-07-29T23:50:46
2014-09-15,1.327,1.327,eastmoney_f10,2026-07-29T23:50:46
2014-09-16,1.339,1.339,eastmoney_f10,2026-07-29T23:50:46
2014-09-17,1.341,1.341,eastmoney_f10,2026-07-29T23:50:46
2014-09-18,1.351,1.351,eastmoney_f10,2026-07-29T23:50:46
2014-09-19,1.349,1.349,eastmoney_f10,2026-07-29T23:50:46
2014-09-22,1.337,1.337,eastmoney_f10,2026-07-29T23:50:46
2014-09-23,1.334,1.334,eastmoney_f10,2026-07-29T23:50:46
2014-09-24,1.348,1.348,eastmoney_f10,2026-07-29T23:50:46
2014-09-25,1.32,1.32,eastmoney_f10,2026-07-29T23:50:46
2014-09-26,1.335,1.335,eastmoney_f10,2026-07-29T23:50:46
2014-09-29,1.334,1.334,eastmoney_f10,2026-07-29T23:50:46
2014-09-30,1.335,1.335,eastmoney_f10,2026-07-29T23:50:46
2014-10-08,1.331,1.331,eastmoney_f10,2026-07-29T23:50:46
2014-10-09,1.307,1.307,eastmoney_f10,2026-07-29T23:50:46
2014-10-10,1.275,1.275,eastmoney_f10,2026-07-29T23:50:46
2014-10-13,1.255,1.255,eastmoney_f10,2026-07-29T23:50:46
2014-10-14,1.255,1.255,eastmoney_f10,2026-07-29T23:50:46
2014-10-15,1.248,1.248,eastmoney_f10,2026-07-29T23:50:46
2014-10-16,1.239,1.239,eastmoney_f10,2026-07-29T23:50:46
2014-10-17,1.256,1.256,eastmoney_f10,2026-07-29T23:50:46
2014-10-20,1.273,1.273,eastmoney_f10,2026-07-29T23:50:46
2014-10-21,1.304,1.304,eastmoney_f10,2026-07-29T23:50:46
2014-10-22,1.297,1.297,eastmoney_f10,2026-07-29T23:50:46
2014-10-23,1.317,1.317,eastmoney_f10,2026-07-29T23:50:46
2014-10-24,1.326,1.326,eastmoney_f10,2026-07-29T23:50:46
2014-10-27,1.326,1.326,eastmoney_f10,2026-07-29T23:50:46
2014-10-28,1.344,1.344,eastmoney_f10,2026-07-29T23:50:46
2014-10-29,1.339,1.339,eastmoney_f10,2026-07-29T23:50:46
2014-10-30,1.343,1.343,eastmoney_f10,2026-07-29T23:50:46
2014-10-31,1.361,1.361,eastmoney_f10,2026-07-29T23:50:46
2014-11-03,1.366,1.366,eastmoney_f10,2026-07-29T23:50:46
2014-11-04,1.363,1.363,eastmoney_f10,2026-07-29T23:50:46
2014-11-05,1.361,1.361,eastmoney_f10,2026-07-29T23:50:46
2014-11-06,1.367,1.367,eastmoney_f10,2026-07-29T23:50:46
2014-11-07,1.366,1.366,eastmoney_f10,2026-07-29T23:50:46
2014-11-10,1.366,1.366,eastmoney_f10,2026-07-29T23:50:46
2014-11-11,1.37,1.37,eastmoney_f10,2026-07-29T23:50:46
2014-11-12,1.373,1.373,eastmoney_f10,2026-07-29T23:50:46
2014-11-13,1.379,1.379,eastmoney_f10,2026-07-29T23:50:46
2014-11-14,1.383,1.383,eastmoney_f10,2026-07-29T23:50:46
2014-11-17,1.379,1.379,eastmoney_f10,2026-07-29T23:50:46
2014-11-18,1.389,1.389,eastmoney_f10,2026-07-29T23:50:46
2014-11-19,1.382,1.382,eastmoney_f10,2026-07-29T23:50:46
2014-11-20,1.389,1.389,eastmoney_f10,2026-07-29T23:50:46
2014-11-21,1.391,1.391,eastmoney_f10,2026-07-29T23:50:46
2014-11-24,1.402,1.402,eastmoney_f10,2026-07-29T23:50:46
2014-11-25,1.402,1.402,eastmoney_f10,2026-07-29T23:50:46
2014-11-26,1.411,1.411,eastmoney_f10,2026-07-29T23:50:46
2014-11-28,1.417,1.417,eastmoney_f10,2026-07-29T23:50:46
2014-12-01,1.401,1.401,eastmoney_f10,2026-07-29T23:50:46
2014-12-02,1.406,1.406,eastmoney_f10,2026-07-29T23:50:46
2014-12-03,1.41,1.41,eastmoney_f10,2026-07-29T23:50:46
2014-12-04,1.41,1.41,eastmoney_f10,2026-07-29T23:50:46
2014-12-05,1.409,1.409,eastmoney_f10,2026-07-29T23:50:46
