label,config,start_date,end_date,run_id,raw_path,annualized_return,sharpe_ratio,max_drawdown,annualized_turnover,trade_count,order_count,rejected_order_count
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2024-03-18,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20240318_r040_sensitivity_20260625_094111_472358,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2024-03-18\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20240318_r040_sensitivity_20260625_094111_472358,0.19360276874482807,2.669560919304951,-0.04333927063979148,1.0616003061918067,74,74,0
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2024-05-20,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20240520_r040_sensitivity_20260625_094112_779806,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2024-05-20\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20240520_r040_sensitivity_20260625_094112_779806,0.17817046150406335,2.3440164004624626,-0.04865915701729395,1.369449873538704,87,87,0
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2024-07-18,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20240718_r040_sensitivity_20260625_094114_085111,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2024-07-18\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20240718_r040_sensitivity_20260625_094114_085111,0.2330928109989432,2.985298181646381,-0.04951804277273841,1.406386201887703,72,73,1
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2024-09-18,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20240918_r040_sensitivity_20260625_094115_118291,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2024-09-18\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20240918_r040_sensitivity_20260625_094115_118291,0.16268231037590075,2.2286383308242725,-0.045349168258237094,1.275111131759081,45,45,0
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2024-11-18,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20241118_r040_sensitivity_20260625_094115_897866,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2024-11-18\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20241118_r040_sensitivity_20260625_094115_897866,0.10505902994960081,1.4570160103438932,-0.04126720893272062,1.278127935999979,31,31,0
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2025-01-20,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20250120_r040_sensitivity_20260625_094116_532522,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2025-01-20\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20250120_r040_sensitivity_20260625_094116_532522,0.16109482715883927,1.9764588929602993,-0.036509809538640914,1.9959704580206679,37,37,0
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2025-03-18,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20250318_r040_sensitivity_20260625_094117_008429,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2025-03-18\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20250318_r040_sensitivity_20260625_094117_008429,0.06332134350741314,2.4534064931312365,-0.008439044964071107,1.9213041542133928,10,10,0
r2_candidate,D:\strategy\platform\configs\r040_herc_cluster_r2_global_ewma.yaml,2025-05-19,2025-06-30,r040_herc_cluster_r2_global_ewma_start_20250519_r040_sensitivity_20260625_094117_332342,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r2_candidate\2025-05-19\herc_cluster_risk_parity\r040_herc_cluster_r2_global_ewma_start_20250519_r040_sensitivity_20260625_094117_332342,0.0,0.0,0.0,0.0,0,0,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2020-01-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20200117_r040_sensitivity_20260625_094117_535851,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2020-01-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20200117_r040_sensitivity_20260625_094117_535851,0.14416320150526296,0.6637070180272678,-0.2697331118813574,0.793514917408218,269,269,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2020-03-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20200317_r040_sensitivity_20260625_094118_724717,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2020-03-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20200317_r040_sensitivity_20260625_094118_724717,0.1477204122172422,0.6737844630463699,-0.2695515801521873,0.7805851479553356,253,253,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2020-05-18,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20200518_r040_sensitivity_20260625_094119_827146,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2020-05-18\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20200518_r040_sensitivity_20260625_094119_827146,0.148469871667946,0.6665912376039731,-0.2703935169090339,0.7746797688838885,233,233,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2020-07-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20200717_r040_sensitivity_20260625_094121_098120,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2020-07-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20200717_r040_sensitivity_20260625_094121_098120,0.1330167939091249,0.5908527161025187,-0.2691582967142887,0.7197063786937916,219,219,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2020-09-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20200917_r040_sensitivity_20260625_094122_218779,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2020-09-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20200917_r040_sensitivity_20260625_094122_218779,0.13654697671461613,0.5958977273556624,-0.26983323107628765,0.7245730365090473,214,214,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2020-11-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20201117_r040_sensitivity_20260625_094123_244753,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2020-11-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20201117_r040_sensitivity_20260625_094123_244753,0.13861578316694456,0.5952474627553281,-0.26926968933880213,0.7835409610974482,209,209,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2021-01-18,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20210118_r040_sensitivity_20260625_094124_291691,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2021-01-18\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20210118_r040_sensitivity_20260625_094124_291691,0.13404601611949896,0.5664389080691521,-0.270416831544515,0.7326518727926981,200,200,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2021-03-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20210317_r040_sensitivity_20260625_094125_242530,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2021-03-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20210317_r040_sensitivity_20260625_094125_242530,0.13449928232271513,0.5581967459858832,-0.2705371529310735,0.78010584870013,214,214,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2021-05-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20210517_r040_sensitivity_20260625_094126_147444,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2021-05-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20210517_r040_sensitivity_20260625_094126_147444,0.12878244821500306,0.41608896342574897,-0.3366892712194549,0.730516277259352,176,176,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2021-07-19,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20210719_r040_sensitivity_20260625_094127_100999,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2021-07-19\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20210719_r040_sensitivity_20260625_094127_100999,0.13309945344667007,0.5491778870611712,-0.2706851496993451,0.8533435474333225,209,209,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2021-09-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20210917_r040_sensitivity_20260625_094128_016994,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2021-09-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20210917_r040_sensitivity_20260625_094128_016994,0.1372547492068581,0.5695058075359039,-0.26991756538095724,0.8550761274902415,202,202,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2021-11-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20211117_r040_sensitivity_20260625_094128_817889,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2021-11-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20211117_r040_sensitivity_20260625_094128_817889,0.13134045498115188,0.7096766081122134,-0.20232723807227093,0.7415834012507206,145,145,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2022-01-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20220117_r040_sensitivity_20260625_094129_584609,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2022-01-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20220117_r040_sensitivity_20260625_094129_584609,0.13476926352050111,1.9968545199703227,-0.05385752491565843,0.8835482001015568,183,183,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2022-03-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20220317_r040_sensitivity_20260625_094130_493726,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2022-03-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20220317_r040_sensitivity_20260625_094130_493726,0.14321585910940282,2.2232669879755624,-0.053842988173467665,0.8963394976832307,184,184,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2022-05-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20220517_r040_sensitivity_20260625_094131_382228,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2022-05-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20220517_r040_sensitivity_20260625_094131_382228,0.15008685238495212,2.321811666606225,-0.05385213983923931,0.907736062363941,170,170,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2022-07-18,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20220718_r040_sensitivity_20260625_094132_088901,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2022-07-18\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20220718_r040_sensitivity_20260625_094132_088901,0.1380295883146443,2.1524427040322016,-0.05507464476482182,0.7777876484366177,123,123,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2022-09-19,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20220919_r040_sensitivity_20260625_094132_720101,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2022-09-19\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20220919_r040_sensitivity_20260625_094132_720101,0.1670236822557294,2.5797974261494394,-0.05382133789886445,0.90561401267012,136,136,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2022-11-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20221117_r040_sensitivity_20260625_094133_442849,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2022-11-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20221117_r040_sensitivity_20260625_094133_442849,0.15363891413067754,2.4528558068725377,-0.05467796538472436,0.8617741997314591,128,128,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2023-01-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20230117_r040_sensitivity_20260625_094134_018002,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2023-01-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20230117_r040_sensitivity_20260625_094134_018002,0.16394227956344576,2.4943631888798357,-0.053851337533684096,0.9388593326672756,121,121,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2023-03-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20230317_r040_sensitivity_20260625_094134_632037,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2023-03-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20230317_r040_sensitivity_20260625_094134_632037,0.14714498762350603,2.2651629685303942,-0.05514170089131709,0.8892754041149409,120,120,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2023-05-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20230517_r040_sensitivity_20260625_094135_154007,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2023-05-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20230517_r040_sensitivity_20260625_094135_154007,0.1539995306459052,2.248439747605907,-0.05391625462812377,0.8748201930716608,94,94,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2023-07-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20230717_r040_sensitivity_20260625_094135_707738,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2023-07-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20230717_r040_sensitivity_20260625_094135_707738,0.15138378268444241,2.1738033328346646,-0.05379375885089721,0.9647301304031322,101,101,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2023-09-18,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20230918_r040_sensitivity_20260625_094136_234946,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2023-09-18\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20230918_r040_sensitivity_20260625_094136_234946,0.17120692051441422,2.392324901308048,-0.05386101109695518,0.9604281382054155,87,87,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2023-11-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20231117_r040_sensitivity_20260625_094136_740366,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2023-11-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20231117_r040_sensitivity_20260625_094136_740366,0.1578332434917762,2.1981135560921063,-0.05531599454319436,0.9164649424742599,68,68,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2024-01-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20240117_r040_sensitivity_20260625_094137_172569,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2024-01-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20240117_r040_sensitivity_20260625_094137_172569,0.15642094423138952,2.0191169963959013,-0.05393071647176684,1.1141139347626232,75,75,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2024-03-18,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20240318_r040_sensitivity_20260625_094137_562131,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2024-03-18\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20240318_r040_sensitivity_20260625_094137_562131,0.12692317567228129,1.6673313928137319,-0.05802973871445327,1.0618801478914868,61,61,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2024-05-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20240517_r040_sensitivity_20260625_094137_917790,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2024-05-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20240517_r040_sensitivity_20260625_094137_917790,0.16227370779811623,2.019656428798596,-0.04890156500268328,1.2368553131305464,56,56,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2024-07-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20240717_r040_sensitivity_20260625_094138_305497,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2024-07-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20240717_r040_sensitivity_20260625_094138_305497,0.2324700984960808,2.70307918115559,-0.04484487425344996,1.330663413163959,50,50,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2024-09-18,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20240918_r040_sensitivity_20260625_094138_615781,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2024-09-18\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20240918_r040_sensitivity_20260625_094138_615781,0.1298273137114765,1.8914669165987796,-0.044996584708976606,1.2496132844381858,42,42,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2024-11-18,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20241118_r040_sensitivity_20260625_094138_902874,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2024-11-18\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20241118_r040_sensitivity_20260625_094138_902874,0.061132997697752156,0.8227519268947981,-0.04906860761605891,1.2092327476267524,21,21,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2025-01-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20250117_r040_sensitivity_20260625_094139_164335,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2025-01-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20250117_r040_sensitivity_20260625_094139_164335,0.10454034650432464,1.2777615903710737,-0.04108887177681653,1.630322771220023,21,21,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2025-03-17,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20250317_r040_sensitivity_20260625_094139_428122,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2025-03-17\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20250317_r040_sensitivity_20260625_094139_428122,0.07661328148113977,2.6386501685011203,-0.008276444057920385,1.7355066240966601,7,7,0
r3_baseline,D:\strategy\platform\configs\baseline_r3_global_nasdaq_all_weather_ewma.yaml,2025-05-19,2025-06-30,baseline_r3_global_nasdaq_all_weather_ewma_start_20250519_r040_sensitivity_20260625_094139_645372,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_baseline\2025-05-19\risk_parity_lw_cov\baseline_r3_global_nasdaq_all_weather_ewma_start_20250519_r040_sensitivity_20260625_094139_645372,0.0,0.0,0.0,0.0,0,0,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2020-01-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200117_r040_sensitivity_20260625_094139_858103,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2020-01-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200117_r040_sensitivity_20260625_094139_858103,0.1448275111014794,0.5833244650859256,-0.3111029120088057,0.66266074618477,216,216,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2020-03-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200317_r040_sensitivity_20260625_094141_009011,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2020-03-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200317_r040_sensitivity_20260625_094141_009011,0.1487000716325908,0.6007527968351577,-0.31055183001462405,0.6396195230739042,215,215,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2020-05-18,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200518_r040_sensitivity_20260625_094142_073879,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2020-05-18\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200518_r040_sensitivity_20260625_094142_073879,0.1519221140191489,0.6034664837830414,-0.31106533100907685,0.6303495193139659,199,199,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2020-07-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200717_r040_sensitivity_20260625_094143_313283,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2020-07-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200717_r040_sensitivity_20260625_094143_313283,0.13954826276621146,0.5408605712027403,-0.31084481953290866,0.6682251868427782,203,203,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2020-09-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200917_r040_sensitivity_20260625_094144_692105,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2020-09-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20200917_r040_sensitivity_20260625_094144_692105,0.144838735399915,0.5590704490437838,-0.3103745508526615,0.6317226817993433,180,180,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2020-11-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20201117_r040_sensitivity_20260625_094145_743225,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2020-11-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20201117_r040_sensitivity_20260625_094145_743225,0.14069714468048367,0.5279559740043179,-0.3108081322446625,0.6271256039690457,181,181,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2021-01-18,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210118_r040_sensitivity_20260625_094146_734654,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2021-01-18\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210118_r040_sensitivity_20260625_094146_734654,0.1458803870942127,0.5369718521464854,-0.31123425452463505,0.6397016095226599,174,174,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2021-03-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210317_r040_sensitivity_20260625_094147_744940,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2021-03-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210317_r040_sensitivity_20260625_094147_744940,0.1424514568797226,0.5158097656971775,-0.3110705378884222,0.6131036652950141,154,154,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2021-05-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210517_r040_sensitivity_20260625_094148_689700,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2021-05-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210517_r040_sensitivity_20260625_094148_689700,0.14189595116464648,0.5100185445851231,-0.31089357271609663,0.6544681550393474,157,157,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2021-07-19,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210719_r040_sensitivity_20260625_094149_585035,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2021-07-19\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210719_r040_sensitivity_20260625_094149_585035,0.13204107537569376,0.37077891223397225,-0.3705787116796849,0.6146043746443647,144,144,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2021-09-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210917_r040_sensitivity_20260625_094150_417311,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2021-09-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20210917_r040_sensitivity_20260625_094150_417311,0.14041376002807504,0.425426137877054,-0.3480101373673604,0.6539053818583013,149,149,0
