Trade_Date,Asset_ID,Asset_Name,Price,Holding_Weight_Pct,Daily_Contribution_Pct
2025-09-26,CN_ETF:518880.SH,黄金ETF (518880),8.16,13.12632674891664,0.022469939182369583
2025-09-26,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.6269,56.91340089372569,0.03479627609741333
2025-09-28,CN_ETF:510300.SH,沪深300ETF (510300),4.651,29.92808192951794,0.0
2025-09-28,CN_ETF:518880.SH,黄金ETF (518880),8.16,13.12691617635274,0.0
2025-09-28,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.6076,56.911466123692335,-0.004490220156697255
2025-09-29,CN_ETF:510300.SH,沪深300ETF (510300),4.728,30.29130952675809,0.49547673802899866
2025-09-29,CN_ETF:518880.SH,黄金ETF (518880),8.259,13.22842245037516,0.15926038008075105
2025-09-29,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),243.67,56.4468780301435,-0.21814608637496896
2025-09-30,CN_ETF:510300.SH,沪深300ETF (510300),4.741,30.273444943780483,0.0832882876158722
2025-09-30,CN_ETF:518880.SH,黄金ETF (518880),8.339,13.3120785375546,0.1281358271013459
2025-09-30,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.1997,56.38119772061931,0.12270657566613422
2025-10-09,CN_ETF:510300.SH,沪深300ETF (510300),4.816,29.82145248669247,0.4789091691169642
2025-10-09,CN_ETF:518880.SH,黄金ETF (518880),8.729,9.43349602541893,0.6225819198520542
2025-10-09,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.756,60.69424179311037,0.12843938912284245
2025-10-10,CN_ETF:510300.SH,沪深300ETF (510300),4.719,29.49130051027597,-0.6006397199354546
2025-10-10,CN_ETF:518880.SH,黄金ETF (518880),8.602,9.38229855482611,-0.13724985625251346
2025-10-10,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.033,61.075120910981354,-0.17928850290256226
2025-10-11,CN_ETF:510300.SH,沪深300ETF (510300),4.719,29.326035974771518,0.0
2025-10-11,CN_ETF:518880.SH,黄金ETF (518880),8.602,9.32972165296696,0.0
2025-10-11,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.2847,61.293249713404705,0.5635420199532675
2025-10-13,CN_ETF:510300.SH,沪深300ETF (510300),4.692,29.24224181864494,-0.16779041562170605
2025-10-13,CN_ETF:518880.SH,黄金ETF (518880),8.859,9.63614276210902,0.27874197451900806
2025-10-13,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.6847,61.070475865659326,-0.3981944454586361
2025-10-14,CN_ETF:510300.SH,沪深300ETF (510300),4.645,28.973764932390488,-0.2929210071347692
2025-10-14,CN_ETF:518880.SH,黄金ETF (518880),8.976,9.77165040439717,0.12726365313994456
2025-10-14,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),245.0104,61.20340192859772,0.0812909593016825
2025-10-15,CN_ETF:510300.SH,沪深300ETF (510300),4.706,29.18349464070901,0.38049508307337687
2025-10-15,CN_ETF:518880.SH,黄金ETF (518880),9.187,9.94317201923594,0.22970345758999522
2025-10-15,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.9101,60.822448355710854,-0.025054859766926355
2025-10-16,CN_ETF:510300.SH,沪深300ETF (510300),4.721,29.16734878838979,0.09302006366566871
2025-10-16,CN_ETF:518880.SH,黄金ETF (518880),9.244,9.96755761230969,0.061691608261287695
2025-10-16,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),245.7942,60.814398354274054,0.21956271542612033
