Trade_Date,Asset_ID,Asset_Name,Price,Holding_Weight_Pct,Daily_Contribution_Pct
2025-09-26,CN_ETF:518880.SH,黄金ETF (518880),8.16,8.66837682388091,0.014841416103142602
2025-09-26,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.6269,44.17746146787156,0.027014557611170133
2025-09-28,CN_ETF:159981.SZ,能源化工ETF (159981),1.299,8.893186416403049,0.0
2025-09-28,CN_ETF:159985.SZ,豆粕ETF (159985),1.948,11.38189049120119,0.0
2025-09-28,CN_ETF:510300.SH,沪深300ETF (510300),4.651,13.9993145334423,0.0
2025-09-28,CN_ETF:512890.SH,红利低波ETF (512890),1.149,12.27407744573363,0.0
2025-09-28,CN_ETF:518880.SH,黄金ETF (518880),8.16,8.66867896287117,0.0
2025-09-28,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.6076,44.17551575580015,-0.003485409847940079
2025-09-29,CN_ETF:159981.SZ,能源化工ETF (159981),1.297,8.872917072014049,-0.013692357838957872
2025-09-29,CN_ETF:159985.SZ,豆粕ETF (159985),1.938,11.31507467677905,-0.05842859595072534
2025-09-29,CN_ETF:510300.SH,沪深300ETF (510300),4.728,14.22054042312901,0.2317667639378742
2025-09-29,CN_ETF:512890.SH,红利低波ETF (512890),1.147,12.24363713722398,-0.021364799731477726
2025-09-29,CN_ETF:518880.SH,黄金ETF (518880),8.259,8.7673516986132,0.10517147271130521
2025-09-29,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),243.67,43.97359244801835,-0.1693281957414167
2025-09-30,CN_ETF:159981.SZ,能源化工ETF (159981),1.283,8.7737685035414,-0.09577551195697498
2025-09-30,CN_ETF:159985.SZ,豆粕ETF (159985),1.938,11.31072629227336,0.0
2025-09-30,CN_ETF:510300.SH,沪深300ETF (510300),4.741,14.254160912192459,0.03910047070657187
2025-09-30,CN_ETF:512890.SH,红利低波ETF (512890),1.139,12.15356882388792,-0.08539589982370688
2025-09-30,CN_ETF:518880.SH,黄金ETF (518880),8.339,8.84887386727344,0.08492409927219495
2025-09-30,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.1997,44.05224828317813,0.09559162769202303
2025-10-09,CN_ETF:159981.SZ,能源化工ETF (159981),1.274,8.64914861878228,-0.06154631062499746
2025-10-09,CN_ETF:159985.SZ,豆粕ETF (159985),1.943,11.25781059426666,0.029181440382541706
2025-10-09,CN_ETF:510300.SH,沪深300ETF (510300),4.816,14.37482601060216,0.22549294841055267
2025-10-09,CN_ETF:512890.SH,红利低波ETF (512890),1.142,12.09736045715054,0.032011155813574325
2025-10-09,CN_ETF:518880.SH,黄金ETF (518880),8.729,6.130440504521499,0.4138458817887795
2025-10-09,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.756,46.69785039682298,0.10035338176063553
2025-10-10,CN_ETF:159981.SZ,能源化工ETF (159981),1.268,8.65131039597319,-0.04073382395030928
2025-10-10,CN_ETF:159985.SZ,豆粕ETF (159985),1.939,11.29061646715851,-0.023176141213106502
2025-10-10,CN_ETF:510300.SH,沪深300ETF (510300),4.719,14.15548665892848,-0.28952618833646176
2025-10-10,CN_ETF:512890.SH,红利低波ETF (512890),1.15,12.242808787404961,0.08474508201156145
2025-10-10,CN_ETF:518880.SH,黄金ETF (518880),8.602,6.07135092131198,-0.08919302830498582
2025-10-10,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.033,46.79191401980663,-0.1379436901931049
2025-10-11,CN_ETF:159981.SZ,能源化工ETF (159981),1.268,8.61411890053909,0.0
2025-10-11,CN_ETF:159985.SZ,豆粕ETF (159985),1.939,11.24207874378865,0.0
2025-10-11,CN_ETF:510300.SH,沪深300ETF (510300),4.719,14.09463302019092,0.0
2025-10-11,CN_ETF:512890.SH,红利低波ETF (512890),1.15,12.190177642956671,0.0
2025-10-11,CN_ETF:518880.SH,黄金ETF (518880),8.602,6.04525052614249,0.0
2025-10-11,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.2847,47.02065258035011,0.4317504304680016
2025-10-13,CN_ETF:159981.SZ,能源化工ETF (159981),1.269,8.62656566457167,0.006793469164462962
2025-10-13,CN_ETF:159985.SZ,豆粕ETF (159985),1.951,11.31907102759676,0.06957449454639729
2025-10-13,CN_ETF:510300.SH,沪深300ETF (510300),4.692,14.02317974380237,-0.08064316413332373
2025-10-13,CN_ETF:512890.SH,红利低波ETF (512890),1.156,12.26181417211705,0.06360092683281758
2025-10-13,CN_ETF:518880.SH,黄金ETF (518880),8.859,6.22994580764982,0.18061257675175763
2025-10-13,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.6847,46.745814918285,-0.30547185484343703
2025-10-14,CN_ETF:159981.SZ,能源化工ETF (159981),1.241,8.43951381929682,-0.19034187439559075
2025-10-14,CN_ETF:159985.SZ,豆粕ETF (159985),1.938,11.24803412430135,-0.07542179567337771
2025-10-14,CN_ETF:510300.SH,沪深300ETF (510300),4.645,13.888122941887241,-0.14047089683689754
2025-10-14,CN_ETF:512890.SH,红利低波ETF (512890),1.177,12.4894322259686,0.22274921938967232
2025-10-14,CN_ETF:518880.SH,黄金ETF (518880),8.976,6.314685824169181,0.08227832255277544
2025-10-14,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),245.0104,46.82629290025354,0.06222339165008999
2025-10-15,CN_ETF:159981.SZ,能源化工ETF (159981),1.243,8.42125629621935,0.013601150393709675
2025-10-15,CN_ETF:159985.SZ,豆粕ETF (159985),1.938,11.20564176980912,0.0
2025-10-15,CN_ETF:510300.SH,沪深300ETF (510300),4.706,14.01747745048424,0.18238439170185775
2025-10-15,CN_ETF:512890.SH,红利低波ETF (512890),1.182,12.49521745586152,0.05305621166511637
2025-10-15,CN_ETF:518880.SH,黄金ETF (518880),9.187,6.43876729769749,0.1484401413658304
2025-10-15,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),244.9101,46.63071373847088,-0.019169297213079806
2025-10-16,CN_ETF:159981.SZ,能源化工ETF (159981),1.252,8.446617057391869,0.06097450254704285
2025-10-16,CN_ETF:159985.SZ,豆粕ETF (159985),1.942,11.181624588383041,0.023128259586810425
2025-10-16,CN_ETF:510300.SH,沪深300ETF (510300),4.721,14.003115260585119,0.04467959238360911
2025-10-16,CN_ETF:512890.SH,红利低波ETF (512890),1.19,12.52696959342042,0.08456999970126358
2025-10-16,CN_ETF:518880.SH,黄金ETF (518880),9.244,6.45151438348549,0.03994881201357983
2025-10-16,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),245.7942,46.60255393018924,0.1683320288390765
2025-10-17,CN_ETF:159981.SZ,能源化工ETF (159981),1.231,8.30868656331735,-0.14167648418947998
2025-10-17,CN_ETF:159985.SZ,豆粕ETF (159985),1.92,11.05993964785682,-0.12667133931226993
2025-10-17,CN_ETF:510300.SH,沪深300ETF (510300),4.624,13.72158673987893,-0.2877149290990816
2025-10-17,CN_ETF:512890.SH,红利低波ETF (512890),1.185,12.47996188641925,-0.0526343260227733
2025-10-17,CN_ETF:518880.SH,黄金ETF (518880),9.568,6.680650413553919,0.22612404373099243
2025-10-17,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.5742,46.961214308683594,0.33748780888946006
2025-10-20,CN_ETF:159981.SZ,能源化工ETF (159981),1.228,8.30935912797994,-0.020248626880546638
2025-10-20,CN_ETF:159985.SZ,豆粕ETF (159985),1.928,11.13405590444083,0.04608308186606992
2025-10-20,CN_ETF:510300.SH,沪深300ETF (510300),4.64,13.803821352670258,0.04747953889231536
2025-10-20,CN_ETF:512890.SH,红利低波ETF (512890),1.187,12.53257947159038,0.021063226812521128
2025-10-20,CN_ETF:518880.SH,黄金ETF (518880),9.268,6.487516039378701,-0.20946855393668118
2025-10-20,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.8536,46.94271873987108,-0.13668730841435284
2025-10-21,CN_ETF:159981.SZ,能源化工ETF (159981),1.232,8.287020479477441,0.02706631637778483
2025-10-21,CN_ETF:159985.SZ,豆粕ETF (159985),1.935,11.1082559767626,0.040424476831475896
2025-10-21,CN_ETF:510300.SH,沪深300ETF (510300),4.71,13.92902757903659,0.2082473048894234
2025-10-21,CN_ETF:512890.SH,红利低波ETF (512890),1.19,12.489793306892679,0.03167459007141491
2025-10-21,CN_ETF:518880.SH,黄金ETF (518880),9.49,6.6035454839544,0.15539798885866146
2025-10-21,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.5549,46.79708936317224,0.1333621573769721
2025-10-22,CN_ETF:159981.SZ,能源化工ETF (159981),1.239,8.347885316297619,0.047085343633395886
2025-10-22,CN_ETF:159985.SZ,豆粕ETF (159985),1.935,11.1266222107411,0.0
2025-10-22,CN_ETF:510300.SH,沪深300ETF (510300),4.695,13.90762433247673,-0.044359960442790135
2025-10-22,CN_ETF:512890.SH,红利低波ETF (512890),1.199,12.60506055674483,0.09446062164877062
2025-10-22,CN_ETF:518880.SH,黄金ETF (518880),9.101,6.34333341100649,-0.2706827390156224
2025-10-22,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.5995,46.88290801129101,0.00843105988044543
2025-10-23,CN_ETF:159981.SZ,能源化工ETF (159981),1.25,8.409233643941661,0.07411359037875098
2025-10-23,CN_ETF:159985.SZ,豆粕ETF (159985),1.96,11.25329445703751,0.14375480892430303
2025-10-23,CN_ETF:510300.SH,沪深300ETF (510300),4.713,13.93978363006034,0.0533199654919218
2025-10-23,CN_ETF:512890.SH,红利低波ETF (512890),1.206,12.659434311734131,0.07359084561902514
2025-10-23,CN_ETF:518880.SH,黄金ETF (518880),8.994,6.25925357740231,-0.07457825238739703
2025-10-23,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.9742,46.69362642035434,-0.11840041025712984
2025-10-24,CN_ETF:159981.SZ,能源化工ETF (159981),1.245,8.386460911093941,-0.033636934575765734
2025-10-24,CN_ETF:159985.SZ,豆粕ETF (159985),1.955,11.23914677356098,-0.02870738381897296
2025-10-24,CN_ETF:510300.SH,沪深300ETF (510300),4.77,14.126674600760438,0.16859063588233117
2025-10-24,CN_ETF:512890.SH,红利低波ETF (512890),1.197,12.58125925505387,-0.09447339038607447
2025-10-24,CN_ETF:518880.SH,黄金ETF (518880),8.95,6.23671168710351,-0.03062120940690543
2025-10-24,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.3887,46.64335408421217,-0.11069625195310895
2025-10-27,CN_ETF:159981.SZ,能源化工ETF (159981),1.258,8.43955131865597,0.08756947136081986
2025-10-27,CN_ETF:159985.SZ,豆粕ETF (159985),1.97,11.27930002245953,0.08623386271274433
2025-10-27,CN_ETF:510300.SH,沪深300ETF (510300),4.826,14.23436905772382,0.16584775212632902
2025-10-27,CN_ETF:512890.SH,红利低波ETF (512890),1.198,12.54053662651941,0.010510659360945165
2025-10-27,CN_ETF:518880.SH,黄金ETF (518880),8.914,6.18635166283367,-0.025086214607343282
2025-10-27,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.8296,46.53669829157151,0.08346590089451987
2025-10-28,CN_ETF:159981.SZ,能源化工ETF (159981),1.254,8.417944892915601,-0.026834821362976113
2025-10-28,CN_ETF:159985.SZ,豆粕ETF (159985),1.969,11.28058087169975,-0.005725533006323775
2025-10-28,CN_ETF:510300.SH,沪深300ETF (510300),4.802,14.17238313372943,-0.070788408078196
2025-10-28,CN_ETF:512890.SH,红利低波ETF (512890),1.198,12.54833040951737,0.0
2025-10-28,CN_ETF:518880.SH,黄金ETF (518880),8.597,5.97006040623622,-0.2199992682430191
2025-10-28,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.2152,46.82702052122812,0.26123791130724605
2025-10-29,CN_ETF:159981.SZ,能源化工ETF (159981),1.261,8.459664997855599,0.046990123006705374
2025-10-29,CN_ETF:159985.SZ,豆粕ETF (159985),1.962,11.23347924371378,-0.040103639462620085
2025-10-29,CN_ETF:510300.SH,沪深300ETF (510300),4.862,14.340530587370939,0.17708100541936264
2025-10-29,CN_ETF:512890.SH,红利低波ETF (512890),1.187,12.42537152912496,-0.11521839274181178
2025-10-29,CN_ETF:518880.SH,黄金ETF (518880),8.692,6.03227390642573,0.06597135496015392
2025-10-29,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.8313,46.72548786666816,-0.0724246266066693
2025-10-30,CN_ETF:159981.SZ,能源化工ETF (159981),1.24,8.33440276071586,-0.14088260503962488
2025-10-30,CN_ETF:159985.SZ,豆粕ETF (159985),1.951,11.191473573620051,-0.06298077047953593
2025-10-30,CN_ETF:510300.SH,沪深300ETF (510300),4.823,14.25221113919329,-0.1150309940163433
2025-10-30,CN_ETF:512890.SH,红利低波ETF (512890),1.19,12.48016553552968,0.03140363486720577
2025-10-30,CN_ETF:518880.SH,黄金ETF (518880),8.704,6.05194451857098,0.008328035765888885
2025-10-30,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.3179,46.90513998625028,0.09174233600002274
2025-10-31,CN_ETF:159981.SZ,能源化工ETF (159981),1.235,8.29144072989737,-0.03360646274482106
2025-10-31,CN_ETF:159985.SZ,豆粕ETF (159985),1.958,11.218968686058679,0.040153928762346344
2025-10-31,CN_ETF:510300.SH,沪深300ETF (510300),4.756,14.03838264470883,-0.1979884193087188
2025-10-31,CN_ETF:512890.SH,红利低波ETF (512890),1.188,12.4451481032275,-0.020975068126940565
2025-10-31,CN_ETF:518880.SH,黄金ETF (518880),8.794,6.10763058316773,0.06257755131794394
2025-10-31,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.7085,47.11465113538422,0.2626725164189908
2025-11-03,CN_ETF:159981.SZ,能源化工ETF (159981),1.23,8.24118317991001,-0.03356858595100182
2025-11-03,CN_ETF:159985.SZ,豆粕ETF (159985),1.964,11.23060479933406,0.034378862163611745
2025-11-03,CN_ETF:510300.SH,沪深300ETF (510300),4.763,14.03063169176816,0.020662043421562803
2025-11-03,CN_ETF:512890.SH,红利低波ETF (512890),1.204,12.587269437193092,0.16761142226568948
2025-11-03,CN_ETF:518880.SH,黄金ETF (518880),8.797,6.09736656296622,0.0020835674038558643
2025-11-03,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.7686,47.03075020828661,0.0113395840879938
2025-11-04,CN_ETF:159981.SZ,能源化工ETF (159981),1.225,8.21740751289104,-0.03350074463378025
2025-11-04,CN_ETF:159985.SZ,豆粕ETF (159985),1.952,11.175211590789349,-0.06861876659470897
2025-11-04,CN_ETF:510300.SH,沪深300ETF (510300),4.729,13.946981889877181,-0.10015567447409493
2025-11-04,CN_ETF:512890.SH,红利低波ETF (512890),1.217,12.738253868522861,0.13590905538497786
2025-11-04,CN_ETF:518880.SH,黄金ETF (518880),8.737,6.06295477326916,-0.041587131269521294
2025-11-04,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.7134,47.07606944186054,-0.010394010341960708
2025-11-05,CN_ETF:159981.SZ,能源化工ETF (159981),1.228,8.21972266705175,0.02012426329687443
2025-11-05,CN_ETF:159985.SZ,豆粕ETF (159985),1.984,11.333855493735511,0.18320019001294036
2025-11-05,CN_ETF:510300.SH,沪深300ETF (510300),4.735,13.93448646701247,0.017695472898978975
2025-11-05,CN_ETF:512890.SH,红利低波ETF (512890),1.217,12.710714435654829,0.0
2025-11-05,CN_ETF:518880.SH,黄金ETF (518880),8.706,6.02838134949055,-0.021512143524246945
2025-11-05,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.8044,46.99141173038721,0.01715535617715678
2025-11-06,CN_ETF:159981.SZ,能源化工ETF (159981),1.237,8.2773873508679,0.06024226710380041
2025-11-06,CN_ETF:159985.SZ,豆粕ETF (159985),1.976,11.28464041985743,-0.0457010302166754
2025-11-06,CN_ETF:510300.SH,沪深300ETF (510300),4.805,14.13608533762811,0.20600085590092077
2025-11-06,CN_ETF:512890.SH,红利低波ETF (512890),1.216,12.69631649413641,-0.010444301097499453
2025-11-06,CN_ETF:518880.SH,黄金ETF (518880),8.755,6.06042368272922,0.03392955273662336
2025-11-06,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.6727,46.76396211945551,-0.21288728563339568
2025-11-07,CN_ETF:159981.SZ,能源化工ETF (159981),1.23,8.23336104731073,-0.046840510473788025
2025-11-07,CN_ETF:159985.SZ,豆粕ETF (159985),1.974,11.27707328309326,-0.011421700829815633
2025-11-07,CN_ETF:510300.SH,沪深300ETF (510300),4.795,14.11148918779508,-0.02941953244043283
2025-11-07,CN_ETF:512890.SH,红利低波ETF (512890),1.217,12.71110226674002,0.010441049748467738
2025-11-07,CN_ETF:518880.SH,黄金ETF (518880),8.793,6.08880939352424,0.02630452312321015
2025-11-07,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.7618,46.79671312183364,0.016755635117341808
2025-11-10,CN_ETF:159981.SZ,能源化工ETF (159981),1.231,8.21547478712156,0.006693789469359543
2025-11-10,CN_ETF:159985.SZ,豆粕ETF (159985),1.976,11.254825343538108,0.011425606163214535
2025-11-10,CN_ETF:510300.SH,沪深300ETF (510300),4.807,14.10460483757501,0.035315509959028935
2025-11-10,CN_ETF:512890.SH,红利低波ETF (512890),1.227,12.777319736179349,0.10444619775464227
2025-11-10,CN_ETF:518880.SH,黄金ETF (518880),8.936,6.16937303826871,0.09902192008119717
2025-11-10,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.9866,46.69928162481764,0.04228905366414394
2025-11-11,CN_ETF:159981.SZ,能源化工ETF (159981),1.217,8.12856896073437,-0.09343350692095995
2025-11-11,CN_ETF:159985.SZ,豆粕ETF (159985),1.972,11.24106948308623,-0.02278304725412532
2025-11-11,CN_ETF:510300.SH,沪深300ETF (510300),4.763,13.986733006253848,-0.129103934440047
2025-11-11,CN_ETF:512890.SH,红利低波ETF (512890),1.232,12.839698025756368,0.05206731758834244
2025-11-11,CN_ETF:518880.SH,黄金ETF (518880),9.062,6.2613910907694,0.08698981678848017
2025-11-11,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.125,46.76279262203567,0.02595794543511719
2025-11-12,CN_ETF:159981.SZ,能源化工ETF (159981),1.226,8.169878712529261,0.06011267103254625
2025-11-12,CN_ETF:159985.SZ,豆粕ETF (159985),1.975,11.23231939632168,0.017101018483398733
2025-11-12,CN_ETF:510300.SH,沪深300ETF (510300),4.765,13.960476144212311,0.005873077054902212
2025-11-12,CN_ETF:512890.SH,红利低波ETF (512890),1.243,12.92459232703051,0.11464016094425575
2025-11-12,CN_ETF:518880.SH,黄金ETF (518880),9.029,6.22426463087922,-0.022801357977862396
2025-11-12,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.4192,46.71051243881149,0.05522373743864796
2025-11-13,CN_ETF:159981.SZ,能源化工ETF (159981),1.227,8.16336211862644,0.00666384886829519
2025-11-13,CN_ETF:159985.SZ,豆粕ETF (159985),1.98,11.242603507947289,0.02843625163625757
2025-11-13,CN_ETF:510300.SH,沪深300ETF (510300),4.812,14.07545052592777,0.13770039428709102
2025-11-13,CN_ETF:512890.SH,红利低波ETF (512890),1.239,12.862233548049959,-0.0415916084538392
2025-11-13,CN_ETF:518880.SH,黄金ETF (518880),9.175,6.314716081139659,0.10064709670045158
2025-11-13,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.0433,46.56493192004446,-0.07039747391439512
2025-11-14,CN_ETF:159981.SZ,能源化工ETF (159981),1.218,8.12545018607314,-0.05987796175031692
2025-11-14,CN_ETF:159985.SZ,豆粕ETF (159985),1.998,11.37556124869514,0.10220548643588385
2025-11-14,CN_ETF:510300.SH,沪深300ETF (510300),4.741,13.90536157310465,-0.20768017193285152
2025-11-14,CN_ETF:512890.SH,红利低波ETF (512890),1.235,12.855461945415461,-0.04152456351267181
2025-11-14,CN_ETF:518880.SH,黄金ETF (518880),9.096,6.277313987813931,-0.054371942279022784
2025-11-14,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.9947,46.68204336188987,-0.009086996884934842
2025-11-17,CN_ETF:159981.SZ,能源化工ETF (159981),1.21,8.11292585015892,-0.05336913094300906
2025-11-17,CN_ETF:159985.SZ,豆粕ETF (159985),1.968,11.26145318636479,-0.1708042229533804
2025-11-17,CN_ETF:510300.SH,沪深300ETF (510300),4.71,13.8843396869954,-0.09092305605699987
2025-11-17,CN_ETF:512890.SH,红利低波ETF (512890),1.224,12.805429214502759,-0.11450209020208184
2025-11-17,CN_ETF:518880.SH,黄金ETF (518880),8.882,6.16064469089012,-0.14768526752332736
2025-11-17,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.3885,46.992458900872656,0.0738304416757167
2025-11-18,CN_ETF:159981.SZ,能源化工ETF (159981),1.205,8.07605332377106,-0.03352448698412675
2025-11-18,CN_ETF:159985.SZ,豆粕ETF (159985),2.016,11.53134229912379,0.27466958991133655
2025-11-18,CN_ETF:510300.SH,沪深300ETF (510300),4.683,13.799027353528501,-0.07959175616748955
2025-11-18,CN_ETF:512890.SH,红利低波ETF (512890),1.217,12.726919430535972,-0.07323366380842912
2025-11-18,CN_ETF:518880.SH,黄金ETF (518880),8.777,6.08529289077738,-0.07282905793103654
2025-11-18,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.5263,46.99894059676308,0.025965755584316137
2025-11-19,CN_ETF:159981.SZ,能源化工ETF (159981),1.205,8.0843640397858,0.0
2025-11-19,CN_ETF:159985.SZ,豆粕ETF (159985),1.984,11.359983168111091,-0.1830371793511719
2025-11-19,CN_ETF:510300.SH,沪深300ETF (510300),4.697,13.854522482748392,0.04125269761892145
2025-11-19,CN_ETF:512890.SH,红利低波ETF (512890),1.219,12.76095290724209,0.020915233246567393
2025-11-19,CN_ETF:518880.SH,黄金ETF (518880),8.954,6.21439939438335,0.12271810888317193
2025-11-19,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.9707,46.9425487435354,-0.1046487340034381
2025-11-20,CN_ETF:159981.SZ,能源化工ETF (159981),1.201,8.06533720963241,-0.026836063202608368
2025-11-20,CN_ETF:159985.SZ,豆粕ETF (159985),1.982,11.359530395644809,-0.011451595935595532
2025-11-20,CN_ETF:510300.SH,沪深300ETF (510300),4.676,13.805947316921948,-0.06194272346981432
2025-11-20,CN_ETF:512890.SH,红利低波ETF (512890),1.228,12.8676273429511,0.09421540292467263
2025-11-20,CN_ETF:518880.SH,黄金ETF (518880),8.903,6.18499214826931,-0.03539584198275072
2025-11-20,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.6768,46.932577228546265,-0.05541381004160521
2025-11-21,CN_ETF:159981.SZ,能源化工ETF (159981),1.192,8.068475926726611,-0.060439662686671544
2025-11-21,CN_ETF:159985.SZ,豆粕ETF (159985),1.977,11.42086838844244,-0.028656736618679887
2025-11-21,CN_ETF:510300.SH,沪深300ETF (510300),4.564,13.58229237017324,-0.3306813728604055
2025-11-21,CN_ETF:512890.SH,红利低波ETF (512890),1.209,12.76915440992868,-0.1990919540033137
2025-11-21,CN_ETF:518880.SH,黄金ETF (518880),8.828,6.18159906397326,-0.05210315748851034
2025-11-21,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.0568,47.18739470601665,-0.11701211323974352
2025-11-24,CN_ETF:159981.SZ,能源化工ETF (159981),1.213,8.19082896621191,0.14214596850776873
2025-11-24,CN_ETF:159985.SZ,豆粕ETF (159985),2.006,11.56046200440549,0.167529177169867
2025-11-24,CN_ETF:510300.SH,沪深300ETF (510300),4.557,13.52876870931583,-0.02083173676406776
2025-11-24,CN_ETF:512890.SH,红利低波ETF (512890),1.202,12.664618440650111,-0.07393224224110967
2025-11-24,CN_ETF:518880.SH,黄金ETF (518880),8.857,6.18695501211634,0.020306566929681462
2025-11-24,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.0906,47.080056664035816,0.006429712634622029
2025-11-25,CN_ETF:159981.SZ,能源化工ETF (159981),1.211,8.165807373931221,-0.013505076613704944
2025-11-25,CN_ETF:159985.SZ,豆粕ETF (159985),2.011,11.5729549835459,0.028814710878381534
2025-11-25,CN_ETF:510300.SH,沪深300ETF (510300),4.597,13.62829979068349,0.11875153574119816
2025-11-25,CN_ETF:512890.SH,红利低波ETF (512890),1.209,12.720432400054072,0.07375401754122354
2025-11-25,CN_ETF:518880.SH,黄金ETF (518880),9.01,6.28496749102654,0.10687638216707711
2025-11-25,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.1755,46.840337972392085,-0.17365817106032708
2025-11-26,CN_ETF:159981.SZ,能源化工ETF (159981),1.22,8.24006626593394,0.06068725546274135
2025-11-26,CN_ETF:159985.SZ,豆粕ETF (159985),2.002,11.540168554095361,-0.05179343354148036
2025-11-26,CN_ETF:510300.SH,沪深300ETF (510300),4.626,13.736898486833878,0.08597361190555218
2025-11-26,CN_ETF:512890.SH,红利低波ETF (512890),1.203,12.67818505471491,-0.06312869677446249
2025-11-26,CN_ETF:518880.SH,黄金ETF (518880),9.011,6.29603480404161,0.000697554660491579
2025-11-26,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.1352,46.720148165031276,-0.19713929411563874
2025-11-27,CN_ETF:159981.SZ,能源化工ETF (159981),1.22,8.23609821524501,0.0
2025-11-27,CN_ETF:159985.SZ,豆粕ETF (159985),2.026,11.6728883792012,0.13834367897017458
2025-11-27,CN_ETF:510300.SH,沪深300ETF (510300),4.622,13.718411132659588,-0.011877992638854815
2025-11-27,CN_ETF:512890.SH,红利低波ETF (512890),1.205,12.693147267071888,0.02107761438855403
2025-11-27,CN_ETF:518880.SH,黄金ETF (518880),9.01,6.2923045437555905,-0.0006987054493438023
2025-11-27,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),245.6154,46.59903149872819,-0.09866582681462778
2025-11-28,CN_ETF:159981.SZ,能源化工ETF (159981),1.234,8.31076913628452,0.09451260247002535
2025-11-28,CN_ETF:159985.SZ,豆粕ETF (159985),2.024,11.633590485470199,-0.011523088232181691
2025-11-28,CN_ETF:510300.SH,沪深300ETF (510300),4.635,13.72422988236054,0.038584886353218176
2025-11-28,CN_ETF:512890.SH,红利低波ETF (512890),1.204,12.652406340857231,-0.010533732171845262
2025-11-28,CN_ETF:518880.SH,黄金ETF (518880),9.067,6.3170298797316,0.039807032074813016
2025-11-28,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.0787,46.575732437865916,0.0878989317989064
2025-12-01,CN_ETF:159981.SZ,能源化工ETF (159981),1.242,8.36211617131898,0.053878568144470756
2025-12-01,CN_ETF:159985.SZ,豆粕ETF (159985),1.973,11.337019444411292,-0.293138890691196
2025-12-01,CN_ETF:510300.SH,沪深300ETF (510300),4.687,13.87400163281953,0.1539719425852769
2025-12-01,CN_ETF:512890.SH,红利低波ETF (512890),1.211,12.72211537083944,0.07356050198172821
2025-12-01,CN_ETF:518880.SH,黄金ETF (518880),9.161,6.38058855950801,0.06549032852043274
2025-12-01,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),245.9546,46.5381549371783,-0.023488617241311936
2025-12-02,CN_ETF:159981.SZ,能源化工ETF (159981),1.238,8.36775611587469,-0.026931130986534674
2025-12-02,CN_ETF:159985.SZ,豆粕ETF (159985),1.969,11.35824652821271,-0.02298432730747384
2025-12-02,CN_ETF:510300.SH,沪深300ETF (510300),4.666,13.86581145806806,-0.06216215794521162
2025-12-02,CN_ETF:512890.SH,红利低波ETF (512890),1.208,12.740189538352812,-0.031516388201915276
