slippage_scenario,start_date,run_id,raw_path,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,annualized_turnover,trade_count,order_count,rejected_order_count,max_pending_intent_count,average_cash_weight,execution_slippage
default,2017-08-24,r045_equal_weight_ewma_boundary_default_start_20170824_sensitivity_20260711_133215_994184,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2017-08-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20170824_sensitivity_20260711_133215_994184,1.3775903863507613,0.12152511434225599,0.06676959698973688,-0.07413892429373392,1.820066614464298,0.3561382552961863,168,168,0,3,0.02182439071988468,0.00034632908613588676
default,2017-10-24,r045_equal_weight_ewma_boundary_default_start_20171024_sensitivity_20260711_133216_820552,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2017-10-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20171024_sensitivity_20260711_133216_820552,1.4250178739011963,0.12715315439793629,0.06698751026108055,-0.07405713664508518,1.8981621186152924,0.35200957401779404,164,164,0,3,0.02235522854453162,0.00035450643498110196
default,2017-12-25,r045_equal_weight_ewma_boundary_default_start_20171225_sensitivity_20260711_133217_618950,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2017-12-25\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20171225_sensitivity_20260711_133217_618950,1.4121787009297568,0.12958763000085294,0.06721913382459334,-0.07424842194559633,1.927838438665524,0.3519456955474045,158,158,0,3,0.021723305796352187,0.00034991349437312564
default,2018-02-26,r045_equal_weight_ewma_boundary_default_start_20180226_sensitivity_20260711_133218_350516,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2018-02-26\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20180226_sensitivity_20260711_133218_350516,1.4192875742991777,0.13307547017905108,0.06690457314578471,-0.07415865889504036,1.989033991579026,0.3683560232492573,170,170,0,3,0.022801029108569286,0.00034705593867739274
default,2018-04-24,r045_equal_weight_ewma_boundary_default_start_20180424_sensitivity_20260711_133219_054994,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2018-04-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20180424_sensitivity_20260711_133219_054994,1.4182421820603555,0.13617637122150716,0.06708558939480339,-0.07414382346428239,2.0298900620832248,0.36081377617013743,156,156,0,3,0.02312232994146017,0.0003531789683035794
default,2018-06-25,r045_equal_weight_ewma_boundary_default_start_20180625_sensitivity_20260711_133219_716920,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2018-06-25\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20180625_sensitivity_20260711_133219_716920,1.4434095762884298,0.14142441160564845,0.06723363308775153,-0.07392711397015217,2.103477160323392,0.3795057431893066,154,154,0,3,0.023434913677049824,0.00036014126676113534
default,2018-08-24,r045_equal_weight_ewma_boundary_default_start_20180824_sensitivity_20260711_133220_396749,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2018-08-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20180824_sensitivity_20260711_133220_396749,1.4501437780884787,0.14591752914136857,0.06739824466120523,-0.074220644854601,2.1650048881074118,0.3618562734127065,139,139,0,3,0.02286841455966097,0.0003497202159328921
default,2018-10-24,r045_equal_weight_ewma_boundary_default_start_20181024_sensitivity_20260711_133221_038430,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2018-10-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20181024_sensitivity_20260711_133221_038430,1.3661243801836722,0.1432671592612369,0.06761627862402031,-0.07427568103679472,2.11882644500258,0.3701886737014982,153,153,0,3,0.02463675218085457,0.0003458784507749698
default,2018-12-24,r045_equal_weight_ewma_boundary_default_start_20181224_sensitivity_20260711_133221_667218,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2018-12-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20181224_sensitivity_20260711_133221_667218,1.2611997708016678,0.139164507960585,0.06815667315099756,-0.07385612636319472,2.041832465212515,0.37930050813857763,157,157,0,3,0.025766243257015774,0.0003398621277712068
default,2019-02-25,r045_equal_weight_ewma_boundary_default_start_20190225_sensitivity_20260711_133222_234976,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2019-02-25\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20190225_sensitivity_20260711_133222_234976,1.280052985560701,0.14438671707073136,0.0688740762422168,-0.07385252055098657,2.0963869854740587,0.3893738277355237,142,142,0,3,0.026231177346140746,0.0003524687341528021
default,2019-04-24,r045_equal_weight_ewma_boundary_default_start_20190424_sensitivity_20260711_133222_807033,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2019-04-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20190424_sensitivity_20260711_133222_807033,1.2230674670957256,0.1437389958788855,0.06891517114592442,-0.07424966302825775,2.085738067377434,0.39337869832092487,141,141,0,3,0.02500387269850427,0.00034667016502915987
default,2019-06-24,r045_equal_weight_ewma_boundary_default_start_20190624_sensitivity_20260711_133223_366057,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2019-06-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20190624_sensitivity_20260711_133223_366057,1.068855170302911,0.13369407887692386,0.0678718808269042,-0.07473549113813627,1.969800707569724,0.3795826280959032,134,134,0,3,0.027722486819663224,0.00032891718548676925
default,2019-08-26,r045_equal_weight_ewma_boundary_default_start_20190826_sensitivity_20260711_133223_913482,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2019-08-26\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20190826_sensitivity_20260711_133223_913482,1.0581657614328743,0.1371776158682081,0.06877940433964103,-0.07455440004265468,1.9944577477119227,0.38270012569457246,129,129,0,3,0.027284742621043665,0.0003314241927552576
default,2019-10-24,r045_equal_weight_ewma_boundary_default_start_20191024_sensitivity_20260711_133224_490006,D:\strategy\platform\results\sensitivity_raw\risk_parity_ewma_boundary\20260711_133215\default\2019-10-24\risk_parity_ewma_boundary\r045_equal_weight_ewma_boundary_default_start_20191024_sensitivity_20260711_133224_490006,1.0480516605116432,0.14008195818876934,0.06904554798542387,-0.07489489479646061,2.0288340418174666,0.3837453060565062,125,125,0,3,0.028449571648479267,0.00033164794316060096
